Candidate Name,Party,Status,State,Constituency,constId,stateid,image_url,afidavit_url,gender,age,Alliance,Alliance_Front,Color,District
Raja.S.R,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Tambaram,31,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/S.R.R-2021-20210315085725.jpeg,https://affidavit.eci.gov.in/show-profile/Mjk4NA==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Chengalpattu 
Chinnaiyah.T.K.M,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Tambaram,31,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Chinn-2021-20210315085806.jpeg,https://affidavit.eci.gov.in/show-profile/MzAxNw==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,Chengalpattu 
Karikalan.M,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Tambaram,31,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Karik-2021-20210315085835.jpeg,https://affidavit.eci.gov.in/show-profile/MzA0Mw==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,Chengalpattu 
VEERADOSS.E,Independent,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/VEERA-2021-20210319022216.jpg,https://affidavit.eci.gov.in/show-profile/ODU0NA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
SEETHALAKSHMI.I,Independent,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SEETH-2021-20210319031453.jpg,https://affidavit.eci.gov.in/show-profile/ODgyNg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
VASUMATHI.G,Anaithu Makkal Arasiyal Katchi,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/VASUM-2021-20210319013134.jpg,https://affidavit.eci.gov.in/show-profile/ODMzMg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
GOPALAKRISHNAN.N,Independent,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/GOPAL-2021-20210318084715.jpg,https://affidavit.eci.gov.in/show-profile/NzcwNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
VARALAKSHMI.M,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/VARAL-2021-20210318075836.jpg,https://affidavit.eci.gov.in/show-profile/NzUwOQ==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Chengalpattu 
DILLIBABU.S,Tipu Sultan Party,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/DILLI-2021-20210318091311.jpg,https://affidavit.eci.gov.in/show-profile/Nzc3Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
SARAVANAN.D,All India Jananayaka Makkal Kazhagam,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SARAV-2021-20210318093323.jpg,https://affidavit.eci.gov.in/show-profile/NzgxMA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
SANJEEVINATHAN.K,Naam Tamilar Katchi,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SANJE-2021-20210315063920.jpg,https://affidavit.eci.gov.in/show-profile/NzgxNA==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,Chengalpattu 
MUTHAMILSELVAN.S,Indiya Jananayaka Katchi,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/MUTHA-2021-20210318081837.jpg,https://affidavit.eci.gov.in/show-profile/NzU5NQ==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#000080,Chengalpattu 
RAJAGOPAL.G,Independent,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/RAJAG-2021-20210318022918.jpg,https://affidavit.eci.gov.in/show-profile/NTU4Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
SATHISHKUMAR.A,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SATHI-2021-20210317011431.jpg,https://affidavit.eci.gov.in/show-profile/MzcyMg==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,Chengalpattu 
GAJENDRAN.M,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/GAJEN-2021-20210315070047.jpg,https://affidavit.eci.gov.in/show-profile/Mjg2Nw==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,Chengalpattu 
ERANIAPPAN.S,Communist Party of India  (Marxist-Leninist)  (Liberation),Accepted,Tamil Nadu,Chengalpattu,32,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/ERANI-2021-20210315061654.jpg,https://affidavit.eci.gov.in/show-profile/Mjc0NQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
M.Duraisamy,Independent,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.Dur-2021-20210319083655.jpg,https://affidavit.eci.gov.in/show-profile/MTE2Mzc=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
U.Akbar Bhasha,Independent,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/U.Akb-2021-20210319091603.jpeg,https://affidavit.eci.gov.in/show-profile/MTE5MDQ=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
S.Nataraj,Independent,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.Nat-2021-20210319084510.jpg,https://affidavit.eci.gov.in/show-profile/MTE3MDI=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
A.Joshva,Independent,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A.Jos-2021-20210318084521.jpeg,https://affidavit.eci.gov.in/show-profile/NzcwMQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
D.Ravi,Independent,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/D.Rav-2021-20210318084957.jpeg,https://affidavit.eci.gov.in/show-profile/NzcxNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
V.K.Pakkiri Ambadkar,Bahujan Samaj Party,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/V.K.P-2021-20210318083315.jpeg,https://affidavit.eci.gov.in/show-profile/NzY2Mw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Lavanya.N,Makkal Needhi Maiam,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Lavan-2021-20210317061331.jpg,https://affidavit.eci.gov.in/show-profile/NDcwMw==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,Chengalpattu 
S.S.Balaji,Viduthalai Chiruthaigal Katchi,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.S.B-2021-20210317062213.jpg,https://affidavit.eci.gov.in/show-profile/NDczNA==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#1E90FF,Chengalpattu 
Arumugam.K,Pattali Makkal Katchi,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Arumu-2021-20210317055003.jpg,https://affidavit.eci.gov.in/show-profile/NDU4MQ==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#d35400,Chengalpattu 
Kothandapani.M,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Kotha-2021-20210317045129.jpg,https://affidavit.eci.gov.in/show-profile/NDM0OA==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,Chengalpattu 
Mohana Sundari.S,Naam Tamilar Katchi,Accepted,Tamil Nadu,Thiruporur,33,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Mohan-2021-20210315041402.jpg,https://affidavit.eci.gov.in/show-profile/MzM4Mw==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,Chengalpattu 
Rajesh R,Naam Tamilar Katchi,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Rajes-2021-20210315031757.jpg,https://affidavit.eci.gov.in/show-profile/ODQ4NA==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,Chengalpattu 
Vinoth M,Independent,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Vinot-2021-20210319030911.jpg,https://affidavit.eci.gov.in/show-profile/ODc5Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Anbu Tamilsekaran P,Makkal Needhi Maiam,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Anbu-2021-20210319013820.jpg,https://affidavit.eci.gov.in/show-profile/ODM0OQ==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,Chengalpattu 
Siva A,Desiya Murpokku Dravida Kazhagam,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Siva-2021-20210319051327.jpg,https://affidavit.eci.gov.in/show-profile/OTY3NQ==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#f1c40f,Chengalpattu 
Babu E,Independent,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Babu-2021-20210319024842.jpg,https://affidavit.eci.gov.in/show-profile/ODY3Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Amarnath B,Independent,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Amarn-2021-20210319044709.jpg,https://affidavit.eci.gov.in/show-profile/OTQ1Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Babu M,Viduthalai Chiruthaigal Katchi,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Babu-2021-20210318021633.jpg,https://affidavit.eci.gov.in/show-profile/NTUzNQ==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#1E90FF,Chengalpattu 
Ilayaraja S,Bahujan Samaj Party,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Ilaya-2021-20210315051940.jpg,https://affidavit.eci.gov.in/show-profile/MjU5Mw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Kanitha S,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Cheyyur,34,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Kanit-2021-20210315053014.jpg,https://affidavit.eci.gov.in/show-profile/MjYxNA==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,Chengalpattu 
Tamizhselvan. S,Independent,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Tamiz-2021-20210319064121.JPG,https://affidavit.eci.gov.in/show-profile/MTA1MzI=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Dinesh. K,Makkal Needhi Maiam,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Dines-2021-20210319062230.JPG,https://affidavit.eci.gov.in/show-profile/MTAzNDE=/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,Chengalpattu 
Ranjitham. M,Independent,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Ranji-2021-20210319065058.jpg,https://affidavit.eci.gov.in/show-profile/MTA2MTU=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Madhanraj. M,Bahujan Samaj Party,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Madha-2021-20210319063031.JPG,https://affidavit.eci.gov.in/show-profile/MTA0MTU=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Sathya. C.E,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Sathy-2021-20210318040117.JPG,https://affidavit.eci.gov.in/show-profile/NTkzNA==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,Chengalpattu 
Subash. S,Makkal Munnetra Peravai,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Subas-2021-20210318050214.jpg,https://affidavit.eci.gov.in/show-profile/NjMwMw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Moorthi . N,Desiya Murpokku Dravida Kazhagam,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Moort-2021-20210318051203.jpg,https://affidavit.eci.gov.in/show-profile/NjM3OA==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#f1c40f,Chengalpattu 
Kothandan. A,Desiya Sirupanmayinar Makkal Iyakkam,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Kotha-2021-20210317025805.jpg,https://affidavit.eci.gov.in/show-profile/MzkzNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,Chengalpattu 
Maragatham. K,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Marag-2021-20210316020642.jpg,https://affidavit.eci.gov.in/show-profile/MzI4MQ==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,Chengalpattu 
Sumitha. P,Naam Tamilar Katchi,Accepted,Tamil Nadu,Madurantakam,35,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/Sumit-2021-20210315031058.jpg,https://affidavit.eci.gov.in/show-profile/MjIyMg==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,Chengalpattu 
SARAVANAN.A,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SARAV-2021-20210319021058.jpg,https://affidavit.eci.gov.in/show-profile/ODQ5Mw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
CHINNASWAMY.T,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/CHINN-2021-20210319011757.jpg,https://affidavit.eci.gov.in/show-profile/ODI5MQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
AROKIASAMY.J,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/AROKI-2021-20210319022545.jpg,https://affidavit.eci.gov.in/show-profile/ODU2NA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
JAYARAMAN.C.A,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/JAYAR-2021-20210319043320.jpg,https://affidavit.eci.gov.in/show-profile/OTM1Nw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SUSAIAPPAR.A,Makkal Needhi Maiam,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SUSAI-2021-20210319040322.jpg,https://affidavit.eci.gov.in/show-profile/OTEzOA==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,
SIVALINGAM.M,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/SIVAL-2021-20210319123623.jpg,https://affidavit.eci.gov.in/show-profile/ODE0Nw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
PONNAMBALAM.R,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/PONNA-2021-20210319015748.jpg,https://affidavit.eci.gov.in/show-profile/ODQyOA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
JAISUDHA.V,Republican Party of India (Athawale),Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/JAYIS-2021-20210318071151.jpg,https://affidavit.eci.gov.in/show-profile/NTY0NA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SIVAKUMAR.A,Desiya Makkal Sakthi Katchi,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/SIVAK-2021-20210318071255.jpg,https://affidavit.eci.gov.in/show-profile/NjY5OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
THANGARAJ.K,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/THANG-2021-20210318071333.jpg,https://affidavit.eci.gov.in/show-profile/Njc0OA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
RANJITHKUMAR.R.V,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/RANJI-2021-20210318070930.jpg,https://affidavit.eci.gov.in/show-profile/NTYwNw==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,
MADHAVARAJ.K.V,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/MADHA-2021-20210318071057.jpg,https://affidavit.eci.gov.in/show-profile/NTYxNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KAMACTHI.S,Naam Tamilar Katchi,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/KAMAC-2021-20210317073947.jpg,https://affidavit.eci.gov.in/show-profile/NDk3Mg==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,
GUNASEKAR.V,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/GUNAS-2021-20210317074524.jpg,https://affidavit.eci.gov.in/show-profile/NDk4MA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
DEVARAJAN.C,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/DEVAR-2021-20210317075100.jpg,https://affidavit.eci.gov.in/show-profile/NDk4NA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
JAYABALAN.E,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/JAYAB-2021-20210317075825.jpg,https://affidavit.eci.gov.in/show-profile/NDk5Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
JEEVANANTHAM.D,Independent,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/JEEVA-2021-20210317080441.jpg,https://affidavit.eci.gov.in/show-profile/NTAwNA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SURESH D,Bahujan Samaj Party,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/SURES-2021-20210315083004.jpg,https://affidavit.eci.gov.in/show-profile/Mjg0NQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SOMASUNDARAM V,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/SOMAS-2021-20210315075449.jpg,https://affidavit.eci.gov.in/show-profile/Mjg3Ng==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,
SUNDAR K,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Uthiramerur,36,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/SUNDA-2021-20210315074920.jpg,https://affidavit.eci.gov.in/show-profile/MjkxNQ==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,
S. SRINIVASAN,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S. SR-2021-20210320120242.jpg,https://affidavit.eci.gov.in/show-profile/MTI3ODQ=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
L. ARULNATHAN,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/L. AR-2021-20210319103411.jpg,https://affidavit.eci.gov.in/show-profile/MTIzNDc=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
N. MANOGARAN,Amma Makkal Munnettra Kazagam,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/N. MA-2021-20210319104844.jpg,https://affidavit.eci.gov.in/show-profile/MTI0Mjc=/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#488b54,
T. MAGESH,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/T. MA-2021-20210319115031.jpg,https://affidavit.eci.gov.in/show-profile/MTI3NDA=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
P. EZHILARASAN,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P. EZ-2021-20210318110520.jpg,https://affidavit.eci.gov.in/show-profile/Nzk1Mw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
D.GNANAMOORTHY,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/D.GNA-2021-20210318111352.jpg,https://affidavit.eci.gov.in/show-profile/Nzk2NA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
M.ELANGOVAN,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.ELA-2021-20210318111855.jpg,https://affidavit.eci.gov.in/show-profile/Nzk3MA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
J. JAYARAJ,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/J. JA-2021-20210318112936.jpg,https://affidavit.eci.gov.in/show-profile/Nzk4Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
R. VINOTHRAJ,Independent,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/R. VI-2021-20210318113852.jpg,https://affidavit.eci.gov.in/show-profile/Nzk5Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
M. MEGANATHAN,New Generation People’s Party,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M. ME-2021-20210318114925.jpg,https://affidavit.eci.gov.in/show-profile/ODAwMg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
B. GOPINATH,Makkal Needhi Maiam,Accepted,Tamil Nadu,Kancheepuram,37,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/B. GO-2021-20210317023154.jpg,https://affidavit.eci.gov.in/show-profile/Mzg5NQ==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,
