AC_NAME,AC_NO,NAME,#,ST_CD,ST_NAME,State-code,VOTES,YEAR,polled_votes,vote_percent,PARTY
Kushtagi,60,SHIVAREDDY SAHEBGOUDA,10,S10,Karnataka,S10,249,2018,166056,0.15,HJP
Kushtagi,60,None of the Above,4,S10,Karnataka,S10,1867,2018,166056,1.12,NOTA
Kanakagiri,61,BASAVARAJ  DADESUGUR,1,S10,Karnataka,S10,87735,2018,167505,52.38,BJP
Kanakagiri,61,SHIVARAJ SANGAPPA TANGADAGI,2,S10,Karnataka,S10,73510,2018,167505,43.89,INC
Kanakagiri,61,MANJULA RAVIKUMAR,4,S10,Karnataka,S10,1464,2018,167505,0.87,JDS
Kanakagiri,61,KENCHAPPA HIREKHEDA,5,S10,Karnataka,S10,843,2018,167505,0.5,CPI(ML)
Kanakagiri,61,DR. M P DARKESWARAIAH,6,S10,Karnataka,S10,686,2018,167505,0.41,IND
Kanakagiri,61,RAMESH CHANNADASAR,7,S10,Karnataka,S10,572,2018,167505,0.34,IND
Kanakagiri,61,MUKKANNA RAMACHANDRAPPA NAIK,8,S10,Karnataka,S10,443,2018,167505,0.26,AMEP
Kanakagiri,61,K ERANNA,9,S10,Karnataka,S10,273,2018,167505,0.16,IND
Kanakagiri,61,KOTI RAMESH,10,S10,Karnataka,S10,160,2018,167505,0.1,JHP
Kanakagiri,61,K H HULAGANNA,11,S10,Karnataka,S10,143,2018,167505,0.09,SJP
Kanakagiri,61,None of the Above,3,S10,Karnataka,S10,1676,2018,167505,1,NOTA
Gangawati,62,PARANNA ESHWARAPPA MUNAVALLI,1,S10,Karnataka,S10,67617,2018,147273,45.91,BJP
Gangawati,62,IQBAL ANSARI,2,S10,Karnataka,S10,59644,2018,147273,40.5,INC
Gangawati,62,KARIYANNA SANGATI,3,S10,Karnataka,S10,14161,2018,147273,9.62,JDS
Gangawati,62,G NAGARAJ,5,S10,Karnataka,S10,1045,2018,147273,0.71,CI
Gangawati,62,BHARADWAJ,6,S10,Karnataka,S10,758,2018,147273,0.51,CPI(ML)
Gangawati,62,TALURI PRASAD,7,S10,Karnataka,S10,578,2018,147273,0.39,IND
Gangawati,62,ALAM M.N,8,S10,Karnataka,S10,500,2018,147273,0.34,IND
Gangawati,62,SHARANAPPA SAJJIHOLA,9,S10,Karnataka,S10,407,2018,147273,0.28,AAP
Gangawati,62,JOGIN RAMESH NAYAK,10,S10,Karnataka,S10,359,2018,147273,0.24,IND
Gangawati,62,FATHIMA RAJABAKSHI,11,S10,Karnataka,S10,282,2018,147273,0.19,IND
Gangawati,62,DIGAMBARRAO ANANTHRAO AMBA,12,S10,Karnataka,S10,161,2018,147273,0.11,IND
Gangawati,62,SY JARINA SY MUKARAMRAZA,13,S10,Karnataka,S10,146,2018,147273,0.1,IND
Gangawati,62,None of the Above,4,S10,Karnataka,S10,1615,2018,147273,1.1,NOTA
Yelburga,63,ACHAR HALAPPA BASAPPA,1,S10,Karnataka,S10,79072,2018,164667,48.02,BJP
Yelburga,63,BASAVARAJ RAYAREDDI,2,S10,Karnataka,S10,65754,2018,164667,39.93,INC
Yelburga,63,VEERANAGOUDA POLICE PATIL BALLUTAGI,3,S10,Karnataka,S10,14591,2018,164667,8.86,JDS
Yelburga,63,ANNADANARAJA AYYANAGOUDA NADAGOUDA,5,S10,Karnataka,S10,913,2018,164667,0.55,JHP
Yelburga,63,RAHAMANSAB S MANGALORE,6,S10,Karnataka,S10,739,2018,164667,0.45,IND
Yelburga,63,V SADASHIVARAO,7,S10,Karnataka,S10,617,2018,164667,0.37,IND
Yelburga,63,ALLABHAXI FAKRUDDINSAB KUKANOOR,8,S10,Karnataka,S10,424,2018,164667,0.26,AMEP
Yelburga,63,NINGAPPA BALAPPA,9,S10,Karnataka,S10,343,2018,164667,0.21,IND
Yelburga,63,SHARANABASAPPA KALLAPPA DAANAKAI,10,S10,Karnataka,S10,288,2018,164667,0.17,SHI
Yelburga,63,NAVEEN  HOSAPETI,11,S10,Karnataka,S10,230,2018,164667,0.14,IND
Yelburga,63,ZAKIRHUSAIN HUSAINSAB,12,S10,Karnataka,S10,186,2018,164667,0.11,IND
Yelburga,63,None of the Above,4,S10,Karnataka,S10,1510,2018,164667,0.92,NOTA
Koppal,64,K. RAGHAVENDRA BASAVARAJ HITNAL,1,S10,Karnataka,S10,98783,2018,180782,54.64,INC
Koppal,64,AMARESH SANGANNA KARADI,2,S10,Karnataka,S10,72432,2018,180782,40.07,BJP
Koppal,64,K. M. SYED,3,S10,Karnataka,S10,4185,2018,180782,2.31,JDS
Koppal,64,MANJUNATH GAVISIDDAPPA PALLED,5,S10,Karnataka,S10,966,2018,180782,0.53,JHP
Koppal,64,SIDDARAMAPPA BHARAMAPPA DODDAMANI (KAVALUR),6,S10,Karnataka,S10,672,2018,180782,0.37,IND
Koppal,64,HANUMESH. G. MYAGALAMANI,7,S10,Karnataka,S10,602,2018,180782,0.33,CPI (MLR)
Koppal,64,SANJAY,8,S10,Karnataka,S10,561,2018,180782,0.31,IND
Koppal,64,PAMPAPATI. RATI,9,S10,Karnataka,S10,515,2018,180782,0.28,IND
Koppal,64,SURESHGOUDA SOMANAGOUDA PATIL,10,S10,Karnataka,S10,359,2018,180782,0.2,IND
Koppal,64,HADAPAD MALLIKARJUNA NIJAGUNAPPA,11,S10,Karnataka,S10,253,2018,180782,0.14,IND
Koppal,64,None of the Above,4,S10,Karnataka,S10,1454,2018,180782,0.8,NOTA
Shirahatti,65,RAMAPPA SOBEPPA LAMANI,1,S10,Karnataka,S10,91967,2018,160604,57.26,BJP
Shirahatti,65,DODDAMANI RAMAKRISHNA SHIDLINGAPPA,2,S10,Karnataka,S10,61974,2018,160604,38.59,INC
Shirahatti,65,CHANDRAKANTH SUBHAS KADROLLI,4,S10,Karnataka,S10,939,2018,160604,0.58,BSP
Shirahatti,65,ARUNKUMAR VEERANNA TIRLAPUR,5,S10,Karnataka,S10,867,2018,160604,0.54,JHP
Shirahatti,65,DODDAMANI MALLIKARJUN YALLAPPA,6,S10,Karnataka,S10,846,2018,160604,0.53,AMEP
Shirahatti,65,AMRUTA RATNAKAR YENI,7,S10,Karnataka,S10,651,2018,160604,0.41,IND
Shirahatti,65,RAJAVENKATESH DEVARAJ KARABHARI,8,S10,Karnataka,S10,573,2018,160604,0.36,RCP
Shirahatti,65,DURAGAPPA LAXMAPPA HARIJAN,9,S10,Karnataka,S10,539,2018,160604,0.34,IND
Shirahatti,65,L NARAYANASWAMY,10,S10,Karnataka,S10,522,2018,160604,0.33,BRP
Shirahatti,65,GEETA KRISHNA NAYAK,11,S10,Karnataka,S10,267,2018,160604,0.17,NCP
Shirahatti,65,KUMAR BHIMASHEPPA LAMANI,12,S10,Karnataka,S10,250,2018,160604,0.16,BBKD
Shirahatti,65,None of the Above,3,S10,Karnataka,S10,1209,2018,160604,0.75,NOTA
Gadag,66,HANAMANTAGOUDA KRISHNAGOUDA PATIL,1,S10,Karnataka,S10,77699,2018,160490,48.41,INC
Gadag,66,ANIL  MENSINAKAI,2,S10,Karnataka,S10,75831,2018,160490,47.25,BJP
Gadag,66,BASANAGOUDA M PATIL,4,S10,Karnataka,S10,1043,2018,160490,0.65,INCP
Gadag,66,MANJUNATH BASAPPA ABBIGERI,5,S10,Karnataka,S10,1034,2018,160490,0.64,IND
Gadag,66,MAHABOOBSAB R SOMPUR,6,S10,Karnataka,S10,985,2018,160490,0.61,BSP
Gadag,66,SHIRAJ URF SHIRAJAHMAD BALLARY,7,S10,Karnataka,S10,791,2018,160490,0.49,AMEP
Gadag,66,VISHWANATH KHANAPUR,8,S10,Karnataka,S10,422,2018,160490,0.26,IND
Gadag,66,ABDULKHADARSAB A,9,S10,Karnataka,S10,272,2018,160490,0.17,IND
Gadag,66,MALLIKARJUN BASAPPA DESAI,10,S10,Karnataka,S10,219,2018,160490,0.14,RCP
Gadag,66,SHIVARADDEPPA S REDDAR,11,S10,Karnataka,S10,187,2018,160490,0.12,JDU
Gadag,66,None of the Above,3,S10,Karnataka,S10,2007,2018,160490,1.25,NOTA
Ron,67,KALAKAPPA BANDI,1,S10,Karnataka,S10,83735,2018,170561,49.09,BJP
Ron,67,GURUPADAGOUDA PATIL,2,S10,Karnataka,S10,76401,2018,170561,44.79,INC
Ron,67,RAVINDRANATH JAMBUNATH DODDAMETI,3,S10,Karnataka,S10,3421,2018,170561,2.01,JDS
Ron,67,SUNILKUMAR BAHMANAPAD,5,S10,Karnataka,S10,1813,2018,170561,1.06,IND
Ron,67,MALLIKARJUN HADAPAD,6,S10,Karnataka,S10,1177,2018,170561,0.69,CI
Ron,67,SHARANAPPA DHARMAYAT,7,S10,Karnataka,S10,318,2018,170561,0.19,IND
Ron,67,G A LAXMINARAYANAGOUDA,8,S10,Karnataka,S10,232,2018,170561,0.14,IND
Ron,67,SAYYAD KHALID KOPPAL,9,S10,Karnataka,S10,226,2018,170561,0.13,AMEP
Ron,67,ASHOK BEVINAKATTI,10,S10,Karnataka,S10,170,2018,170561,0.1,SHI
Ron,67,PAKIRAPPA TEGGINAMANI,11,S10,Karnataka,S10,130,2018,170561,0.08,IND
Ron,67,PRAMOD,12,S10,Karnataka,S10,103,2018,170561,0.06,IND
Ron,67,BASAVARAJ DESAYI,13,S10,Karnataka,S10,83,2018,170561,0.05,JDU
Ron,67,NAGARATNA CHANDRASHEKAR DESAYI,14,S10,Karnataka,S10,81,2018,170561,0.05,RCP
Ron,67,None of the Above,4,S10,Karnataka,S10,2671,2018,170561,1.57,NOTA
Nargund,68,CHANDRAKANTAGOUDA CHANNAPPAGOUDA PATIL,1,S10,Karnataka,S10,73045,2018,144595,50.52,BJP
Nargund,68,BASAVARADDI RANGARADDI YAVAGAL,2,S10,Karnataka,S10,65066,2018,144595,45,INC
Nargund,68,GIRIMALLANAGOUDA ISHWARAGOUDA PATIL,3,S10,Karnataka,S10,2456,2018,144595,1.7,JDS
Nargund,68,DANAPPAGOUDA BHEEMANAGOUDA DANAPPAGOUDAR,5,S10,Karnataka,S10,903,2018,144595,0.62,SHI
Nargund,68,HASHIMALI SAIYADSAB KHAJI,6,S10,Karnataka,S10,685,2018,144595,0.47,INCP
Nargund,68,SHAKUNTALA YAMANAPPA KONDABENGI,7,S10,Karnataka,S10,673,2018,144595,0.47,IND
Nargund,68,SURESH MAHARUDRAPPA MUNDARAGI,8,S10,Karnataka,S10,303,2018,144595,0.21,BM
Nargund,68,MUTTU SABANNA SURAKOD,9,S10,Karnataka,S10,291,2018,144595,0.2,JSP
Nargund,68,None of the Above,4,S10,Karnataka,S10,1173,2018,144595,0.81,NOTA
Navalgund,69,SHANKAR  B. PATIL MUNENAKOPPA,1,S10,Karnataka,S10,65718,2018,159546,41.19,BJP
Navalgund,69,N. H. KONARADDI,2,S10,Karnataka,S10,45197,2018,159546,28.33,JDS
Navalgund,69,ASUTI VINOD KASHINATH,3,S10,Karnataka,S10,38906,2018,159546,24.39,INC
Navalgund,69,SHIVANAND BASAPPA KARIGAR,4,S10,Karnataka,S10,4555,2018,159546,2.85,IND
Navalgund,69,RAGHAVENDRA SHANKRAPPA TERADAL,6,S10,Karnataka,S10,980,2018,159546,0.61,IND
Navalgund,69,GURAPPA NAGAPPA TOTAD,7,S10,Karnataka,S10,776,2018,159546,0.49,JDU
Navalgund,69,RADDER SHRIDHAR BHEEMAPPA,8,S10,Karnataka,S10,302,2018,159546,0.19,IND
Navalgund,69,MALANNAVAR SIDDALINGAPPA BHEEMAPPA,9,S10,Karnataka,S10,242,2018,159546,0.15,IND
Navalgund,69,DR. JEDAR M.G,10,S10,Karnataka,S10,236,2018,159546,0.15,JSP
Navalgund,69,RAMESH NAVALGUND BIN VENKAPPA,11,S10,Karnataka,S10,227,2018,159546,0.14,AMEP
Navalgund,69,KRISHNARADDI KENCHARADDIYAVARA,12,S10,Karnataka,S10,190,2018,159546,0.12,IND
Navalgund,69,AYYAPPA SHIRAKOL,13,S10,Karnataka,S10,158,2018,159546,0.1,IND
Navalgund,69,MABUSAB RAJESAB DHARAWAD,14,S10,Karnataka,S10,145,2018,159546,0.09,HJP
Navalgund,69,None of the Above,5,S10,Karnataka,S10,1914,2018,159546,1.2,NOTA
Kundgol,70,CHANNABASAPPA SATHYAPPA SHIVALLI,1,S10,Karnataka,S10,64871,2018,147524,43.97,INC
Kundgol,70,CHIKKANAGOUDRA SIDDANAGOUD ISHWARAGOD,2,S10,Karnataka,S10,64237,2018,147524,43.54,BJP
Kundgol,70,HAJARATALI A SHEKH JODAMANI,3,S10,Karnataka,S10,7318,2018,147524,4.96,JDU
Kundgol,70,AKKI MALLIKARJUNA SAHADEVAPPA,4,S10,Karnataka,S10,6280,2018,147524,4.26,JDS
Kundgol,70,BASAVARAJ SHIVAPPA SOMAVARAD,6,S10,Karnataka,S10,827,2018,147524,0.56,INCP
Kundgol,70,SHANTAPPA VEERAPPA ALADAKATTI,7,S10,Karnataka,S10,684,2018,147524,0.46,IND
Kundgol,70,VEERAPPA GURUSHANTAPPA MARADAGI,8,S10,Karnataka,S10,604,2018,147524,0.41,IND
Kundgol,70,SHAILA SURESH GONI,9,S10,Karnataka,S10,476,2018,147524,0.32,AMEP
Kundgol,70,NAGAPPA YALLAPPA BALAGALI,10,S10,Karnataka,S10,308,2018,147524,0.21,IND
Kundgol,70,IRAYYA SHIVALINGAYYA HIREMATH,11,S10,Karnataka,S10,302,2018,147524,0.2,IND
Kundgol,70,YALLAPPA HANAMAPPA DABAGONDI,12,S10,Karnataka,S10,297,2018,147524,0.2,IND
Kundgol,70,NINGAPPA SIDDAPPA BADIGER,13,S10,Karnataka,S10,288,2018,147524,0.2,IND
Kundgol,70,None of the Above,5,S10,Karnataka,S10,1032,2018,147524,0.7,NOTA
Dharwad,71,AMRUT AYYAPPA DESAI,1,S10,Karnataka,S10,85123,2018,155630,54.7,BJP
Dharwad,71,VINAY KULKARNI,2,S10,Karnataka,S10,64783,2018,155630,41.63,INC
Dharwad,71,TIRAKAPPA SADEPPA JAMANAL (SHRIKANT),4,S10,Karnataka,S10,1263,2018,155630,0.81,JDS
Dharwad,71,KANTIMATH V RAJASHEKARAYYA,5,S10,Karnataka,S10,794,2018,155630,0.51,IND
Dharwad,71,NAGAPPA KAREPPA KARENNAVAR,6,S10,Karnataka,S10,651,2018,155630,0.42,JHP
Dharwad,71,BASAVARAJ YALLAPPA PARASANNAVAR,7,S10,Karnataka,S10,285,2018,155630,0.18,IND
Dharwad,71,SHAKHIL ABDULSATTAR DODAVAD,8,S10,Karnataka,S10,284,2018,155630,0.18,IND
Dharwad,71,FIROZKHAN  GULABKHAN HAWALDAR,9,S10,Karnataka,S10,170,2018,155630,0.11,LAD
Dharwad,71,BASAVARAJ UDDINAKOPPA,10,S10,Karnataka,S10,157,2018,155630,0.1,AMKP
Dharwad,71,SRI S F  PATIL,11,S10,Karnataka,S10,153,2018,155630,0.1,AAP
Dharwad,71,None of the Above,3,S10,Karnataka,S10,1967,2018,155630,1.26,NOTA
Hubli-dharwad-East,72,ABBAYYA  PRASAD,1,S10,Karnataka,S10,76510,2018,135370,56.52,INC
Hubli-dharwad-East,72,CHANDRASHEKAR  GOKAK,2,S10,Karnataka,S10,55468,2018,135370,40.98,BJP
Hubli-dharwad-East,72,SHOBHA BALLARI,4,S10,Karnataka,S10,719,2018,135370,0.53,BSP
Hubli-dharwad-East,72,SUBHAS  SHIVAPPA TEGGI,5,S10,Karnataka,S10,472,2018,135370,0.35,IND
Hubli-dharwad-East,72,SAHADEVAPPA  D  MALAGI,6,S10,Karnataka,S10,375,2018,135370,0.28,AMEP
Hubli-dharwad-East,72,BASAVARAJ SANJEEVAPPA BAJANTRI,7,S10,Karnataka,S10,201,2018,135370,0.15,IND
Hubli-dharwad-East,72,GANGADHAR G PERUR,7,S10,Karnataka,S10,201,2018,135370,0.15,IND
Hubli-dharwad-East,72,SARASWATHI RAYAPPA KATTIMANI,9,S10,Karnataka,S10,168,2018,135370,0.12,LAD
Hubli-dharwad-East,72,None of the Above,3,S10,Karnataka,S10,1256,2018,135370,0.93,NOTA
Hubli-Dharwad Central,73,JAGADISH SHETTAR,1,S10,Karnataka,S10,54305,2018,97351,55.78,BJP
Hubli-Dharwad Central,73,DR. MAHESH NALWAD,2,S10,Karnataka,S10,28951,2018,97351,29.74,INC
Hubli-Dharwad Central,73,RAJANNA  M. KORAVI,3,S10,Karnataka,S10,9256,2018,97351,9.51,JDS
Hubli-Dharwad Central,73,GOPAL KULKARNI,5,S10,Karnataka,S10,653,2018,97351,0.67,IND
Hubli-Dharwad Central,73,MAQBOOLAHMED  KUSNOOR,6,S10,Karnataka,S10,485,2018,97351,0.5,IND
Hubli-Dharwad Central,73,MOHAMMED  JAVEED MUDGAL,7,S10,Karnataka,S10,405,2018,97351,0.42,IND
Hubli-Dharwad Central,73,SANTOSH P. NARGUND,8,S10,Karnataka,S10,314,2018,97351,0.32,AAP
Hubli-Dharwad Central,73,DEEPAK  B. SHIROLIKAR,9,S10,Karnataka,S10,251,2018,97351,0.26,IND
Hubli-Dharwad Central,73,PHILOMINA PENDEM,10,S10,Karnataka,S10,249,2018,97351,0.26,AMEP
Hubli-Dharwad Central,73,AYYAPPA SHIRAKOL,11,S10,Karnataka,S10,209,2018,97351,0.21,IND
Hubli-Dharwad Central,73,RIZWANA IMRAN YARAGATTI,12,S10,Karnataka,S10,208,2018,97351,0.21,IND
Hubli-Dharwad Central,73,DHARWAD  ABDUL  RAHAMAN KHAN,13,S10,Karnataka,S10,200,2018,97351,0.21,IND
Hubli-Dharwad Central,73,SANGAMESHWAR  I. AIHOLLI,14,S10,Karnataka,S10,185,2018,97351,0.19,IND
Hubli-Dharwad Central,73,MOHAMMED  SADIQ  BARUDAWALE,15,S10,Karnataka,S10,181,2018,97351,0.19,IND
Hubli-Dharwad Central,73,H. L. HAVARAGI,16,S10,Karnataka,S10,105,2018,97351,0.11,IND
Hubli-Dharwad Central,73,TAKAPPA  YALLAPPA KALAL,17,S10,Karnataka,S10,102,2018,97351,0.1,IND
Hubli-Dharwad Central,73,HIDAYAT ALI KHAN  PATHAN,18,S10,Karnataka,S10,80,2018,97351,0.08,IND
Hubli-Dharwad Central,73,MAGAJIKONDI  SHRIKANT,19,S10,Karnataka,S10,69,2018,97351,0.07,KJP
Hubli-Dharwad Central,73,REVANASIDDAPPA  S. HANDED,20,S10,Karnataka,S10,59,2018,97351,0.06,IND
Hubli-Dharwad Central,73,MAHADEVASWAMY  M. MADAIAH,21,S10,Karnataka,S10,57,2018,97351,0.06,RI
Hubli-Dharwad Central,73,SUNANDA  V. KARDIGUDDA,22,S10,Karnataka,S10,54,2018,97351,0.06,IND
Hubli-Dharwad Central,73,ANAND RAJ  DOKKA,23,S10,Karnataka,S10,53,2018,97351,0.05,IND
Hubli-Dharwad Central,73,ABHAY KUMAR HAVALAD,24,S10,Karnataka,S10,50,2018,97351,0.05,IND
Hubli-Dharwad Central,73,VITTAL PAWAR,25,S10,Karnataka,S10,43,2018,97351,0.04,SHI
Hubli-Dharwad Central,73,VEERAPPA  HOLABASAPPA  ARAKERI,26,S10,Karnataka,S10,39,2018,97351,0.04,IND
Hubli-Dharwad Central,73,KABADI S.N.,27,S10,Karnataka,S10,28,2018,97351,0.03,IND
Hubli-Dharwad Central,73,None of the Above,4,S10,Karnataka,S10,760,2018,97351,0.78,NOTA
Hubli-dharwad- West,74,ARVIND BELLAD,1,S10,Karnataka,S10,96462,2018,157728,61.16,BJP
Hubli-dharwad- West,74,MOHAMMAD ISMAIL TAMATGAR,2,S10,Karnataka,S10,55975,2018,157728,35.49,INC
Hubli-dharwad- West,74,MAKTUMHUSENI SOGALAD,4,S10,Karnataka,S10,670,2018,157728,0.42,IND
Hubli-dharwad- West,74,RAMA RANGANATH KULKARNI,5,S10,Karnataka,S10,441,2018,157728,0.28,IND
Hubli-dharwad- West,74,JAVEEDAHAMED BELGAUMKAR,6,S10,Karnataka,S10,414,2018,157728,0.26,JDU
Hubli-dharwad- West,74,IRAPPA K. EMMI,7,S10,Karnataka,S10,389,2018,157728,0.25,NCP
Hubli-dharwad- West,74,NAGARAJ C BADIGER,8,S10,Karnataka,S10,281,2018,157728,0.18,IND
Hubli-dharwad- West,74,LATHA NETHAJI TERDAL,9,S10,Karnataka,S10,279,2018,157728,0.18,AMEP
Hubli-dharwad- West,74,CHANDRASHEKHAR ANEMATH,10,S10,Karnataka,S10,243,2018,157728,0.15,IND
Hubli-dharwad- West,74,MANJUNATH S. HALAGALIMATH,11,S10,Karnataka,S10,193,2018,157728,0.12,KJP
Hubli-dharwad- West,74,VINOD GHODKE,12,S10,Karnataka,S10,114,2018,157728,0.07,PBI
Hubli-dharwad- West,74,MANNARI VADIRAJ,13,S10,Karnataka,S10,108,2018,157728,0.07,AH
Hubli-dharwad- West,74,RAJU KAMBLE,14,S10,Karnataka,S10,107,2018,157728,0.07,AMKP
Hubli-dharwad- West,74,REVANSHIDDAPPA BASAVARAJ TALAWAR,15,S10,Karnataka,S10,90,2018,157728,0.06,JHP
Hubli-dharwad- West,74,None of the Above,3,S10,Karnataka,S10,1962,2018,157728,1.24,NOTA
Kalghatgi,75,C M NIMBANNAVAR,1,S10,Karnataka,S10,83267,2018,151902,54.82,BJP
Kalghatgi,75,SANTOSH S LAD,2,S10,Karnataka,S10,57270,2018,151902,37.7,INC
Kalghatgi,75,RAJU R KALAGHATAGI,3,S10,Karnataka,S10,4898,2018,151902,3.22,IND
Kalghatgi,75,AMBADAGATTI SHIVANAND RUDRAPPA,5,S10,Karnataka,S10,1174,2018,151902,0.77,JDS
Kalghatgi,75,INAYATULLA MAKTUMHUSEN TOLAGI,6,S10,Karnataka,S10,710,2018,151902,0.47,BBKD
Kalghatgi,75,SHANKAR NINGAPPA HUDDAR,7,S10,Karnataka,S10,683,2018,151902,0.45,IND
Kalghatgi,75,BABAJAN IMAMSAB TADKOD,8,S10,Karnataka,S10,453,2018,151902,0.3,IND
Kalghatgi,75,SHRINIVAS C K  KONDAYYA VEMU,9,S10,Karnataka,S10,402,2018,151902,0.26,IND
Kalghatgi,75,RAJESAB MOULASAB DARAGAD,10,S10,Karnataka,S10,331,2018,151902,0.22,IND
Kalghatgi,75,KULAKARNI SUVARNA GOVINDROA,11,S10,Karnataka,S10,294,2018,151902,0.19,JSP
Kalghatgi,75,MAHABOOBSAB (PEERA) MADARASAB MAKANADAR,12,S10,Karnataka,S10,260,2018,151902,0.17,IND
Kalghatgi,75,IRAPPA SOMAPPA KALE,13,S10,Karnataka,S10,244,2018,151902,0.16,SHI
Kalghatgi,75,BASAPPA RAMAPPA AIHOLLI,14,S10,Karnataka,S10,197,2018,151902,0.13,AMEP
Kalghatgi,75,SHANKAR SANGAPPA ROTTIGAWAD,15,S10,Karnataka,S10,175,2018,151902,0.12,KJP
Kalghatgi,75,VEERUPAKSHI BASAVANTAPPA BADIGER,16,S10,Karnataka,S10,104,2018,151902,0.07,SJP
Kalghatgi,75,None of the Above,4,S10,Karnataka,S10,1440,2018,151902,0.95,NOTA
Haliyal,76,DESHPANDE R.V,1,S10,Karnataka,S10,61577,2018,132683,46.41,INC
Haliyal,76,SUNIL HEGADE,2,S10,Karnataka,S10,56437,2018,132683,42.54,BJP
Haliyal,76,K. R.RAMESH,3,S10,Karnataka,S10,7209,2018,132683,5.43,JDS
Haliyal,76,T. R. CHANDRASHEKHAR,4,S10,Karnataka,S10,2629,2018,132683,1.98,IND
Haliyal,76,YAMUNA  GAONKAR,6,S10,Karnataka,S10,1127,2018,132683,0.85,CI
Haliyal,76,KAKKERI BADESAB HUSSAINSAB,7,S10,Karnataka,S10,913,2018,132683,0.69,AMEP
Haliyal,76,JAHANGIR BABA KHAN,8,S10,Karnataka,S10,559,2018,132683,0.42,INCP
Haliyal,76,SHANKAR BASAVANT FAKRI,9,S10,Karnataka,S10,546,2018,132683,0.41,SHI
Haliyal,76,ELIYAS  KATI,10,S10,Karnataka,S10,411,2018,132683,0.31,IND
Haliyal,76,None of the Above,5,S10,Karnataka,S10,1275,2018,132683,0.96,NOTA
Karwar,77,ROOPALI SANTOSH NAIK,1,S10,Karnataka,S10,60339,2018,160098,37.69,BJP
Karwar,77,ANAND VASANT ASNOTIKAR,2,S10,Karnataka,S10,46275,2018,160098,28.9,JDS
Karwar,77,SATISH KRISHNA SAIL,3,S10,Karnataka,S10,45071,2018,160098,28.15,INC
Karwar,77,MADHAV BABU NAYAK,4,S10,Karnataka,S10,3751,2018,160098,2.34,NCP
Karwar,77,KUNDABAI PARULEKAR,6,S10,Karnataka,S10,1617,2018,160098,1.01,RJP
Karwar,77,KISHORE JAGANNATH SAWANT,7,S10,Karnataka,S10,686,2018,160098,0.43,IND
Karwar,77,None of the Above,5,S10,Karnataka,S10,2359,2018,160098,1.47,NOTA
Kumta,78,DINAKAR KESHAV SHETTY,1,S10,Karnataka,S10,59392,2018,146177,40.63,BJP
Kumta,78,SHARADA MOHAN SHETTY,2,S10,Karnataka,S10,26642,2018,146177,18.23,INC
Kumta,78,SURAJ NAIK SONI,3,S10,Karnataka,S10,20474,2018,146177,14.01,IND
Kumta,78,NAYAK PRADEEP DAYANAND,4,S10,Karnataka,S10,16561,2018,146177,11.33,JDS
Kumta,78,YASHODHAR G. NAIK,5,S10,Karnataka,S10,11512,2018,146177,7.88,IND
Kumta,78,KRISHNA JATTI GOUDA,6,S10,Karnataka,S10,5089,2018,146177,3.48,IND
Kumta,78,MOHAN BAGLU PATGAR,8,S10,Karnataka,S10,1274,2018,146177,0.87,INCP
Kumta,78,NAGRAJ .N. NAIK,9,S10,Karnataka,S10,984,2018,146177,0.67,AMEP
Kumta,78,SUMANA HEGDE,10,S10,Karnataka,S10,758,2018,146177,0.52,IND
Kumta,78,PRASHANT SHANKAR NAIK,11,S10,Karnataka,S10,531,2018,146177,0.36,IND
Kumta,78,GANESH AMKUSH GOUDA,12,S10,Karnataka,S10,412,2018,146177,0.28,IND
Kumta,78,NAGRAJ SHRIDHAR SHET,13,S10,Karnataka,S10,356,2018,146177,0.24,RJP
Kumta,78,None of the Above,7,S10,Karnataka,S10,2192,2018,146177,1.5,NOTA
Bhatkal,79,SUNIL BILIYA NAIK,1,S10,Karnataka,S10,83172,2018,165886,50.14,BJP
Bhatkal,79,MANKAL VAIDYA,2,S10,Karnataka,S10,77242,2018,165886,46.56,INC
Bhatkal,79,GAPHUR SAB,4,S10,Karnataka,S10,1446,2018,165886,0.87,AMEP
Bhatkal,79,RAJESH NAIK,5,S10,Karnataka,S10,944,2018,165886,0.57,IND
Bhatkal,79,ABDUL RAHIMAN,6,S10,Karnataka,S10,569,2018,165886,0.34,IND
Bhatkal,79,PRAKASH PINTO,7,S10,Karnataka,S10,527,2018,165886,0.32,IND
Bhatkal,79,None of the Above,3,S10,Karnataka,S10,1986,2018,165886,1.2,NOTA
Sirsi,80,KAGERI  VISHWESHWAR HEGDE,1,S10,Karnataka,S10,70595,2018,155079,45.52,BJP
Sirsi,80,BHIMANNA  NAIK,2,S10,Karnataka,S10,53134,2018,155079,34.26,INC
Sirsi,80,SHASHIBHUSHAN HEGDE,3,S10,Karnataka,S10,26625,2018,155079,17.17,JDS
Sirsi,80,AJJIBAL RAMANAND,5,S10,Karnataka,S10,981,2018,155079,0.63,IND
Sirsi,80,ANNAPPA AKASH S.K.,6,S10,Karnataka,S10,909,2018,155079,0.59,SHI
Sirsi,80,ABDUL RAZAK SHAIKH,7,S10,Karnataka,S10,900,2018,155079,0.58,AMEP
Sirsi,80,None of the Above,4,S10,Karnataka,S10,1935,2018,155079,1.25,NOTA
Yellapur,81,ARABAIL HEBBAR SHIVARAM,1,S10,Karnataka,S10,66290,2018,140271,47.26,INC
