state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
16,000,State - TRIPURA (16),Urban,70-74,14560,6837,7723,206,124,82,7776,5884,1892,6534,805,5729,35,19,16,9,5,4,0,0,0
16,000,State - TRIPURA (16),Urban,75-79,8921,4001,4920,115,65,50,4010,3200,810,4757,719,4038,32,16,16,7,1,6,0,0,0
16,000,State - TRIPURA (16),Urban,80+,10412,4091,6321,385,214,171,3626,2804,822,6373,1057,5316,20,14,6,8,2,6,0,0,0
16,000,State - TRIPURA (16),Urban,Age not stated,581,299,282,299,185,114,223,108,115,53,4,49,4,2,2,2,0,2,0,0,0
16,000,State - TRIPURA (16),Urban,Less than 18,258172,131959,126213,253821,131071,122750,4146,838,3308,130,16,114,58,31,27,17,3,14,0,0,0
16,000,State - TRIPURA (16),Urban,Less than 21,313642,159087,154555,295415,156373,139042,17754,2639,15115,240,27,213,179,44,135,54,4,50,0,0,0
16,289,District - West Tripura  (01),Total,All ages,1725739,879428,846311,742900,423524,319376,876810,440788,436022,95796,12922,82874,7215,1624,5591,3018,570,2448,0,0,0
16,289,District - West Tripura  (01),Total,0-9,276455,141408,135047,276455,141408,135047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,289,District - West Tripura  (01),Total,10-14,155450,79444,76006,153144,78660,74484,2125,732,1393,113,27,86,55,24,31,13,1,12,0,0,0
16,289,District - West Tripura  (01),Total,15-19,167086,84694,82392,142975,81224,61751,23562,3367,20195,291,51,240,182,41,141,76,11,65,0,0,0
16,289,District - West Tripura  (01),Total,20-24,176431,87398,89033,92526,64715,27811,82281,22439,59842,713,127,586,628,89,539,283,28,255,0,0,0
16,289,District - West Tripura  (01),Total,25-29,165002,83840,81162,44944,34938,10006,117192,48435,68757,1497,218,1279,960,190,770,409,59,350,0,0,0
16,289,District - West Tripura  (01),Total,30-34,140470,73022,67448,16888,13019,3869,119758,59402,60356,2323,330,1993,1031,201,830,470,70,400,0,0,0
16,289,District - West Tripura  (01),Total,35-39,136860,69503,67357,6688,4617,2071,124353,64131,60222,4182,450,3732,1129,211,918,508,94,414,0,0,0
16,289,District - West Tripura  (01),Total,40-44,119308,61525,57783,2987,1708,1279,108659,58879,49780,6192,592,5600,1039,249,790,431,97,334,0,0,0
16,289,District - West Tripura  (01),Total,45-49,103081,53235,49846,1727,909,818,92158,51293,40865,8104,814,7290,781,164,617,311,55,256,0,0,0
16,289,District - West Tripura  (01),Total,50-54,82128,43784,38344,1158,577,581,70335,41965,28370,9889,1046,8843,531,145,386,215,51,164,0,0,0
16,289,District - West Tripura  (01),Total,55-59,59265,31507,27758,733,338,395,48632,29950,18682,9485,1108,8377,299,73,226,116,38,78,0,0,0
