state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
15,281,District - Mamit (01),Rural,45-49,3035,1637,1398,164,120,44,2549,1377,1172,173,48,125,73,44,29,76,48,28,0,0,0
15,281,District - Mamit (01),Rural,50-54,2643,1444,1199,132,100,32,2200,1228,972,185,39,146,54,36,18,72,41,31,0,0,0
15,281,District - Mamit (01),Rural,55-59,1888,1024,864,86,63,23,1524,876,648,195,40,155,36,21,15,47,24,23,0,0,0
15,281,District - Mamit (01),Rural,60-64,1491,843,648,89,62,27,1081,677,404,236,58,178,29,21,8,56,25,31,0,0,0
15,281,District - Mamit (01),Rural,65-69,905,499,406,45,26,19,594,377,217,200,52,148,25,16,9,41,28,13,0,0,0
15,281,District - Mamit (01),Rural,70-74,643,332,311,26,17,9,375,241,134,200,46,154,12,9,3,30,19,11,0,0,0
15,281,District - Mamit (01),Rural,75-79,399,218,181,9,6,3,193,138,55,160,49,111,16,11,5,21,14,7,0,0,0
15,281,District - Mamit (01),Rural,80+,440,214,226,16,7,9,142,97,45,222,68,154,16,13,3,44,29,15,0,0,0
15,281,District - Mamit (01),Rural,Age not stated,42,17,25,25,12,13,12,5,7,2,0,2,3,0,3,0,0,0,0,0,0
15,281,District - Mamit (01),Rural,Less than 18,30784,15815,14969,30527,15758,14769,237,54,183,5,1,4,12,1,11,3,1,2,0,0,0
15,281,District - Mamit (01),Rural,Less than 21,35064,17964,17100,33692,17648,16044,1304,302,1002,12,2,10,36,4,32,20,8,12,0,0,0
15,281,District - Mamit (01),Urban,All ages,14899,7693,7206,8073,4423,3650,5822,2971,2851,566,133,433,135,62,73,303,104,199,0,0,0
15,281,District - Mamit (01),Urban,0-9,3241,1650,1591,3241,1650,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,281,District - Mamit (01),Urban,10-14,1551,866,685,1548,865,683,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
15,281,District - Mamit (01),Urban,15-19,1392,722,670,1287,708,579,101,14,87,0,0,0,2,0,2,2,0,2,0,0,0
15,281,District - Mamit (01),Urban,20-24,1466,727,739,880,519,361,545,201,344,7,1,6,15,4,11,19,2,17,0,0,0
15,281,District - Mamit (01),Urban,25-29,1437,714,723,481,275,206,879,415,464,15,3,12,28,10,18,34,11,23,0,0,0
15,281,District - Mamit (01),Urban,30-34,1290,623,667,262,151,111,931,442,489,30,6,24,19,8,11,48,16,32,0,0,0
15,281,District - Mamit (01),Urban,35-39,1011,546,465,131,93,38,816,432,384,22,3,19,10,6,4,32,12,20,0,0,0
15,281,District - Mamit (01),Urban,40-44,841,457,384,77,50,27,674,370,304,51,15,36,11,7,4,28,15,13,0,0,0
15,281,District - Mamit (01),Urban,45-49,753,389,364,56,38,18,581,321,260,68,8,60,20,10,10,28,12,16,0,0,0
15,281,District - Mamit (01),Urban,50-54,584,329,255,45,31,14,447,267,180,63,17,46,10,6,4,19,8,11,0,0,0
15,281,District - Mamit (01),Urban,55-59,432,220,212,22,15,7,325,183,142,52,9,43,10,5,5,23,8,15,0,0,0
15,281,District - Mamit (01),Urban,60-64,289,142,147,14,6,8,198,112,86,53,14,39,4,3,1,20,7,13,0,0,0
15,281,District - Mamit (01),Urban,65-69,212,108,104,7,5,2,131,84,47,52,15,37,2,1,1,20,3,17,0,0,0
15,281,District - Mamit (01),Urban,70-74,165,79,86,6,4,2,100,61,39,46,10,36,1,0,1,12,4,8,0,0,0
15,281,District - Mamit (01),Urban,75-79,99,51,48,2,2,0,47,36,11,38,8,30,3,2,1,9,3,6,0,0,0
15,281,District - Mamit (01),Urban,80+,128,62,66,9,6,3,43,31,12,68,23,45,0,0,0,8,2,6,0,0,0
