state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
24,468,District - Kachchh (01),Total,20-24,212109,114828,97281,98265,71956,26309,112347,42265,70082,523,174,349,594,274,320,380,159,221,0,0,0
24,468,District - Kachchh (01),Total,25-29,193279,103887,89392,28197,22957,5240,162616,79810,82806,1066,404,662,782,398,384,618,318,300,0,0,0
24,468,District - Kachchh (01),Total,30-34,163578,87776,75802,8541,6766,1775,151758,79661,72097,1853,587,1266,796,433,363,630,329,301,0,0,0
24,468,District - Kachchh (01),Total,35-39,140596,74985,65611,4059,3012,1047,132198,70498,61700,3012,816,2196,717,348,369,610,311,299,0,0,0
24,468,District - Kachchh (01),Total,40-44,120342,64028,56314,2664,1891,773,111800,60496,51304,4839,1147,3692,555,256,299,484,238,246,0,0,0
24,468,District - Kachchh (01),Total,45-49,99536,51569,47967,1569,1088,481,91273,48752,42521,5927,1334,4593,410,215,195,357,180,177,0,0,0
24,468,District - Kachchh (01),Total,50-54,82780,44464,38316,1337,856,481,72568,41459,31109,8199,1837,6362,367,164,203,309,148,161,0,0,0
24,468,District - Kachchh (01),Total,55-59,57090,29056,28034,883,558,325,48568,26687,21881,7263,1649,5614,212,103,109,164,59,105,0,0,0
24,468,District - Kachchh (01),Total,60-64,50967,25037,25930,1046,587,459,37529,22074,15455,12026,2227,9799,220,97,123,146,52,94,0,0,0
24,468,District - Kachchh (01),Total,65-69,33485,15261,18224,826,442,384,22759,12891,9868,9714,1847,7867,106,55,51,80,26,54,0,0,0
24,468,District - Kachchh (01),Total,70-74,29279,13169,16110,492,286,206,15980,10451,5529,12659,2369,10290,101,44,57,47,19,28,0,0,0
24,468,District - Kachchh (01),Total,75-79,13433,5719,7714,201,114,87,6863,4215,2648,6305,1358,4947,44,21,23,20,11,9,0,0,0
24,468,District - Kachchh (01),Total,80+,19052,7067,11985,687,359,328,6558,4355,2203,11741,2323,9418,38,24,14,28,6,22,0,0,0
24,468,District - Kachchh (01),Total,Age not stated,3629,1909,1720,1853,1089,764,1584,773,811,168,35,133,13,8,5,11,4,7,0,0,0
24,468,District - Kachchh (01),Total,Less than 18,791347,413970,377377,782447,411108,371339,8477,2701,5776,252,81,171,141,69,72,30,11,19,0,0,0
