YEAR,AC_NAME,ST_NAME,AC_NO,rank,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES,polled_votes,vote_percent
2002,SANTA CRUZ,Goa,12,2,GEN,ANIL ROGHUVIR HOBLE,M,,,BJP,6618,16591,39.89
2002,SANTA CRUZ,Goa,12,3,GEN,GONSALVES VICTOR BENJAMIN,M,,,UGDP,1759,16591,10.6
2002,SANTA CRUZ,Goa,12,4,GEN,MAKANDAR RAMZAN IMAMSAHEB,M,,,MAG,795,16591,4.79
2002,SANTA CRUZ,Goa,12,5,GEN,LOURENCO VICENTO DOMINGOS,M,,,NCP,161,16591,0.97
2002,SANTA CRUZ,Goa,12,6,GEN,MAURA GREGORIO SEBASTIAO,M,,,CPI,160,16591,0.96
2002,SANTA CRUZ,Goa,12,7,GEN,LOPES JOSE EDGAR,M,,,IND,155,16591,0.93
2002,SANTA CRUZ,Goa,12,8,GEN,VAZ MATIAS CAITANO,M,,,GSRP,122,16591,0.74
2002,SANTA CRUZ,Goa,12,9,GEN,SHIRODKAR AVDUT RAMCHANDRA,M,,,SHS,66,16591,0.4
2002,SANTA CRUZ,Goa,12,10,GEN,DESOUZA MARTHA FILOMENA,F,,,IND,56,16591,0.34
2002,SANTA CRUZ,Goa,12,11,GEN,AMONKAR PUNDALIK ATMARAM,M,,,IND,41,16591,0.25
2002,SANTO ANDRE,Goa,13,1,GEN,SILVEIRA FRANCIS MANUEL,M,,,INC,6982,15654,44.6
2002,SANTO ANDRE,Goa,13,2,GEN,PEGADO CARMO RAFAEL ANDRE JOSE,M,,,NCP,4196,15654,26.8
2002,SANTO ANDRE,Goa,13,3,GEN,KAMAT DHAKANKAR AVINASH GOVIND,M,,,BJP,4057,15654,25.92
2002,SANTO ANDRE,Goa,13,4,GEN,SAWANT PRAKASH MAHADEV,M,,,SHS,212,15654,1.35
2002,SANTO ANDRE,Goa,13,5,GEN,PEREIRA TEOTONIO PAULO,M,,,UGDP,207,15654,1.32
2002,CUMBARJUA,Goa,14,1,GEN,MADAKAIKAR PANDURANG,M,,,MAG,6546,17420,37.58
2002,CUMBARJUA,Goa,14,2,GEN,SAWANT NIRMALA PRABHAKAR,F,,,INC,5938,17420,34.09
2002,CUMBARJUA,Goa,14,3,GEN,PARVATAKAR GOVIND,M,,,BJP,4347,17420,24.95
2002,CUMBARJUA,Goa,14,4,GEN,LAWRENCE MINGUEL THOMAS,M,,,NCP,334,17420,1.92
2002,CUMBARJUA,Goa,14,5,GEN,ANAND MOSO GAD,M,,,SHS,255,17420,1.46
2002,BICHOLIM,Goa,15,1,GEN,PATNEKAR RAJESH TULSHIDAS,M,,,BJP,8960,16508,54.28
2002,BICHOLIM,Goa,15,2,GEN,RAUT PANDURANG DATTARAM,M,,,MAG,6400,16508,38.77
2002,BICHOLIM,Goa,15,3,GEN,PARAB ARJUN SHRIRANG,M,,,INC,794,16508,4.81
2002,BICHOLIM,Goa,15,4,GEN,GAD VIVEKANAND SUKDO,M,,,NCP,354,16508,2.14
2002,MAEM,Goa,16,1,GEN,PRABHU ZANTYE HARISH NARAYAN,M,,,INC,6430,13335,48.22
2002,MAEM,Goa,16,2,GEN,PRAKASH J. FADTE,M,,,BJP,4474,13335,33.55
2002,MAEM,Goa,16,3,GEN,RANE SARADESAI APARNADEVI JITENDRA,F,,,SHS,1083,13335,8.12
2002,MAEM,Goa,16,4,GEN,KAKODKAR SHASHIKALA GURUDUTT,F,,,MAG,1058,13335,7.93
2002,MAEM,Goa,16,5,GEN,KAMLAKANT KRISHNA GADEKAR,M,,,CPM,290,13335,2.17
2002,PALE,Goa,17,1,GEN,AMONKAR SURESH KUSO,M,,,BJP,8519,17093,49.84
2002,PALE,Goa,17,2,GEN,GAWAS GURUDAS PRABHAKAR,M,,,INC,6965,17093,40.75
2002,PALE,Goa,17,3,GEN,AMONKAR GHADI PRADEEP PUNDALIK,M,,,MAG,1311,17093,7.67
2002,PALE,Goa,17,4,GEN,GHADI DAMODAR KRISHNA,M,,,SHS,298,17093,1.74
2002,PORIEM,Goa,18,1,GEN,RANE PRATAPSING RAOJI,M,,,INC,9126,16360,55.78
2002,PORIEM,Goa,18,2,GEN,SANTOBA KRISHNARAO DESSAI,M,,,BJP,6557,16360,40.08
2002,PORIEM,Goa,18,3,GEN,GAONKAR KANTA SHAMBA,M,,,MAG,677,16360,4.14
2002,VALPOI,Goa,19,1,GEN,HALDANKAR NARAHARI TUKARAM,M,,,BJP,6137,12388,49.54
2002,VALPOI,Goa,19,2,GEN,DESSAI VENKATESH ATMARAM,M,,,INC,5785,12388,46.7
2002,VALPOI,Goa,19,3,GEN,KATKER SURESH HARISCHANDRA,M,,,MAG,466,12388,3.76
2002,PONDA,Goa,20,1,GEN,NAIK RAVI SITARAM,M,,,INC,10745,21368,50.29
2002,PONDA,Goa,20,2,GEN,NAIK SHRIPAD YASSO,M,,,BJP,9425,21368,44.11
2002,PONDA,Goa,20,3,GEN,NAIK ROHIDAS HARISCHANDRA,M,,,SHS,611,21368,2.86
2002,PONDA,Goa,20,4,GEN,NAIK DEELIPKUMAR VISHWANATH,M,,,MAG,251,21368,1.17
2002,PONDA,Goa,20,5,GEN,PRABHU VINAYAK VAIKUNTH,M,,,IND,122,21368,0.57
2002,PONDA,Goa,20,6,GEN,PRABHU DATTU ATMARAM,M,,,IND,110,21368,0.51
2002,PONDA,Goa,20,7,GEN,DESAI SHANTARAM SUKDO,M,,,IND,65,21368,0.3
2002,PONDA,Goa,20,8,GEN,GALAYEKAR CHANDRAKANT PUNDALIK,M,,,IND,39,21368,0.18
2002,PRIOL,Goa,21,1,GEN,SATARKAR VISHWAS RAMNATH,M,,,BJP,8071,19392,41.62
2002,PRIOL,Goa,21,2,GEN,AMONKAR SHRIKANT SAGUN,M,,,INC,6409,19392,33.05
2002,PRIOL,Goa,21,3,GEN,JALMI DR. KASHINATH GOVIND,M,,,MAG,4524,19392,23.33
2002,PRIOL,Goa,21,4,GEN,KERKAR GORAKH SURESH,M,,,SHS,388,19392,2
2002,MARCAIM,Goa,22,1,GEN,DHAVALIKAR RAMKRISHNA ALIAS SUDIN MADHAV,M,,,MAG,11587,18131,63.91
2002,MARCAIM,Goa,22,2,GEN,NAIK SANTOSH MAHANANDU,M,,,BJP,3737,18131,20.61
2002,MARCAIM,Goa,22,3,GEN,NAIK MULE RAMCHANDRA GOVIND,M,,,INC,2547,18131,14.05
2002,MARCAIM,Goa,22,4,GEN,PAI RAIKAR SHABA SHANU,M,,,IND,260,18131,1.43
2002,SIRODA,Goa,23,1,GEN,SUBHASH ANKUSH SHIRODKAR,M,,,INC,9738,18755,51.92
2002,SIRODA,Goa,23,2,GEN,PRABHU VISHWANATH TUKARAM,M,,,BJP,8603,18755,45.87
2002,SIRODA,Goa,23,3,GEN,SHIRODKAR ROHIDAS BABURAO,M,,,MAG,414,18755,2.21
2002,MORMUGAO,Goa,24,1,GEN,VAZ GIOVANNI KARL,M,,,INC,4635,14996,30.91
2002,MORMUGAO,Goa,24,2,GEN,SHAIKH HASSAN HAROON,M,,,BJP,4192,14996,27.95
2002,MORMUGAO,Goa,24,3,GEN,SHAIKH IQBAL ABDUL RAHIM,M,,,NCP,2503,14996,16.69
2002,MORMUGAO,Goa,24,4,GEN,PARAB PREMANAND PARSHURAM,M,,,IND,2174,14996,14.5
2002,MORMUGAO,Goa,24,5,GEN,NAIK PRAKASH YESHWANT,M,,,MAG,1210,14996,8.07
2002,MORMUGAO,Goa,24,6,GEN,HABIB VENUS LATIF,F,,,IND,152,14996,1.01
2002,MORMUGAO,Goa,24,7,GEN,CARDOZ CAITAN ANDREW,M,,,IND,130,14996,0.87
2002,VASCO DA GAMA,Goa,25,1,GEN,ARLEKAR RAJENDRA,M,,,BJP,5605,15746,35.6
2002,VASCO DA GAMA,Goa,25,2,GEN,D'SOUZA JOSE PHILIPS DOMINGO,M,,,NCP,4509,15746,28.64
2002,VASCO DA GAMA,Goa,25,3,GEN,CAROL TAHER DAUD,M,,,INC,3845,15746,24.42
2002,VASCO DA GAMA,Goa,25,4,GEN,VERENKAR SHRICANT DATTARAM,M,,,MAG,1363,15746,8.66
2002,VASCO DA GAMA,Goa,25,5,GEN,KERKAR TARA,F,,,IND,294,15746,1.87
2002,VASCO DA GAMA,Goa,25,6,GEN,PEREIRA THALMANN PRADEEP,M,,,CPM,130,15746,0.83
2002,CORTALIM,Goa,26,1,GEN,SALDANHA MATANHY,M,,,UGDP,6741,17772,37.93
2002,CORTALIM,Goa,26,2,GEN,GODINHO MAUVIN HELIODORO,M,,,INC,5891,17772,33.15
2002,CORTALIM,Goa,26,3,GEN,VAZ ANTHONY MATHEW,M,,,BJP,4726,17772,26.59
2002,CORTALIM,Goa,26,4,GEN,VAZ JOAQUIM,M,,,IND,212,17772,1.19
2002,CORTALIM,Goa,26,5,GEN,NAIK SURESH KASHINATH,M,,,GSRP,122,17772,0.69
2002,CORTALIM,Goa,26,6,GEN,KALANGUTKAR SHASHIKANT GANPAT,M,,,IND,80,17772,0.45
2002,LOUTOLIM,Goa,27,1,GEN,ALEIXO SEQUEIRA,M,,,INC,8873,14110,62.88
2002,LOUTOLIM,Goa,27,2,GEN,GRACIAS RADHARAO SOCRATES,M,,,UGDP,4119,14110,29.19
2002,LOUTOLIM,Goa,27,3,GEN,COLACO CAETANO INACIO,M,,,NCP,561,14110,3.98
2002,LOUTOLIM,Goa,27,4,GEN,JOSE PINHEIRO,M,,,BJP,262,14110,1.86
2002,LOUTOLIM,Goa,27,5,GEN,VAZ JOAQUIM,M,,,IND,176,14110,1.25
2002,LOUTOLIM,Goa,27,6,GEN,JOHN PHILIP PEREIRA,M,,,GSRP,119,14110,0.84
2002,BENAULIM,Goa,28,1,GEN,PACHECO FRANCISCO XAVIER ALIAS MICKY PACHECO,M,,,UGDP,7752,15048,51.52
2002,BENAULIM,Goa,28,2,GEN,ALEMAO CHURCHIL BRAZ,M,,,INC,6703,15048,44.54
2002,BENAULIM,Goa,28,3,GEN,LAXMI GONSALVES,F,,,BJP,394,15048,2.62
2002,BENAULIM,Goa,28,4,GEN,FERNANDES GLEN MARIANO,M,,,IND,131,15048,0.87
2002,BENAULIM,Goa,28,5,GEN,SABINO COTTA,M,,,GSRP,68,15048,0.45
2002,FATORDA,Goa,29,1,GEN,DAMODAR (DAMU) G. NAIK,M,,,BJP,5695,16287,34.97
2002,FATORDA,Goa,29,2,GEN,CARDOZ LUIS ALEX FLORENCI,M,,,INC,5107,16287,31.36
2002,FATORDA,Goa,29,3,GEN,MONTE CRUZ FRANCISCO PIEDADE,M,,,UGDP,3992,16287,24.51
2002,FATORDA,Goa,29,4,GEN,NAIK SADANAND RAJARAM,M,,,NCP,662,16287,4.06
2002,FATORDA,Goa,29,5,GEN,FERRAO PETER MARCEL,M,,,IND,556,16287,3.41
2002,FATORDA,Goa,29,6,GEN,BUYAO ULHAS SUBRAY,M,,,IND,275,16287,1.69
2002,MARGAO,Goa,30,1,GEN,KAMAT DIGAMBAR VASANT,M,,,BJP,8525,13042,65.37
2002,MARGAO,Goa,30,2,GEN,CHODANKAR GIRISH RAYA,M,,,INC,3781,13042,28.99
2002,MARGAO,Goa,30,3,GEN,VIEGAS AUDA ALWYN,F,,,MAG,592,13042,4.54
2002,MARGAO,Goa,30,4,GEN,DIAS ANDREW INACIO,M,,,IND,144,13042,1.1
2002,CURTORIM,Goa,31,1,GEN,SARDINHA COSME FRANCISCO CAITANO,M,,,INC,8907,15800,56.37
2002,CURTORIM,Goa,31,2,GEN,LOURENCO BRUNO SANTOS,M,,,IND,6056,15800,38.33
2002,CURTORIM,Goa,31,3,GEN,AMONKAR MAHESH SHANKAR,M,,,BJP,535,15800,3.39
2002,CURTORIM,Goa,31,4,GEN,OLIVEIRA CAITANO RUSARIO,M,,,IND,302,15800,1.91
2002,NAVELIM,Goa,32,1,GEN,FALEIRO LUIZINHO,M,,,INC,10245,17219,59.5
2002,NAVELIM,Goa,32,2,GEN,RAIKAR JOHN LOURENCE,M,,,IND,5668,17219,32.92
2002,NAVELIM,Goa,32,3,GEN,SHAIKH JINA NABI,M,,,BJP,525,17219,3.05
2002,NAVELIM,Goa,32,4,GEN,COUTINHO JOSEPAUL J. V.,M,,,IND,473,17219,2.75
2002,NAVELIM,Goa,32,5,GEN,DONATO D'COSTA,M,,,IND,197,17219,1.14
2002,NAVELIM,Goa,32,6,GEN,BELARBINO DIAS MANDOLY,M,,,IND,111,17219,0.64
2002,VELIM,Goa,33,1,GEN,RODRIGUES FILIPE NERY,M,,,IND,8664,12865,67.35
2002,VELIM,Goa,33,2,GEN,D'SILVA MARCUS SEBASTIANO,M,,,INC,3148,12865,24.47
2002,VELIM,Goa,33,3,GEN,VIEGAS ANACLETO LUIS,M,,,UGDP,1053,12865,8.18
2002,CUNCOLIM,Goa,34,1,GEN,ALEMAO JOAQUIM BRAZ,M,,,INC,6426,14446,44.48
2002,CUNCOLIM,Goa,34,2,GEN,D'SOUZA ARECIO AGAPITO,M,,,NCP,4038,14446,27.95
2002,CUNCOLIM,Goa,34,3,GEN,JULIO D'SILVA,M,,,BJP,2881,14446,19.94
2002,CUNCOLIM,Goa,34,4,GEN,NAIK LAXMAN GANESH,M,,,IND,703,14446,4.87
2002,CUNCOLIM,Goa,34,5,GEN,CARDOZO FILIPINHO BILL,M,,,UGDP,217,14446,1.5
2002,CUNCOLIM,Goa,34,6,GEN,JUDAS FERNANDES,M,,,IND,181,14446,1.25
2002,SANVORDEM,Goa,35,1,GEN,TENDULKAR VINAY DENU,M,,,BJP,8195,16967,48.3
2002,SANVORDEM,Goa,35,2,GEN,SALGAOCAR ANIL VASSUDEVA,M,,,IND,5084,16967,29.96
2002,SANVORDEM,Goa,35,3,GEN,SADASHIV VAMAN MARATHE,M,,,INC,2618,16967,15.43
2002,SANVORDEM,Goa,35,4,GEN,NARESH KHUSHALI SHIGAONKAR,M,,,CPM,470,16967,2.77
2002,SANVORDEM,Goa,35,5,GEN,GHADI GOVIND HARISCHANDRA,M,,,SHS,240,16967,1.41
2002,SANVORDEM,Goa,35,6,GEN,SHET ARSEKAR PRASHANT ANANT,M,,,IND,203,16967,1.2
2002,SANVORDEM,Goa,35,7,GEN,PRADEEP GAJANAN NAIK,M,,,MAG,157,16967,0.93
2002,SANGUEM,Goa,36,1,GEN,VASUDEV MENGA GAONKAR,M,,,BJP,5747,13224,43.46
2002,SANGUEM,Goa,36,2,GEN,SATYAWAN BHADRU DESSAI,M,,,INC,4910,13224,37.13
2002,SANGUEM,Goa,36,3,GEN,ANIL ANANT PRABHU GAONKAR,M,,,MAG,1107,13224,8.37
2002,SANGUEM,Goa,36,4,GEN,VAIDYA VISHNU RAMDAS,M,,,IND,951,13224,7.19
2002,SANGUEM,Goa,36,5,GEN,SANDESH NARAYAN KOSSAMBE,M,,,IND,306,13224,2.31
2002,SANGUEM,Goa,36,6,GEN,NADKARNI SHANKAR DATTARAM,M,,,NCP,131,13224,0.99
2002,SANGUEM,Goa,36,7,GEN,SHAMBHU NARAYAN SINAI TALWADKAR,M,,,IND,72,13224,0.54
2002,CURCHOREM,Goa,37,1,GEN,ADV. DESSAI RAMRAO GHANASHYAM,M,,,BJP,9806,18401,53.29
2002,CURCHOREM,Goa,37,2,GEN,DOMNICK FERNANDES,M,,,INC,8027,18401,43.62
2002,CURCHOREM,Goa,37,3,GEN,PROF. NAIK SUDHAKAR TEPALU,M,,,IND,296,18401,1.61
2002,CURCHOREM,Goa,37,4,GEN,VAIKUNTH GOVIND GAUNS DESSAI,M,,,NCP,183,18401,0.99
2002,CURCHOREM,Goa,37,5,GEN,NANDAKUMAR GANA NAIK,M,,,SHS,89,18401,0.48
2002,QUEPEM,Goa,38,1,GEN,CHANDRAKANT RAGHU KALEKAR,M,,,INC,8913,18949,47.04
2002,QUEPEM,Goa,38,2,GEN,PRAKASH SHANKAR VELIP,M,,,BJP,7058,18949,37.25
2002,QUEPEM,Goa,38,3,GEN,PEREIRA RAHUL ROCKY,M,,,NCP,1602,18949,8.45
2002,QUEPEM,Goa,38,4,GEN,GANESH NARBA NAIK DESSAI,M,,,MAG,422,18949,2.23
2002,QUEPEM,Goa,38,5,GEN,D'SILVA PATSY RUSARIO,F,,,UGDP,385,18949,2.03
2002,QUEPEM,Goa,38,6,GEN,ALVITO JOACHIM MENDONSA,M,,,GSRP,302,18949,1.59
2002,QUEPEM,Goa,38,7,GEN,BHIKU SHANU VELIP,M,,,IND,267,18949,1.41
2002,CANACONA,Goa,39,1,GEN,VIJAY ANANDRAO PAI KHOT,M,,,BJP,8531,14472,58.95
2002,CANACONA,Goa,39,2,GEN,SANJAY BANDEKAR,M,,,INC,5648,14472,39.03
2002,CANACONA,Goa,39,3,GEN,MOHAN CHANDA GAYAK,M,,,MAG,293,14472,2.02
2002,POINGUINIM,Goa,40,1,GEN,ISIDORE DIOGO FERNANDES,M,,,INC,5641,11415,49.42
2002,POINGUINIM,Goa,40,2,GEN,TAWADKAR RAMESH BOMBO,M,,,BJP,3773,11415,33.05
2002,POINGUINIM,Goa,40,3,GEN,ULHAS PUNDALIK NAIK,M,,,NCP,2001,11415,17.53
2007,MANDREM,Goa,1,1,GEN,PARSEKAR LAXMIKANT,M,50,GEN,BJP,5858,16483,35.54
2007,MANDREM,Goa,1,2,GEN,KHALAP RAMAKANT,M,60,GEN,INC,4148,16483,25.17
2007,MANDREM,Goa,1,3,GEN,MANJREKAR SHRIDHAR,M,59,GEN,MAG,2542,16483,15.42
2007,MANDREM,Goa,1,4,GEN,SANGEETA GOPAL PARAB,F,54,GEN,IND,1949,16483,11.82
2007,MANDREM,Goa,1,5,GEN,PALYEKAR PRADIP,M,44,GEN,IND,849,16483,5.15
2007,MANDREM,Goa,1,6,GEN,DEVENDRA DESHPRABHU,M,55,GEN,IND,679,16483,4.12
2007,MANDREM,Goa,1,7,GEN,MONTEIRO MENINO,M,46,GEN,UGDP,458,16483,2.78
2007,PERNEM,Goa,2,1,GEN,SOPTE DAYANAND,M,43,GEN,BJP,7272,15612,46.58
2007,PERNEM,Goa,2,2,GEN,DESHPRABHU JITENDRA,M,51,GEN,INC,4827,15612,30.92
2007,PERNEM,Goa,2,3,GEN,TELI APA,M,80,GEN,MAG,2873,15612,18.4
2007,PERNEM,Goa,2,4,GEN,GAWANDI HANUMANT,M,42,GEN,SHS,249,15612,1.59
2007,PERNEM,Goa,2,5,GEN,SANJAY KRISHNARAO,M,60,GEN,IND,183,15612,1.17
2007,PERNEM,Goa,2,6,GEN,SMITA BHARAT PETKAR,F,37,GEN,JD(S),122,15612,0.78
2007,PERNEM,Goa,2,7,GEN,ASOLKAR KISHOR,M,39,GEN,IND,86,15612,0.55
2007,DARGALIM,Goa,3,1,SC,AJGAONKAR MANOHAR,M,53,SC,INC,5049,13022,38.77
2007,DARGALIM,Goa,3,2,SC,MORAJKAR VITHU,M,40,SC,BJP,4275,13022,32.83
2007,DARGALIM,Goa,3,3,SC,PARWAR KISHOR,M,35,SC,MAG,3465,13022,26.61
2007,DARGALIM,Goa,3,4,SC,KORGAONKAR SAKHARAM,M,56,SC,RPI(A),233,13022,1.79
2007,TIVIM,Goa,4,1,GEN,NILKANTH HALARNKAR,M,45,GEN,NCP,8768,19760,44.37
2007,TIVIM,Goa,4,2,GEN,SHET TANAWDE,M,40,GEN,BJP,8444,19760,42.73
2007,TIVIM,Goa,4,3,GEN,KANDOLKAR KIRAN,M,36,GEN,IND,1343,19760,6.8
2007,TIVIM,Goa,4,4,GEN,GOVEIA LUDOVICO,M,35,GEN,SGF,541,19760,2.74
2007,TIVIM,Goa,4,5,GEN,KORGAONKAR INDRAKANT,M,49,GEN,MAG,198,19760,1
2007,TIVIM,Goa,4,6,GEN,SALGAONKAR UMESH,M,40,GEN,SHS,188,19760,0.95
2007,TIVIM,Goa,4,7,GEN,BEPARI LALA,M,56,GEN,IND,173,19760,0.88
2007,TIVIM,Goa,4,8,GEN,NAIK VINAYAK VITHAL,M,66,GEN,JD(S),105,19760,0.53
2007,MAPUSA,Goa,5,1,GEN,FRANCIS D'SOUZA,M,52,GEN,BJP,10104,18387,54.95
2007,MAPUSA,Goa,5,2,GEN,SUBHASH G. NARVEKAR,M,53,GEN,JD(S),3258,18387,17.72
2007,MAPUSA,Goa,5,3,GEN,BRAGANZA RYAN,M,27,GEN,NCP,2868,18387,15.6
2007,MAPUSA,Goa,5,4,GEN,SHIRODKAR KIRAN,M,38,GEN,MAG,1198,18387,6.52
2007,MAPUSA,Goa,5,5,GEN,KAREKAR NARAYAN S.,M,52,GEN,IND,690,18387,3.75
2007,MAPUSA,Goa,5,6,GEN,VERNEKAR PRABHAKAR,M,60,GEN,IND,158,18387,0.86
2007,MAPUSA,Goa,5,7,GEN,HASOTIKAR SUDESH,M,46,GEN,RPI(A),111,18387,0.6
2007,SIOLIM,Goa,6,1,GEN,DAYANAND MANDREKAR,M,51,GEN,BJP,7402,18025,41.07
2007,SIOLIM,Goa,6,2,GEN,PALIEMKAR UDAY,M,49,GEN,IND,5400,18025,29.96
2007,SIOLIM,Goa,6,3,GEN,MARQUES MILTON,M,47,GEN,NCP,3845,18025,21.33
2007,SIOLIM,Goa,6,4,GEN,FERNANDES DOROTHY,F,35,GEN,SGF,903,18025,5.01
2007,SIOLIM,Goa,6,5,GEN,DABOLKAR KIRAN,M,33,GEN,MAG,223,18025,1.24
2007,SIOLIM,Goa,6,6,GEN,SAWANT MUKESH M.,M,27,GEN,IND,172,18025,0.95
2007,SIOLIM,Goa,6,7,GEN,DHARGALKAR NILESH,M,30,GEN,IND,80,18025,0.44
2007,CALANGUTE,Goa,7,1,GEN,AGNELO FERNANDES,M,44,GEN,INC,8319,19501,42.66
2007,CALANGUTE,Goa,7,2,GEN,JOSEPH SEQUEIRA,M,45,GEN,UGDP,5558,19501,28.5
2007,CALANGUTE,Goa,7,3,GEN,MALIK ANJALI SHRIKANT,F,50,GEN,BJP,5381,19501,27.59
2007,CALANGUTE,Goa,7,4,GEN,NAIK GAJANAN,M,44,GEN,CPI,243,19501,1.25
2007,SALIGAO,Goa,8,1,GEN,DILIP DNYANESHWAR,M,40,GEN,BJP,6639,15408,43.09
2007,SALIGAO,Goa,8,2,GEN,D'SOUZA WILFRED,M,80,GEN,NCP,4682,15408,30.39
2007,SALIGAO,Goa,8,3,GEN,DMELLO TRAJANO,M,56,GEN,IND,2290,15408,14.86
2007,SALIGAO,Goa,8,4,GEN,SAYED SALIM,M,45,GEN,SGF,1601,15408,10.39
2007,SALIGAO,Goa,8,5,GEN,TULSAKAR ANAND,M,37,GEN,MAG,117,15408,0.76
2007,SALIGAO,Goa,8,6,GEN,KANCHAN ARUN THOOL,F,41,GEN,IND,79,15408,0.51
2007,ALDONA,Goa,9,1,GEN,DAYANAND GANESH,M,57,GEN,INC,9251,21754,42.53
2007,ALDONA,Goa,9,2,GEN,KUNDA CHODANKAR,F,46,GEN,BJP,6217,21754,28.58
2007,ALDONA,Goa,9,3,GEN,FERMEENA KHAUNTE,F,56,GEN,IND,5298,21754,24.35
2007,ALDONA,Goa,9,4,GEN,FLORIANO CONCEICAO,M,59,GEN,GSRP,433,21754,1.99
2007,ALDONA,Goa,9,5,GEN,SALGAONKAR NARCINVA,M,49,GEN,IND,154,21754,0.71
2007,ALDONA,Goa,9,6,GEN,NAGVENKAR ANANDRAO,M,49,GEN,IND,144,21754,0.66
2007,ALDONA,Goa,9,7,GEN,VISHWANATH ROHIDAS,M,59,GEN,JD(S),103,21754,0.47
2007,ALDONA,Goa,9,8,GEN,VASUDEV KESHAV,M,31,GEN,MAG,97,21754,0.45
2007,ALDONA,Goa,9,9,GEN,NARVEKAR UMESH SUKA,M,46,GEN,IND,57,21754,0.26
2007,PANAJI,Goa,10,1,GEN,MANOHAR GOPALKRISHNA,M,51,GEN,BJP,6004,10564,56.83
2007,PANAJI,Goa,10,2,GEN,DINAR PURSHOTTAM,M,37,GEN,INC,4560,10564,43.17
2007,TALEIGAO,Goa,11,1,GEN,MONSERRATE ATANASIO J.,M,44,GEN,UGDP,9641,19373,49.77
2007,TALEIGAO,Goa,11,2,GEN,SILVEIRA AGNELO,M,43,GEN,BJP,5619,19373,29
2007,TALEIGAO,Goa,11,3,GEN,ZUWARKAR SOMNATH,M,60,GEN,IND,3833,19373,19.79
2007,TALEIGAO,Goa,11,4,GEN,KALANGUTKAR SUDESH,M,45,GEN,IND,135,19373,0.7
2007,TALEIGAO,Goa,11,5,GEN,DIVKAR VIRENDRA BABULI,M,34,GEN,JD(S),84,19373,0.43
2007,TALEIGAO,Goa,11,6,GEN,FERNANDES ROSARIO,M,34,GEN,IND,61,19373,0.31
2007,SANTA CRUZ,Goa,12,1,GEN,FERNANDES VICTORIA,F,73,GEN,INC,7385,20321,36.34
2007,SANTA CRUZ,Goa,12,2,GEN,HOBLE ANIL RAGHUVIR,M,50,GEN,BJP,6040,20321,29.72
2007,SANTA CRUZ,Goa,12,3,GEN,MONSERRATE JENNIFER A.,F,37,GEN,UGDP,5868,20321,28.88
2007,SANTA CRUZ,Goa,12,4,GEN,PILARNEKAR SURESH,M,48,GEN,SGF,582,20321,2.86
2007,SANTA CRUZ,Goa,12,5,GEN,PANDURANG KUNKOLKAR,M,51,GEN,IND,123,20321,0.61
2007,SANTA CRUZ,Goa,12,6,GEN,LOPES JOSE,M,33,GEN,IND,121,20321,0.6
2007,SANTA CRUZ,Goa,12,7,GEN,SHANTINEZKAR SUNIL,M,31,GEN,SHS,92,20321,0.45
2007,SANTA CRUZ,Goa,12,8,GEN,FERNANDES RONY S.,M,33,GEN,IND,62,20321,0.31
2007,SANTA CRUZ,Goa,12,9,GEN,SHIRODKAR AVADOUT,M,46,GEN,IND,48,20321,0.24
2007,SANTO ANDRE,Goa,13,1,GEN,SILVEIRA FRANCISCO,M,39,GEN,INC,8593,15236,56.4
2007,SANTO ANDRE,Goa,13,2,GEN,CAIADO ANTONIO JOAO,M,39,GEN,BJP,6074,15236,39.87
2007,SANTO ANDRE,Goa,13,3,GEN,DESSAI DONGRIKAR DILIP,M,51,GEN,MAG,286,15236,1.88
2007,SANTO ANDRE,Goa,13,4,GEN,CAIADO SIMON,M,56,GEN,JD(S),283,15236,1.86
2007,CUMBARJUA,Goa,14,1,GEN,MADKAIKAR PANDURANG,M,42,GEN,INC,10016,20320,49.29
2007,CUMBARJUA,Goa,14,2,GEN,SAWANT NIRMALA,F,60,GEN,IND,9445,20320,46.48
2007,CUMBARJUA,Goa,14,3,GEN,BHOMKAR NILKANT,M,45,GEN,MAG,592,20320,2.91
2007,CUMBARJUA,Goa,14,4,GEN,FERNANDES RODALPH,M,45,GEN,IND,267,20320,1.31
2007,BICHOLIM,Goa,15,1,GEN,PATNEKAR RAJESH,M,44,GEN,BJP,9352,18368,50.91
2007,BICHOLIM,Goa,15,2,GEN,NARESH SAWAL,M,41,GEN,INC,6657,18368,36.24
2007,BICHOLIM,Goa,15,3,GEN,RAUT PANDURANG,M,60,GEN,MAG,2092,18368,11.39
2007,BICHOLIM,Goa,15,4,GEN,GAD VIVEKANAND,M,46,GEN,SGF,267,18368,1.45
2007,MAEM,Goa,16,1,GEN,ANANT V. SHET,M,45,GEN,BJP,5370,15708,34.19
2007,MAEM,Goa,16,2,GEN,ZANTYE PRAVIN,M,41,GEN,INC,4890,15708,31.13
2007,MAEM,Goa,16,3,GEN,PILGAONKAR MILIND,M,32,GEN,MAG,4590,15708,29.22
2007,MAEM,Goa,16,4,GEN,FADTE PRAKASH,M,53,GEN,UGDP,858,15708,5.46
2007,PALE,Goa,17,1,GEN,GURUDAS PRABHAKAR,M,41,GEN,INC,7768,18598,41.77
