YEAR,AC_NAME,ST_NAME,AC_NO,#,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES,polled_votes,vote_percent
1951,ROHTAK CITY,Punjab,17,7,GEN,RAGHUNATH SAHAI,M,,,IND,412.0,29754.0,1.38
1951,ROHTAK CITY,Punjab,17,8,GEN,MOTI RAM,M,,,IND,170.0,29754.0,0.57
1951,ROHTAK CITY,Punjab,17,9,GEN,KRISHAN GOPAL,M,,,IND,117.0,29754.0,0.39
1951,ROHTAK CITY,Punjab,17,10,GEN,NAGAR MALL,M,,,IND,77.0,29754.0,0.26
1951,FEROZEPORE JHIRKA,Punjab,18,1,GEN,MOHD. YASEEN KHAN,M,,,INC,,,
1951,NUH,Punjab,19,1,GEN,ABDUL GHANI,M,,,INC,17654.0,37247.0,47.4
1951,NUH,Punjab,19,2,GEN,DHAN SINGH,M,,,ZP,14873.0,37247.0,39.93
1951,NUH,Punjab,19,3,GEN,UMRAO,M,,,IND,1661.0,37247.0,4.46
1951,NUH,Punjab,19,4,GEN,REHMAT KHAN,M,,,IND,1648.0,37247.0,4.42
1951,NUH,Punjab,19,5,GEN,BEHARI,M,,,IND,1411.0,37247.0,3.79
1951,PALWAL,Punjab,20,1,GEN,GURDITTA,M,,,INC,15790.0,33402.0,47.27
1951,PALWAL,Punjab,20,2,GEN,SUMAR SINGH,M,,,ZP,13712.0,33402.0,41.05
1951,PALWAL,Punjab,20,3,GEN,JITU,M,,,IND,3900.0,33402.0,11.68
1951,HASANPUR,Punjab,21,1,GEN,DHARAM VIR,M,,,INC,15171.0,41336.0,36.7
1951,HASANPUR,Punjab,21,2,GEN,PURAN SINGH,M,,,ZP,10928.0,41336.0,26.44
1951,HASANPUR,Punjab,21,3,GEN,GHASI,M,,,IND,6125.0,41336.0,14.82
1951,HASANPUR,Punjab,21,4,GEN,RAJINDER SINGH,M,,,IND,3805.0,41336.0,9.21
1951,HASANPUR,Punjab,21,5,GEN,RUP LAL,M,,,IND,2915.0,41336.0,7.05
1951,HASANPUR,Punjab,21,6,GEN,TUHI RAM,M,,,IND,2392.0,41336.0,5.79
1951,REWARI,Punjab,22,1,GEN,ABHAI SINGH,M,,,INC,34570.0,113063.0,30.58
1951,REWARI,Punjab,22,2,GEN,VIRENDER SINGH,M,,,ZP,26312.0,113063.0,23.27
1951,REWARI,Punjab,22,3,GEN,CHUNI LAL,M,,,INC,21502.0,113063.0,19.02
1951,REWARI,Punjab,22,4,GEN,BEGRAJ SINGH,M,,,SP,8240.0,113063.0,7.29
1951,REWARI,Punjab,22,5,GEN,PURAN MALL,M,,,IND,6438.0,113063.0,5.69
1951,REWARI,Punjab,22,6,GEN,BALDI,M,,,IND,4942.0,113063.0,4.37
1951,REWARI,Punjab,22,7,GEN,KANWAR SINGH,M,,,IND,4428.0,113063.0,3.92
1951,REWARI,Punjab,22,8,GEN,MATA DIN,M,,,IND,3320.0,113063.0,2.94
1951,REWARI,Punjab,22,9,GEN,DEO KARAN,M,,,IND,1265.0,113063.0,1.12
1951,REWARI,Punjab,22,10,GEN,MATU RAM,M,,,PDCL,1151.0,113063.0,1.02
1951,REWARI,Punjab,22,11,GEN,MANPHOOL SINGH,M,,,IND,895.0,113063.0,0.79
1951,BALLAB GARH,Punjab,23,1,GEN,KIDAR NATH SEHGAL,M,,,INC,19032.0,35094.0,54.23
1951,BALLAB GARH,Punjab,23,2,GEN,NET RAM,M,,,ZP,14947.0,35094.0,42.59
1951,BALLAB GARH,Punjab,23,3,GEN,JAGDISH PARSHAD,M,,,IND,1115.0,35094.0,3.18
1951,GURGAON,Punjab,24,1,GEN,GAJRAJ SINGH,M,,,INC,22655.0,35996.0,62.94
1951,GURGAON,Punjab,24,2,GEN,MOHAR SINGH,M,,,IND,11027.0,35996.0,30.63
1951,GURGAON,Punjab,24,3,GEN,SAJAN SINGH,M,,,IND,1794.0,35996.0,4.98
1951,GURGAON,Punjab,24,4,GEN,NARAIN SINGH,M,,,ZP,520.0,35996.0,1.44
1951,SOHNA,Punjab,25,1,GEN,BABU DAYAL,M,,,INC,18473.0,34781.0,53.11
1951,SOHNA,Punjab,25,2,GEN,NATHU SINGH,M,,,ZP,9454.0,34781.0,27.18
1951,SOHNA,Punjab,25,3,GEN,HAR NARAIN SINGH,M,,,IND,4567.0,34781.0,13.13
1951,SOHNA,Punjab,25,4,GEN,RAM LAL SINGH,M,,,IND,1206.0,34781.0,3.47
1951,SOHNA,Punjab,25,5,GEN,LAL SINGH,M,,,IND,1081.0,34781.0,3.11
1951,SAMBHALKA,Punjab,26,1,GEN,MOOL CHAND,M,,,INC,16679.0,39017.0,42.75
1951,SAMBHALKA,Punjab,26,2,GEN,DHARAM SINGH,M,,,ZP,15167.0,39017.0,38.87
1951,SAMBHALKA,Punjab,26,3,GEN,BHARAT SINGH,M,,,IND,4624.0,39017.0,11.85
1951,SAMBHALKA,Punjab,26,4,GEN,RANJIT SINGH,M,,,IND,1138.0,39017.0,2.92
1951,SAMBHALKA,Punjab,26,5,GEN,ASA,M,,,IND,919.0,39017.0,2.36
1951,SAMBHALKA,Punjab,26,6,GEN,HARPHOOL SINGH,M,,,IND,490.0,39017.0,1.26
1951,PANIPAT,Punjab,27,1,GEN,KRISHAN GOPAL DATT,M,,,INC,14513.0,29499.0,49.2
1951,PANIPAT,Punjab,27,2,GEN,KUNDAN LAL,M,,,BJS,10190.0,29499.0,34.54
1951,PANIPAT,Punjab,27,3,GEN,RAM SINGH,M,,,IND,2655.0,29499.0,9.0
1951,PANIPAT,Punjab,27,4,GEN,DHARAM PAL,M,,,IND,1347.0,29499.0,4.57
1951,PANIPAT,Punjab,27,5,GEN,PIARA LAL,M,,,IND,794.0,29499.0,2.69
1951,KARNAL,Punjab,28,1,GEN,NAND LAL,M,,,INC,11590.0,25376.0,45.67
1951,KARNAL,Punjab,28,2,GEN,GOKAL CHAND NARANG,M,,,BJS,5811.0,25376.0,22.9
1951,KARNAL,Punjab,28,3,GEN,SARDAR SINGH,M,,,IND,3264.0,25376.0,12.86
1951,KARNAL,Punjab,28,4,GEN,AMAR NATH,M,,,SP,2065.0,25376.0,8.14
1951,KARNAL,Punjab,28,5,GEN,BHAGAT RAM,M,,,IND,844.0,25376.0,3.33
1951,KARNAL,Punjab,28,6,GEN,JAGAN NATH,M,,,IND,439.0,25376.0,1.73
1951,KARNAL,Punjab,28,7,GEN,HUKAM CHAND,M,,,IND,425.0,25376.0,1.67
1951,KARNAL,Punjab,28,8,GEN,MULTAN SINGH,M,,,IND,297.0,25376.0,1.17
1951,KARNAL,Punjab,28,9,GEN,ROSHAN LAL,M,,,IND,262.0,25376.0,1.03
1951,KARNAL,Punjab,28,10,GEN,MASTAN CHAND,M,,,IND,191.0,25376.0,0.75
1951,KARNAL,Punjab,28,11,GEN,GODHA RAM,M,,,IND,188.0,25376.0,0.74
1951,ASANDH,Punjab,29,1,GEN,KASTURI LAL,M,,,INC,16332.0,39684.0,41.16
1951,ASANDH,Punjab,29,2,GEN,BARU RAM,M,,,ZP,9008.0,39684.0,22.7
1951,ASANDH,Punjab,29,3,GEN,RANDHIR SINGH,M,,,IND,6346.0,39684.0,15.99
1951,ASANDH,Punjab,29,4,GEN,MAN SINGH,M,,,IND,4225.0,39684.0,10.65
1951,ASANDH,Punjab,29,5,GEN,RAM SARUP,M,,,IND,1363.0,39684.0,3.43
1951,ASANDH,Punjab,29,6,GEN,BADAN SINGH,M,,,IND,1024.0,39684.0,2.58
1951,ASANDH,Punjab,29,7,GEN,JAGDISH RAM,M,,,BJS,695.0,39684.0,1.75
1951,ASANDH,Punjab,29,8,GEN,HAKAM,M,,,IND,691.0,39684.0,1.74
1951,GHARAUNDA,Punjab,30,1,GEN,SAMAR SINGH,M,,,INC,17647.0,36628.0,48.18
1951,GHARAUNDA,Punjab,30,2,GEN,RANDHIR SINGH,M,,,IND,12528.0,36628.0,34.2
1951,GHARAUNDA,Punjab,30,3,GEN,RAMESHWAR NAND,M,,,IND,2785.0,36628.0,7.6
1951,GHARAUNDA,Punjab,30,4,GEN,BIJE SINGH,M,,,ZP,1800.0,36628.0,4.91
1951,GHARAUNDA,Punjab,30,5,GEN,BANWARI LAL,M,,,IND,1014.0,36628.0,2.77
1951,GHARAUNDA,Punjab,30,6,GEN,DAULAT RAM,M,,,IND,854.0,36628.0,2.33
1951,BUTANA,Punjab,31,1,GEN,RAM SARUP,M,,,INC,27619.0,117948.0,23.42
1951,BUTANA,Punjab,31,2,GEN,PHAGGU RAM,M,,,INC,25845.0,117948.0,21.91
1951,BUTANA,Punjab,31,3,GEN,ABHAYA SINGH,M,,,BJS,13982.0,117948.0,11.85
1951,BUTANA,Punjab,31,4,GEN,SADHU,M,,,SP,7584.0,117948.0,6.43
1951,BUTANA,Punjab,31,5,GEN,RAM KISHAN,M,,,IND,7551.0,117948.0,6.4
1951,BUTANA,Punjab,31,6,GEN,SHIB LAL,M,,,IND,7521.0,117948.0,6.38
1951,BUTANA,Punjab,31,7,GEN,GOPI CHAND BHARGAVA,M,,,IND,6348.0,117948.0,5.38
1951,BUTANA,Punjab,31,8,GEN,SUNDER LAL,M,,,IND,4937.0,117948.0,4.19
1951,BUTANA,Punjab,31,9,GEN,RAM PARSHAD,M,,,IND,4457.0,117948.0,3.78
1951,BUTANA,Punjab,31,10,GEN,PIARA SINGH,M,,,IND,3783.0,117948.0,3.21
1951,BUTANA,Punjab,31,11,GEN,BALMUKAND,M,,,IND,3631.0,117948.0,3.08
1951,BUTANA,Punjab,31,12,GEN,MARU,M,,,IND,2468.0,117948.0,2.09
1951,BUTANA,Punjab,31,13,GEN,MANGAL,M,,,IND,2222.0,117948.0,1.88
1951,THANESAR,Punjab,32,1,GEN,BENARSI DAS,M,,,INC,9267.0,20664.0,44.85
1951,THANESAR,Punjab,32,2,GEN,KANSHI RAM,M,,,IND,5318.0,20664.0,25.74
1951,THANESAR,Punjab,32,3,GEN,BAL KISHAN,M,,,SP,2086.0,20664.0,10.09
1951,THANESAR,Punjab,32,4,GEN,GOPI CHAND BHARGAVA,M,,,IND,1240.0,20664.0,6.0
1951,THANESAR,Punjab,32,5,GEN,NAURATA RAM,M,,,IND,890.0,20664.0,4.31
1951,THANESAR,Punjab,32,6,GEN,GOVIND RAM,M,,,IND,659.0,20664.0,3.19
1951,THANESAR,Punjab,32,7,GEN,JAGAN NATH,M,,,IND,329.0,20664.0,1.59
1951,THANESAR,Punjab,32,8,GEN,PUNJAB SINGH,M,,,ZP,259.0,20664.0,1.25
1951,THANESAR,Punjab,32,9,GEN,SITA RAM,M,,,BJS,254.0,20664.0,1.23
1951,THANESAR,Punjab,32,10,GEN,PURAN CHAND,M,,,IND,219.0,20664.0,1.06
1951,THANESAR,Punjab,32,11,GEN,MUNSHI RAM,M,,,IND,143.0,20664.0,0.69
1951,SHAHABAD,Punjab,33,1,GEN,JAGDISH CHAND,M,,,INC,11320.0,26384.0,42.9
1951,SHAHABAD,Punjab,33,2,GEN,SURJAN SINGH,M,,,BJS,7079.0,26384.0,26.83
1951,SHAHABAD,Punjab,33,3,GEN,BHUPINDER SINGH,M,,,SP,3417.0,26384.0,12.95
1951,SHAHABAD,Punjab,33,4,GEN,RAM SARUP,M,,,IND,3367.0,26384.0,12.76
1951,SHAHABAD,Punjab,33,5,GEN,TARAN SINGH,M,,,IND,736.0,26384.0,2.79
1951,SHAHABAD,Punjab,33,6,GEN,RAM SINGH,M,,,IND,465.0,26384.0,1.76
1951,KAITHAL,Punjab,34,1,GEN,DAULAT RAM,M,,,INC,13342.0,32817.0,40.66
1951,KAITHAL,Punjab,34,2,GEN,NARSINGH DASS,M,,,BJS,9315.0,32817.0,28.38
1951,KAITHAL,Punjab,34,3,GEN,HARINDER SINGH,M,,,ZP,8868.0,32817.0,27.02
1951,KAITHAL,Punjab,34,4,GEN,ISHWAR CHAND,M,,,IND,1292.0,32817.0,3.94
1951,PUNDRI,Punjab,35,1,GEN,GOPI CHAND,M,,,INC,12338.0,32542.0,37.91
1951,PUNDRI,Punjab,35,2,GEN,ANANT RAM,M,,,BJS,11266.0,32542.0,34.62
1951,PUNDRI,Punjab,35,3,GEN,RAN PAT,M,,,ZP,5516.0,32542.0,16.95
1951,PUNDRI,Punjab,35,4,GEN,ATMA,M,,,IND,963.0,32542.0,2.96
1951,PUNDRI,Punjab,35,5,GEN,OM DATT SHARMA,M,,,SP,959.0,32542.0,2.95
1951,PUNDRI,Punjab,35,6,GEN,JAI KISHAN,M,,,IND,739.0,32542.0,2.27
1951,PUNDRI,Punjab,35,7,GEN,HARCHARAN SINGH,M,,,IND,440.0,32542.0,1.35
1951,PUNDRI,Punjab,35,8,GEN,MOLU,M,,,IND,321.0,32542.0,0.99
1951,JAGADHRI,Punjab,36,1,GEN,DEV DATT,M,,,INC,16169.0,34361.0,47.06
1951,JAGADHRI,Punjab,36,2,GEN,JAGMAL SINGH,M,,,ZP,5998.0,34361.0,17.46
1951,JAGADHRI,Punjab,36,3,GEN,KRISHAN THAKAR,M,,,SP,5508.0,34361.0,16.03
