ST_CD,PC_NO,#,PARTY_CODE,CANDIDATE,YEAR,PC_NAME,O.S.N.,EVM Votes,Postal Votes,Migrant Votes,VOTES,Deposit_Gained,PARTY,ALLIANCE,STATE,color_code,polled_votes,vote_percent,Phase,Date,Nomination,Category,Vote %,IMAGE
S06,10,6,IND,VINODBHAI PRAGJIBHAI NAGANI,2014,Rajkot,6,5752,0,0,5752,0,Independent,,Gujarat,#CEB58C,1057069,0.54,3,23/04/19,04/04/19,GEN,0.544146125,
S06,10,7,IND,BASIRBHAI SULEMANBHAI SAMA,2014,Rajkot,7,2076,0,0,2076,0,Independent,,Gujarat,#CEB58C,1057069,0.2,3,23/04/19,04/04/19,GEN,0.196392099,
S06,10,8,IND,ANIRUDDHSINH JUVANSINH ZALA,2014,Rajkot,8,1636,0,0,1636,0,Independent,,Gujarat,#CEB58C,1057069,0.15,3,23/04/19,04/04/19,GEN,0.15476757,
S06,10,9,IND,PRAVINCHANDRA CHUNILAL PAREKH,2014,Rajkot,9,1562,0,0,1562,0,Independent,,Gujarat,#CEB58C,1057069,0.15,3,23/04/19,04/04/19,GEN,0.14776708,
S06,10,10,IND,POPATBHAI DEVAJIBHAI CHAVDA (BHUVA),2014,Rajkot,10,1408,0,0,1408,0,Independent,,Gujarat,#CEB58C,1057069,0.13,3,23/04/19,04/04/19,GEN,0.133198495,
S06,10,11,BMP,ROHITBHAI MOHANBHAI SAGATHIYA,2014,Rajkot,11,1344,0,0,1344,0,Bahujan Mukti Party,,Gujarat,#004274,1057069,0.13,3,23/04/19,04/04/19,GEN,0.127144018,
S06,10,12,IND,NARENDRABHAI MAHAJAN,2014,Rajkot,12,1161,0,0,1161,0,Independent,,Gujarat,#CEB58C,1057069,0.11,3,23/04/19,04/04/19,GEN,0.109831998,
S06,10,13,IND,PATHAN BISMILLAKHAN ABDULKHAN (BABAKHAN PATHAN),2014,Rajkot,13,1080,0,0,1080,0,Independent,,Gujarat,#CEB58C,1057069,0.1,3,23/04/19,04/04/19,GEN,0.1021693,
S06,10,14,RPI(K),JITENDRA BHURABHAI CHAUHAN,2014,Rajkot,14,990,0,0,990,0,Republican Party of India (Khobragade),,Gujarat,#004274,1057069,0.09,3,23/04/19,04/04/19,GEN,0.093655192,
S06,10,15,RPI(A),DENGADA PRAVINBHAI MEGHAJIBHAI,2014,Rajkot,15,945,0,0,945,0,Republican Party of India (A),,Gujarat,#004274,1057069,0.09,3,23/04/19,04/04/19,GEN,0.089398138,
S06,10,16,Others,RAJESHBHAI LAVJIBHAI PIPALVA,2014,Rajkot,16,808,0,0,808,0,Loktantrik Rashrtavadi Party,,Gujarat,#004274,1057069,0.08,3,23/04/19,04/04/19,GEN,0.076437773,
S06,10,3,NOTA,NONE OF THE ABOVE,2014,Rajkot,3,18249,0,0,18249,0,None of the Above,,Gujarat,#DDD1CA,1057069,1.73,3,23/04/19,04/04/19,GEN,1.72637737,
S06,11,2,NCP,JADEJA KANDHALBHAI SARMANBHAI,2014,Porbandar,2,240466,0,0,240466,1,Nationalist Congress Party,,Gujarat,#FAEA75,809433,29.71,3,23/04/19,04/04/19,GEN,29.70795606,
S06,11,4,BSP,SADIYA VRAJALAL PABABHAI,2014,Porbandar,4,12180,0,0,12180,0,Bahujan Samaj Party,,Gujarat,#22409A,809433,1.5,3,23/04/19,04/04/19,GEN,1.504757034,
S06,11,5,AAP,MANSUKH SUNDARAJI DHOKAI,2014,Porbandar,5,7939,0,0,7939,0,Aam Aadmi Party,,Gujarat,#0080C0,809433,0.98,3,23/04/19,04/04/19,GEN,0.980810024,
S06,11,6,IND,VAKIL VINZUDA RANJITBHAI NARANBHAI,2014,Porbandar,6,4475,0,0,4475,0,Independent,,Gujarat,#CEB58C,809433,0.55,3,23/04/19,04/04/19,GEN,0.552856135,
S06,11,7,SP,IRFANSHAH HABIBSHAH SUHARAVARDI,2014,Porbandar,7,3825,0,0,3825,0,Samajwadi Party,,Gujarat,#0E6D37,809433,0.47,3,23/04/19,04/04/19,GEN,0.472553009,
S06,11,8,IND,RATHOD CHANDULAL MOHANLAL,2014,Porbandar,8,3009,0,0,3009,0,Independent,,Gujarat,#CEB58C,809433,0.37,3,23/04/19,04/04/19,GEN,0.371741701,
S06,11,9,IND,PATEL BUTANI RAJESHBHAI MAGANBHAI,2014,Porbandar,9,2868,0,0,2868,0,Independent,,Gujarat,#CEB58C,809433,0.35,3,23/04/19,04/04/19,GEN,0.3543221,
S06,11,10,IND,KHUNTI BHARATBHAI MALDEBHAI,2014,Porbandar,10,2205,0,0,2205,0,Independent,,Gujarat,#CEB58C,809433,0.27,3,23/04/19,04/04/19,GEN,0.272412911,
S06,11,11,IND,TUKADIA G.R.,2014,Porbandar,11,1704,0,0,1704,0,Independent,,Gujarat,#CEB58C,809433,0.21,3,23/04/19,04/04/19,GEN,0.210517733,
S06,11,12,IND,AGHERA DHIRAJLAL BHURABHAI,2014,Porbandar,12,1671,0,0,1671,0,Independent,,Gujarat,#CEB58C,809433,0.21,3,23/04/19,04/04/19,GEN,0.206440805,
S06,11,13,IND,UNADAKAT PRAKASH VALLABHADAS,2014,Porbandar,13,1618,0,0,1618,0,Independent,,Gujarat,#CEB58C,809433,0.2,3,23/04/19,04/04/19,GEN,0.199893012,
S06,11,14,IND,KHOKHANI LALITABEN MANSUKHBHAI,2014,Porbandar,14,1569,0,0,1569,0,Independent,,Gujarat,#CEB58C,809433,0.19,3,23/04/19,04/04/19,GEN,0.193839391,
S06,11,15,IND,JOSHI HARISH LILADHAR,2014,Porbandar,15,1024,0,0,1024,0,Independent,,Gujarat,#CEB58C,809433,0.13,3,23/04/19,04/04/19,GEN,0.126508309,
S06,11,3,NOTA,NONE OF THE ABOVE,2014,Porbandar,3,16443,0,0,16443,0,None of the Above,,Gujarat,#DDD1CA,809433,2.03,3,23/04/19,04/04/19,GEN,2.031421995,
S06,12,3,IND,MAMAD HAJI BOLIM,2014,Jamnagar,3,8596,0,0,8596,0,Independent,,Gujarat,#CEB58C,852643,1.01,3,23/04/19,04/04/19,GEN,1.008159335,
