YEAR,AC_NAME,VOTES
1996,THIRUPPARANKUNDRAM,163580
1996,THIRUTHURAIPUNDI,124786
1996,THIRUVAIYARU,101974
1996,THIRUVALLUR,107657
1996,THIRUVARUR,115293
1996,THIRUVATTAR,91005
1996,THIRUVERUMBUR,125709
1996,THIRUVIDAIMARUDUR,118155
1996,THIRUVONAM,126215
1996,THIRUVOTTIYUR,180624
1996,THONDAMUTHUR,187656
1996,THOTTIYAM,114846
1996,THOUSAND LIGHTS,95968
1996,TINDIVANAM,100106
1996,TIRUCHENDUR,99973
1996,TIRUCHENGODU,166010
1996,TIRUCHIRAPALLI-I,75701
1996,TIRUCHIRAPALLI-II,104123
1996,TIRUNELVELI,114165
1996,TIRUPPATTUR,227716
1996,TIRUPPORUR,122935
1996,TIRUPPUR,200542
1996,TIRUTTANI,107691
1996,TIRUVADANAI,111436
1996,TIRUVANNAMALAI,125822
1996,TRIPLICANE,71898
1996,TUTICORIN,148087
1996,UDHAGAMANDALAM,99128
1996,UDUMALPET,131906
1996,ULUNDURPET,123463
1996,UPPILIAPURAM,113142
1996,USILAMPATTI,98877
1996,UTHIRAMERUR,125058
1996,VALANGIMAN,94555
1996,VALPARAI,92918
1996,VANDAVASI,109686
1996,VANIYAMBADI,110189
1996,VANUR,117386
1996,VARAHUR,107909
1996,VASUDEVANALLUR,100597
1996,VEDARANYAM,115473
1996,VEDASANDUR,137863
1996,VEERAPANDI,139054
1996,VELLAKOIL,116407
1996,VELLORE,116193
1996,VILATHIKULAM,94040
1996,VILAVANCODE,98891
1996,VILLIVAKKAM,276880
1996,VILLUPURAM,128581
1996,VIRUDHUNAGAR,113773
1996,VRIDHACHALAM,131213
1996,YERCAUD,86302
2001,ACHARAPAKKAM,100793
2001,ALANDUR,198701
2001,ALANGUDI,139735
2001,ALANGULAM,119509
2001,AMBASAMUDRAM,89554
2001,ANAICUT,109064
2001,ANDHIYUR,98269
2001,ANDIMADAM,112066
2001,ANDIPATTI,113080
2001,ANNA NAGAR,160469
2001,ARAKKONAM,121690
2001,ARANI,130201
2001,ARANTHANGI,127204
2001,ARAVAKURICHI,107301
2001,ARCOT,110974
2001,ARIYALUR,128384
2001,ARUPPUKKOTTAI,107026
2001,ATHOOR,130384
2001,ATTUR,112244
2001,AVANASHI,123579
2001,BARGUR,123716
2001,BHAVANI,110671
2001,BHAVANISAGAR,113036
2001,BHUVANAGIRI,110930
2001,BODINAYAKKANUR,106957
2001,CHENGALPATTU,120607
2001,CHENGAM,111797
2001,CHEPAUK,57477
2001,CHERANMAHADEVI,93200
2001,CHEYYAR,123026
2001,CHIDAMBARAM,103702
2001,COIMBATORE NORTH,78485
2001,COIMBATORE SOUTH,82711
2001,COONOOR,95155
2001,CUDDALORE,119862
2001,CUMBUM,112001
2001,DHARAPURAM,112564
2001,DHARMAPURI,120346
2001,DINDIGUL,149877
2001,DR. RADHAKRISHNAN NAGAR,128175
2001,EDAPPADI,134243
2001,EGMORE,69590
2001,ERODE,182154
2001,GINGEE,114094
2001,GOBICHETTIPALAYAM,106612
2001,GUDALUR,137215
2001,GUDIYATTAM,107152
2001,GUMMIDIPOONDI,131019
2001,HARBOUR,51563
2001,HARUR,132781
2001,HOSUR,130163
2001,ILAYANGUDI,94743
2001,JAYANKONDAM,125359
2001,KADALADI,106315
2001,KADAYANALLUR,105822
2001,KALASAPAKKAM,130721
2001,KALLAKURICHI,117916
2001,KANCHEEPURAM,150953
2001,KANDAMANGALAM,120045
2001,KANGAYAM,114962
2001,KANNIYAKUMARI,108443
2001,KAPILAMALAI,116042
2001,KARAIKUDI,111753
2001,KARUR,153697
2001,KATPADI,129746
2001,KATTUMANNARKOIL,100139
2001,KAVERIPATTINAM,122811
2001,KILLIYOOR,81525
2001,KINATHUKKADAVU,111180
2001,KOLATHUR,130460
2001,KOLLACHAL,91623
2001,KOVILPATTI,113726
2001,KRISHNAGIRI,115203
2001,KRISHNARAJAPURAM,116247
2001,KULITHALAI,125810
2001,KUMBAKONAM,118242
2001,KURINJIPADI,117283
2001,KUTTALAM,114965
2001,LALGUDI,123719
2001,MADURAI CENTRAL,73912
2001,MADURAI EAST,74980
2001,MADURAI WEST,100840
2001,MADURANTHAKAM,112730
2001,MANAMADURAI,99036
2001,MANGALUR,135016
2001,MANNARGUDI,125256
2001,MARUNGAPURI,121688
2001,MAYURAM,103626
2001,MELMALAYANUR,108413
2001,MELUR,125241
2001,METTUPPALAYAM,142577
2001,METTUR,117169
2001,MODAKKURICHI,134487
2001,MORAPPUR,110577
2001,MUDHUKULATHUR,105458
2001,MUGAIYUR,112063
2001,MUSIRI,137655
2001,MYLAPORE,119385
2001,NAGAPATTINAM,111676
2001,NAGERCOIL,110147
2001,NAMAKKAL,115601
2001,NANGUNERI,90450
2001,NANNILAM,113751
2001,NATHAM,112540
2001,NATRAMPALLI,136938
2001,NELLIKUPPAM,110631
2001,NILAKKOTTAI,106303
2001,ODDAMCHATRAM,114010
2001,OMALUR,110905
2001,ORATHANADU,119676
2001,OTTAPIDARAM,90872
2001,PADMANABHAPURAM,84349
2001,PALACODU,120685
2001,PALANI,114311
2001,PALAYAMKOTTAI,105282
2001,PALLADAM,147864
2001,PALLIPET,126037
2001,PANAMARATHUPATTI,121910
2001,PANRUTI,122003
2001,PAPANASAM,110844
2001,PARAMAKUDI,108410
2001,PARK TOWN,64268
2001,PATTUKKOTTAI,116819
2001,PENNAGARAM,111444
2001,PERAMBALUR,125499
2001,PERAMBUR,132799
2001,PERANAMALLUR,115355
2001,PERAVURANI,117137
2001,PERIYAKULAM,114463
2001,PERNAMBATTU,110658
2001,PERUNDURAI,124623
2001,PERUR,170464
2001,POLLACHI,123179
2001,POLUR,116298
2001,PONGALUR,106683
2001,PONNERI,149143
2001,POOMPUHAR,106353
2001,POONAMALLEE,165860
2001,PUDUKKOTTAI,143864
2001,PURASAWALKAM,143574
2001,RADHAPURAM,98284
2001,RAJAPALAYAM,129633
2001,RAMANATHAPURAM,119150
2001,RANIPET,147686
2001,RASIPURAM,117144
2001,RISHIVANDIYAM,109045
2001,ROYAPURAM,78335
2001,SAIDAPET,129076
2001,SALEM-I,110590
2001,SALEM-II,114855
2001,SAMAYANALLUR,184277
2001,SANKARANKOVIL,119500
2001,SANKARAPURAM,126271
2001,SANKARI,124639
2001,SATHYAMANGALAM,103903
2001,SATTANGULAM,77521
2001,SATTUR,135045
2001,SEDAPATTI,95548
2001,SENTHAMANGALAM,110186
2001,SHOLAVANDAN,105430
2001,SHOLINGUR,124842
2001,SINGANALLUR,166992
2001,SIRKAZHI,106988
2001,SIVAGANGA,106230
2001,SIVAKASI,155367
2001,SRIPERUMBUDUR,141515
2001,SRIRANGAM,137531
2001,SRIVAIKUNTAM,85321
2001,SRIVILLIPUTHUR,120994
2001,T-NAGAR,119216
2001,TALAVASAL,116206
2001,TAMBARAM,322120
2001,TARAMANGALAM,119468
2001,TENKASI,121473
2001,THALLI,95853
2001,THANDARAMBATTU,130179
2001,THANJAVUR,109460
2001,THENI,122973
2001,THIRUMAIYAM,113248
2001,THIRUMANGALAM,110268
2001,THIRUNAVALUR,112579
2001,THIRUPPARANKUNDRAM,169969
2001,THIRUTHURAIPUNDI,129416
2001,THIRUVAIYARU,101519
2001,THIRUVALLUR,111648
2001,THIRUVARUR,122652
2001,THIRUVATTAR,95507
2001,THIRUVERUMBUR,129508
2001,THIRUVIDAIMARUDUR,121942
2001,THIRUVONAM,128509
2001,THIRUVOTTIYUR,207167
2001,THONDAMUTHUR,191745
2001,THOTTIYAM,116337
2001,THOUSAND LIGHTS,95428
2001,TINDIVANAM,102956
2001,TIRUCHENDUR,99957
2001,TIRUCHENGODU,181200
2001,TIRUCHIRAPALLI-I,73192
2001,TIRUCHIRAPALLI-II,108715
2001,TIRUNELVELI,104492
2001,TIRUPPATTUR,228291
2001,TIRUPPORUR,136747
2001,TIRUPPUR,212372
2001,TIRUTTANI,117063
2001,TIRUVADANAI,111294
2001,TIRUVANNAMALAI,134281
2001,TRIPLICANE,70179
2001,TUTICORIN,142582
2001,UDHAGAMANDALAM,95538
2001,UDUMALPET,138676
2001,ULUNDURPET,133213
2001,UPPILIAPURAM,116517
2001,USILAMPATTI,90594
2001,UTHIRAMERUR,130716
2001,VALANGIMAN,94385
2001,VALPARAI,89131
2001,VANDAVASI,113490
2001,VANIYAMBADI,112346
2001,VANUR,122958
2001,VARAHUR,115731
2001,VASUDEVANALLUR,102069
2001,VEDARANYAM,118353
2001,VEDASANDUR,133475
2001,VEERAPANDI,146733
2001,VELLAKOIL,113900
2001,VELLORE,115708
2001,VILATHIKULAM,92221
2001,VILAVANCODE,104113
2001,VILLIVAKKAM,341835
2001,VILLUPURAM,138453
2001,VIRUDHUNAGAR,115815
2001,VRIDHACHALAM,137440
2001,YERCAUD,99950
2006,ACHARAPAKKAM,109003
2006,ALANDUR,284403
2006,ALANGUDI,152986
2006,ALANGULAM,135294
2006,AMBASAMUDRAM,108059
2006,ANAICUT,131556
2006,ANDHIYUR,111198
2006,ANDIMADAM,113460
2006,ANDIPATTI,134304
2006,ANNA NAGAR,216659
2006,ARAKKONAM,140646
2006,ARANI,141134
2006,ARANTHANGI,144402
2006,ARAVAKURICHI,100783
2006,ARCOT,123707
2006,ARIYALUR,132460
2006,ARUPPUKKOTTAI,115875
2006,ATHOOR,143432
2006,ATTUR,118370
2006,AVANASHI,134476
2006,BARGUR,143663
2006,BHAVANI,126612
2006,BHAVANISAGAR,128086
2006,BHUVANAGIRI,127834
2006,BODINAYAKKANUR,117347
2006,CHENGALPATTU,127475
2006,CHENGAM,124842
2006,CHEPAUK,67082
2006,CHERANMAHADEVI,110996
2006,CHEYYAR,135508
2006,CHIDAMBARAM,111066
2006,COIMBATORE NORTH,100669
2006,COIMBATORE SOUTH,109103
2006,COONOOR,95666
2006,CUDDALORE,140286
2006,CUMBUM,117390
2006,DHARAPURAM,123871
2006,DHARMAPURI,147708
2006,DINDIGUL,152748
2006,DR. RADHAKRISHNAN NAGAR,167730
2006,EDAPPADI,169848
2006,EGMORE,79326
2006,ERODE,214918
2006,GINGEE,129946
2006,GOBICHETTIPALAYAM,121516
2006,GUDALUR,143352
2006,GUDIYATTAM,121338
2006,GUMMIDIPOONDI,156263
2006,HARBOUR,60005
2006,HARUR,155411
2006,HOSUR,215406
2006,ILAYANGUDI,97465
2006,JAYANKONDAM,135031
2006,KADALADI,119431
2006,KADAYANALLUR,120446
2006,KALASAPAKKAM,142192
2006,KALLAKURICHI,132298
2006,KANCHEEPURAM,172723
2006,KANDAMANGALAM,139441
2006,KANGAYAM,123559
2006,KANNIYAKUMARI,126225
2006,KAPILAMALAI,122862
2006,KARAIKUDI,131432
2006,KARUR,170676
2006,KATPADI,151130
2006,KATTUMANNARKOIL,111245
2006,KAVERIPATTINAM,141173
2006,KILLIYOOR,92455
2006,KINATHUKKADAVU,117812
2006,KOLATHUR,148090
2006,KOLLACHAL,107772
2006,KOVILPATTI,114478
2006,KRISHNAGIRI,140271
2006,KRISHNARAJAPURAM,126049
2006,KULITHALAI,138070
2006,KUMBAKONAM,125038
2006,KURINJIPADI,123708
2006,KUTTALAM,129123
2006,LALGUDI,132167
2006,MADURAI CENTRAL,94224
2006,MADURAI EAST,95244
2006,MADURAI WEST,131030
2006,MADURANTHAKAM,117418
2006,MANAMADURAI,109458
2006,MANGALUR,142349
2006,MANNARGUDI,137898
2006,MARUNGAPURI,135080
2006,MAYURAM,115612
2006,MELMALAYANUR,123907
2006,MELUR,135283
2006,METTUPPALAYAM,151546
2006,METTUR,138183
2006,MODAKKURICHI,146507
2006,MORAPPUR,126784
2006,MUDHUKULATHUR,103706
2006,MUGAIYUR,128303
2006,MUSIRI,153726
2006,MYLAPORE,147345
2006,NAGAPATTINAM,125060
2006,NAGERCOIL,119334
2006,NAMAKKAL,143999
2006,NANGUNERI,104665
2006,NANNILAM,127511
2006,NATHAM,133614
2006,NATRAMPALLI,154916
2006,NELLIKUPPAM,124365
2006,NILAKKOTTAI,122838
2006,ODDAMCHATRAM,118896
2006,OMALUR,134357
2006,ORATHANADU,128638
2006,OTTAPIDARAM,98404
2006,PADMANABHAPURAM,97273
2006,PALACODU,150902
2006,PALANI,120386
2006,PALAYAMKOTTAI,148900
2006,PALLADAM,167080
2006,PALLIPET,126680
2006,PANAMARATHUPATTI,164238
2006,PANRUTI,143148
2006,PAPANASAM,123180
2006,PARAMAKUDI,112600
2006,PARK TOWN,72915
2006,PATTUKKOTTAI,125918
2006,PENNAGARAM,149932
2006,PERAMBALUR,133863
2006,PERAMBUR,182379
2006,PERANAMALLUR,121231
2006,PERAVURANI,129781
2006,PERIYAKULAM,137287
2006,PERNAMBATTU,131491
2006,PERUNDURAI,137506
2006,PERUR,246121
2006,POLLACHI,135722
2006,POLUR,124456
2006,PONGALUR,114351
2006,PONNERI,175229
2006,POOMPUHAR,120015
2006,POONAMALLEE,203991
2006,PUDUKKOTTAI,152502
2006,PURASAWALKAM,191680
2006,RADHAPURAM,113584
2006,RAJAPALAYAM,148122
2006,RAMANATHAPURAM,144149
2006,RANIPET,168313
2006,RASIPURAM,137750
2006,RISHIVANDIYAM,128194
2006,ROYAPURAM,95090
2006,SAIDAPET,164295
2006,SALEM-I,156561
2006,SALEM-II,180545
2006,SAMAYANALLUR,286907
2006,SANKARANKOVIL,125468
2006,SANKARAPURAM,144844
2006,SANKARI,144691
2006,SATHYAMANGALAM,121465
2006,SATTANGULAM,87035
2006,SATTUR,149088
2006,SEDAPATTI,97990
2006,SENTHAMANGALAM,129240
2006,SHOLAVANDAN,112702
2006,SHOLINGUR,138112
2006,SINGANALLUR,240267
2006,SIRKAZHI,123817
2006,SIVAGANGA,115675
2006,SIVAKASI,183001
2006,SRIPERUMBUDUR,160042
2006,SRIRANGAM,193841
2006,SRIVAIKUNTAM,93643
2006,SRIVILLIPUTHUR,135549
2006,T-NAGAR,152632
2006,TALAVASAL,131943
2006,TAMBARAM,561888
2006,TARAMANGALAM,141757
2006,TENKASI,139570
2006,THALLI,123888
2006,THANDARAMBATTU,143976
2006,THANJAVUR,123038
2006,THENI,136690
2006,THIRUMAIYAM,117986
2006,THIRUMANGALAM,120248
2006,THIRUNAVALUR,125832
2006,THIRUPPARANKUNDRAM,274014
2006,THIRUTHURAIPUNDI,137841
2006,THIRUVAIYARU,114898
2006,THIRUVALLUR,133732
2006,THIRUVARUR,135462
2006,THIRUVATTAR,110775
2006,THIRUVERUMBUR,189750
2006,THIRUVIDAIMARUDUR,134700
2006,THIRUVONAM,149991
2006,THIRUVOTTIYUR,341402
2006,THONDAMUTHUR,296863
2006,THOTTIYAM,123642
2006,THOUSAND LIGHTS,108291
2006,TINDIVANAM,118735
2006,TIRUCHENDUR,111580
2006,TIRUCHENGODU,212068
2006,TIRUCHIRAPALLI-I,86797
2006,TIRUCHIRAPALLI-II,149931
2006,TIRUNELVELI,142908
2006,TIRUPPATTUR,255076
2006,TIRUPPORUR,162708
2006,TIRUPPUR,244194
2006,TIRUTTANI,122687
2006,TIRUVADANAI,117605
2006,TIRUVANNAMALAI,149893
2006,TRIPLICANE,85504
2006,TUTICORIN,157446
2006,UDHAGAMANDALAM,95797
2006,UDUMALPET,143593
2006,ULUNDURPET,149061
2006,UPPILIAPURAM,125957
2006,USILAMPATTI,92503
2006,UTHIRAMERUR,144596
2006,VALANGIMAN,109960
2006,VALPARAI,86321
2006,VANDAVASI,123414
2006,VANIYAMBADI,131360
2006,VANUR,140884
2006,VARAHUR,121148
2006,VASUDEVANALLUR,113705
2006,VEDARANYAM,132984
2006,VEDASANDUR,149370
2006,VEERAPANDI,212846
2006,VELLAKOIL,117618
2006,VELLORE,135359
2006,VILATHIKULAM,97171
2006,VILAVANCODE,120076
2006,VILLIVAKKAM,611084
2006,VILLUPURAM,154600
2006,VIRUDHUNAGAR,130333
2006,VRIDHACHALAM,151731
2006,YERCAUD,113626
2011,ALANDUR,168135
2011,ALANGUDI,138203
2011,ALANGULAM,165134
2011,AMBASAMUDRAM,145460
2011,AMBATTUR,186347
2011,AMBUR,137149
2011,ANAICUT,147194
2011,ANDHIYUR,142922
2011,ANDIPATTI,170652
2011,ANNA NAGAR,151608
2011,ARAKKONAM,141959
2011,ARANI,177723
2011,ARANTHANGI,128027
2011,ARAVAKURICHI,146509
2011,ARCOT,175610
2011,ARIYALUR,185749
2011,ARUPPUKKOTTAI,149637
2011,ATHOOR,189245
2011,ATTUR,158536
2011,AVADI,199538
2011,AVANASHI,154654
2011,BARGUR,158363
2011,BHAVANI,160496
2011,BHAVANISAGAR,163511
2011,BHUVANAGIRI,170265
2011,BODINAYAKKANUR,167998
2011,CHENGALPATTU,186867
2011,CHENGAM,178325
2011,CHEPAUK,129836
2011,CHEYYAR,179221
2011,CHEYYUR,140871
2011,CHIDAMBARAM,149166
2011,COIMBATORE NORTH,155282
2011,COIMBATORE SOUTH,143294
2011,COONOOR,121015
2011,CUDDALORE,141930
2011,CUMBUM,165321
2011,DHARAPURAM,162248
2011,DHARMAPURI,168248
2011,DINDIGUL,147805
2011,DR. RADHAKRISHNAN NAGAR,141904
2011,EDAPPADI,185494
2011,EGMORE,111996
2011,ERODE (EAST),136071
2011,ERODE (WEST),153133
2011,GANDHARVAKOTTAI,122381
2011,GANGAVALLI,150047
2011,GINGEE,174449
2011,GOBICHETTIPALAYAM,174184
2011,GUDALUR,113985
2011,GUDIYATTAM,161833
2011,GUMMIDIPOONDI,179616
2011,HARBOUR,96475
2011,HARUR,150272
2011,HOSUR,172106
2011,JAYANKONDAM,179981
2011,JOLARPET,156501
2011,KADAYANALLUR,162155
2011,KALASAPAKKAM,155790
2011,KALLAKURICHI,178906
2011,KANCHEEPURAM,192235
2011,KANGAYAM,158338
2011,KANNIYAKUMARI,180206
2011,KARAIKUDI,168797
2011,KARUR,163031
2011,KATPADI,151498
2011,KATTUMANNARKOIL,144773
2011,KAVUNDAMPALAYAM,216785
2011,KILLIYOOR,136544
2011,KILPENNATHUR,173576
2011,KILVAITHINANKUPPAM,140848
2011,KILVELUR,121254
2011,KINATHUKKADAVU,167567
2011,KOLATHUR,142028
2011,KOLLACHAL,145488
2011,KOVILPATTI,130723
2011,KRISHNAGIRI,160379
2011,KRISHNARAJAPURAM,151699
2011,KULITHALAI,159662
2011,KUMARAPALAYAM,160955
2011,KUMBAKONAM,161408
2011,KUNNAM,174294
2011,KURINJIPADI,156694
2011,LALGUDI,146201
2011,MADATHUKULAM,143703
2011,MADAVARAM,207325
2011,MADURAI CENTRAL,144151
2011,MADURAI EAST,179869
2011,MADURAI NORTH,142571
2011,MADURAI SOUTH,135472
2011,MADURAI WEST,158950
2011,MADURANTHAKAM,147744
2011,MADURAVOYAL,185925
2011,MAILAM,151434
2011,MANACHANALLUR,156437
2011,MANAMADURAI,161626
2011,MANAPPARAI,173248
2011,MANNARGUDI,166186
2011,MAYURAM,141847
2011,MELUR,154050
2011,METTUPPALAYAM,171836
2011,METTUR,169607
2011,MODAKKURICHI,153092
2011,MUDHUKULATHUR,177555
2011,MUSIRI,150808
2011,MYLAPORE,142882
2011,NAGAPATTINAM,120690
2011,NAGERCOIL,147019
2011,NAMAKKAL,169649
2011,NANGUNERI,142677
2011,NANNILAM,180684
2011,NATHAM,176251
2011,NEYVELI,137357
2011,NILAKKOTTAI,143243
2011,ODDAMCHATRAM,168785
2011,OMALUR,187770
2011,ORATHANADU,158681
2011,OTTAPIDARAM,126453
2011,PADMANABHAPURAM,144362
2011,PALACODU,156258
2011,PALANI,169884
2011,PALAYAMKOTTAI,135770
2011,PALLADAM,176910
2011,PALLAVARAM,200455
2011,PANRUTI,161443
2011,PAPANASAM,160162
2011,PAPPIREDDIPPATTI,168731
2011,PARAMAKUDI,148855
2011,PARAMATHI-VELUR,151705
2011,PATTUKKOTTAI,146353
2011,PENNAGARAM,162288
2011,PERAMBALUR,188725
2011,PERAMBUR,162026
2011,PERAVURANI,140044
2011,PERIYAKULAM,160242
2011,PERUNDURAI,149561
2011,POLLACHI,141747
2011,POLUR,166702
2011,PONNERI,162835
2011,POOMPUHAR,169457
2011,POONAMALLEE,181531
2011,PUDUKKOTTAI,139957
2011,RADHAPURAM,138694
2011,RAJAPALAYAM,148925
2011,RAMANATHAPURAM,160703
2011,RANIPET,157749
2011,RASIPURAM,162217
2011,RISHIVANDIYAM,171405
2011,ROYAPURAM,112461
2011,SAIDAPET,154225
2011,SALEM (NORTH),163356
2011,SALEM (SOUTH),173464
2011,SALEM (WEST),169785
2011,SANKARANKOVIL,144622
2011,SANKARAPURAM,170824
2011,SANKARI,184859
2011,SATTUR,152462
2011,SENTHAMANGALAM,161295
2011,SHOLAVANDAN,144348
2011,SHOLINGUR,179499
2011,SHOZHINGANALLUR,240583
2011,SINGANALLUR,158903
2011,SIRKAZHI,153561
2011,SIVAGANGA,157216
2011,SIVAKASI,147605
2011,SRIPERUMBUDUR,172263
2011,SRIRANGAM,178547
2011,SRIVAIKUNTAM,131879
2011,SRIVILLIPUTHUR,153759
2011,SULUR,169588
2011,T-NAGAR,129751
2011,TAMBARAM,178230
2011,TENKASI,169910
2011,THALLI,155238
2011,THANJAVUR,149130
2011,THIRU-VI-KA-NAGAR,123807
2011,THIRUMAIYAM,135429
2011,THIRUMANGALAM,182703
2011,THIRUPORUR,158639
2011,THIRUPPARANKUNDRAM,162630
2011,THIRUTHURAIPOONDI,156294
2011,THIRUVAIYARU,173706
2011,THIRUVALLUR,170115
2011,THIRUVARUR,173159
2011,THIRUVERUMBUR,150543
2011,THIRUVIDAIMARUDUR,160392
2011,THIRUVOTTIYUR,164716
2011,THONDAMUTHUR,160085
2011,THOOTHUKKUDI,156774
2011,THOUSAND LIGHTS,133567
2011,THURAIYUR,148452
2011,TINDIVANAM,153169
2011,TIRUCHENDUR,146141
2011,TIRUCHENGODU,149845
2011,TIRUCHIRAPPALLI (EAST),151439
2011,TIRUCHIRAPPALLI (WEST),154321
2011,TIRUCHULI,150146
2011,TIRUKKOYILUR,159075
2011,TIRUNELVELI,157304
2011,TIRUPPATTUR,322889
2011,TIRUPPUR (NORTH),160907
2011,TIRUPPUR (SOUTH),122375
2011,TIRUTTANI,191237
2011,TIRUVADANAI,156072
2011,TIRUVANNAMALAI,171679
2011,TITTAKUDI,139261
2011,UDHAGAMANDALAM,122675
2011,UDUMALPET,156845
2011,ULUNDURPET,191047
2011,USILAMPATTI,172293
2011,UTHANGARAI,153391
2011,UTHIRAMERUR,167946
2011,VALPARAI,124440
2011,VANDAVASI,162399
2011,VANIYAMBADI,147405
2011,VANUR,158671
2011,VASUDEVANALLUR,142026
2011,VEDARANYAM,130708
2011,VEDASANDUR,168772
2011,VEERAPANDI,179729
2011,VELACHERY,152364
2011,VELLORE,140740
2011,VEPPANAHALLI,158504
2011,VIKRAVANDI,152070
2011,VILATHIKULAM,133292
2011,VILAVANCODE,143948
2011,VILLIVAKKAM,130828
2011,VILLUPURAM,173050
2011,VIRALIMALAI,138022
2011,VIRUDHUNAGAR,134537
2011,VIRUGAMPAKKAM,144069
2011,VRIDHACHALAM,158288
2011,YERCAUD,179492
