year,constituency,ST_NAME,AC_NO,rank,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color,polled_votes
2001,Palacodu,Tamil Nadu,81,1,GEN,Anbalagan K.P,M,0,,ADMK,75284,#9DBC2A,120685
2001,Dharmapuri,Tamil Nadu,82,1,GEN,Pary Mohan .K,M,0,,PMK,56147,#F0CC52,120346
2001,Pennagaram,Tamil Nadu,83,1,GEN,Mani G.K.,M,0,,PMK,49125,#F0CC52,111444
2001,Mettur,Tamil Nadu,84,1,GEN,Sundarambal .S,F,0,,ADMK,49504,#9DBC2A,117169
2001,Taramangalam,Tamil Nadu,85,1,GEN,Kamaraj M.P.,M,0,,PMK,67012,#F0CC52,119468
2001,Omalur,Tamil Nadu,86,1,GEN,Semmalai S,M,0,,ADMK,65861,#9DBC2A,110905
2001,Yercaud,Tamil Nadu,87,1,ST,Elayakannu. K.T.,M,0,,ADMK,64319,#9DBC2A,99950
2001,Salem-I,Tamil Nadu,88,1,GEN,Venkatajalam Se.,M,0,,ADMK,66365,#9DBC2A,110590
2001,Salem-Ii,Tamil Nadu,89,1,GEN,Karthe M.,M,0,,PMK,62306,#F0CC52,114855
2001,Veerapandi,Tamil Nadu,90,1,GEN,Selvam.S.K,M,0,,ADMK,85657,#9DBC2A,146733
2001,Panamarathupatti,Tamil Nadu,91,1,GEN,Vijayalakahmi Palanisamy .P,F,0,,ADMK,78642,#9DBC2A,121910
2001,Attur,Tamil Nadu,92,1,GEN,Murugesan.A.K.,M,0,,ADMK,64936,#9DBC2A,112244
2001,Talavasal,Tamil Nadu,93,1,SC,Alagammal.V.,F,0,,ADMK,67682,#9DBC2A,116206
2001,Rasipuram,Tamil Nadu,94,1,GEN,Sundaram P.R,M,0,,ADMK,67332,#9DBC2A,117144
2001,Senthamangalam,Tamil Nadu,95,1,ST,Kalavathi.K,F,0,,ADMK,61312,#9DBC2A,110186
2001,Namakkal,Tamil Nadu,96,1,SC,Jayakumar.K,M,0,,INC,67215,#019733,115601
2001,Kapilamalai,Tamil Nadu,97,1,GEN,Malaiyappasamy A.R.,M,0,,PMK,48447,#F0CC52,116042
2001,Tiruchengodu,Tamil Nadu,98,1,GEN,Ponnaiyan.C,M,0,,ADMK,107898,#9DBC2A,181200
2001,Sankari,Tamil Nadu,99,1,SC,Dhanabal.P,M,0,,ADMK,70312,#9DBC2A,124639
2001,Edappadi,Tamil Nadu,100,1,GEN,Ganesan. I,M,0,,PMK,74375,#F0CC52,134243
2001,Mettuppalayam,Tamil Nadu,101,1,GEN,Selvaraj A.K.,M,0,,ADMK,85578,#9DBC2A,142577
2001,Avanashi,Tamil Nadu,102,1,SC,Mahalingam.S.,M,0,,ADMK,59571,#9DBC2A,123579
2001,Thondamuthur,Tamil Nadu,103,1,GEN,Balasubramoniyan.S.R.,M,0,,TMC(M),96959,#000080,191745
2001,Singanallur,Tamil Nadu,104,1,GEN,Karunakaran. K.C.,M,0,,CPM,82773,#DE0000,166992
2001,Coimbatore North,Tamil Nadu,105,1,GEN,Maheswari.S.,F,0,,INC,40372,#019733,78485
2001,Coimbatore South,Tamil Nadu,106,1,GEN,Lakshmanan V.K.,M,0,,TMC(M),41419,#000080,82711
2001,Perur,Tamil Nadu,107,1,GEN,Krishnakumar M.A.P.A. Alias Rohini,M,0,,ADMK,94607,#9DBC2A,170464
2001,Kinathukkadavu,Tamil Nadu,108,1,GEN,Damodaran. S.,M,0,,ADMK,55958,#9DBC2A,111180
2001,Pollachi,Tamil Nadu,109,1,GEN,Jayaraman.V.,M,0,,ADMK,64648,#9DBC2A,123179
2001,Valparai,Tamil Nadu,110,1,SC,Kovai Thangam.,M,0,,TMC(M),47428,#000080,89131
2001,Udumalpet,Tamil Nadu,111,1,GEN,Shanmugavelu.C,M,0,,ADMK,78938,#9DBC2A,138676
2001,Dharapuram,Tamil Nadu,112,1,SC,Sivakami. V.,F,0,,PMK,56835,#F0CC52,112564
2001,Vellakoil,Tamil Nadu,113,1,GEN,Saminathan.M.P.,M,0,,DMK,37571,#800000,113900
2001,Pongalur,Tamil Nadu,114,1,GEN,Damodaran P.V.,M,0,,ADMK,57139,#9DBC2A,106683
2001,Palladam,Tamil Nadu,115,1,GEN,Velusamy.S.M,M,0,,ADMK,82592,#9DBC2A,147864
2001,Tiruppur,Tamil Nadu,116,1,GEN,Sivasami. C.,M,0,,ADMK,127224,#9DBC2A,212372
2001,Kangayam,Tamil Nadu,117,1,GEN,Selvi.M.,F,0,,ADMK,58700,#9DBC2A,114962
2001,Modakkurichi,Tamil Nadu,118,1,GEN,Ramasami P.C.,M,0,,ADMK,74296,#9DBC2A,134487
2001,Perundurai,Tamil Nadu,119,1,GEN,Palanisamy. K.S.,M,0,,ADMK,72133,#9DBC2A,124623
2001,Erode,Tamil Nadu,120,1,GEN,Thennarasu K.S.,M,0,,ADMK,95450,#9DBC2A,182154
2001,Bhavani,Tamil Nadu,121,1,GEN,Karuppannan. K.C.,M,0,,ADMK,64405,#9DBC2A,110671
2001,Andhiyur,Tamil Nadu,122,1,SC,Krishnan.R,M,0,,PMK,53436,#F0CC52,98269
2001,Gobichettipalayam,Tamil Nadu,123,1,GEN,Ramaneedharan. S.S.,M,0,,ADMK,60826,#9DBC2A,106612
2001,Bhavanisagar,Tamil Nadu,124,1,GEN,Chithambaram. P.,M,0,,ADMK,53879,#9DBC2A,113036
2001,Sathyamangalam,Tamil Nadu,125,1,GEN,Kandasamy K.R.,M,0,,ADMK,54252,#9DBC2A,103903
2001,Coonoor,Tamil Nadu,126,1,SC,Kandasamy K,M,0,,TMC(M),53156,#000080,95155
2001,Udhagamandalam,Tamil Nadu,127,1,GEN,Raju H.M,M,0,,INC,59872,#019733,95538
2001,Gudalur,Tamil Nadu,128,1,GEN,A. Miller,M,0,,ADMK,78809,#9DBC2A,137215
2001,Palani,Tamil Nadu,129,1,SC,Chinnasamy .M,M,0,,ADMK,63611,#9DBC2A,114311
2001,Oddamchatram,Tamil Nadu,130,1,GEN,Chakkarapani. Ara.,M,0,,DMK,52896,#800000,114010
2001,Periyakulam,Tamil Nadu,131,1,GEN,Panneer Selvam O,M,0,,ADMK,62125,#9DBC2A,114463
2001,Theni,Tamil Nadu,132,1,GEN,Ganesan D,M,0,,ADMK,60115,#9DBC2A,122973
2001,Bodinayakkanur,Tamil Nadu,133,1,GEN,Ramaraj.S,M,0,,ADMK,53410,#9DBC2A,106957
2001,Cumbum,Tamil Nadu,134,1,GEN,Ramachandran O.R,M,0,,TMC(M),56823,#000080,112001
2001,Andipatti,Tamil Nadu,135,1,GEN,Thanga Tamil Selvan,M,0,,ADMK,60817,#9DBC2A,113080
2001,Sedapatti,Tamil Nadu,136,1,GEN,Durairaj C.,M,0,,ADMK,45393,#9DBC2A,95548
2001,Thirumangalam,Tamil Nadu,137,1,GEN,Kalimuthu K,M,0,,ADMK,58080,#9DBC2A,110268
2001,Usilampatti,Tamil Nadu,138,1,GEN,Santhanam.L,M,0,,FBL,39248,#222,90594
2001,Nilakkottai,Tamil Nadu,139,1,SC,Anbazhagan.G,M,0,,ADMK,60972,#9DBC2A,106303
2001,Sholavandan,Tamil Nadu,140,1,GEN,Rajangam .V.R.,M,0,,ADMK,54392,#9DBC2A,105430
2001,Thirupparankundram,Tamil Nadu,141,1,GEN,Seenivel S.M.,M,0,,ADMK,83167,#9DBC2A,169969
2001,Madurai West,Tamil Nadu,142,1,GEN,Valarmathijebaraj.,F,0,,ADMK,48465,#9DBC2A,100840
2001,Madurai Central,Tamil Nadu,143,1,GEN,Hakeem.M.A,M,0,,TMC(M),34393,#000080,73912
2001,Madurai East,Tamil Nadu,144,1,GEN,Nanmaran .N,M,0,,CPM,32461,#DE0000,74980
2001,Samayanallur,Tamil Nadu,145,1,SC,Ponnampalam P.,M,0,,ADMK,97060,#9DBC2A,184277
2001,Melur,Tamil Nadu,146,1,GEN,Samy.R,M,0,,ADMK,58010,#9DBC2A,125241
2001,Natham,Tamil Nadu,147,1,GEN,Viswanathan.R.,M,0,,ADMK,55604,#9DBC2A,112540
2001,Dindigul,Tamil Nadu,148,1,GEN,Nagalakshimi .K.,F,0,,CPM,71003,#DE0000,149877
2001,Athoor,Tamil Nadu,149,1,GEN,Natarajaan. P.K.T.,M,0,,ADMK,64053,#9DBC2A,130384
2001,Vedasandur,Tamil Nadu,150,1,GEN,Andivel.P,M,0,,ADMK,65415,#9DBC2A,133475
2001,Aravakurichi,Tamil Nadu,151,1,GEN,Liyaudeen Sait E.A,M,0,,ADMK,51535,#9DBC2A,107301
2001,Karur,Tamil Nadu,152,1,GEN,Sivasubramanian.T.N.,M,0,,INC,82012,#019733,153697
2001,Krishnarajapuram,Tamil Nadu,153,1,SC,Sasikala R.,F,0,,ADMK,64046,#9DBC2A,116247
2001,Marungapuri,Tamil Nadu,154,1,GEN,Chelliah.V.A,M,0,,ADMK,65619,#9DBC2A,121688
2001,Kulithalai,Tamil Nadu,155,1,GEN,Pappasundaram.A,M,0,,ADMK,66406,#9DBC2A,125810
2001,Thottiyam,Tamil Nadu,156,1,GEN,Annavi .P,M,0,,ADMK,57449,#9DBC2A,116337
2001,Uppiliapuram,Tamil Nadu,157,1,ST,Sarojaa R.,F,0,,ADMK,58810,#9DBC2A,116517
2001,Musiri,Tamil Nadu,158,1,GEN,Malliga C.,F,0,,ADMK,47946,#9DBC2A,137655
2001,Lalgudi,Tamil Nadu,159,1,GEN,Balan .S.M.,M,0,,ADMK,58288,#9DBC2A,123719
2001,Perambalur,Tamil Nadu,160,1,SC,Rajarethinam.P,M,0,,ADMK,67074,#9DBC2A,125499
2001,Varahur,Tamil Nadu,161,1,SC,Arunachalam.A,M,0,,ADMK,61064,#9DBC2A,115731
2001,Ariyalur,Tamil Nadu,162,1,GEN,Elavazhagan. P.,M,0,,ADMK,52676,#9DBC2A,128384
2001,Andimadam,Tamil Nadu,163,1,GEN,Guru Alias Gurunathan J.,M,0,,PMK,66576,#F0CC52,112066
2001,Jayankondam,Tamil Nadu,164,1,GEN,Annadurai.S.,M,0,,ADMK,70948,#9DBC2A,125359
2001,Srirangam,Tamil Nadu,165,1,GEN,Balasubramanian.K.K,M,0,,ADMK,72993,#9DBC2A,137531
2001,Tiruchirapalli-I,Tamil Nadu,166,1,GEN,Paranikumor. B.,M,0,,DMK,31421,#800000,73192
2001,Tiruchirapalli-Ii,Tamil Nadu,167,1,GEN,Anbil Periasamy,M,0,,DMK,56598,#800000,108715
2001,Thiruverumbur,Tamil Nadu,168,1,GEN,Sekaran K.N.,M,0,,DMK,61254,#800000,129508
2001,Sirkazhi,Tamil Nadu,169,1,SC,Chandramohan.N,M,0,,ADMK,52759,#9DBC2A,106988
2001,Poompuhar,Tamil Nadu,170,1,GEN,Renganathan.N,M,0,,ADMK,53760,#9DBC2A,106353
2001,Mayuram,Tamil Nadu,171,1,GEN,Veerapandian.Jaga,M,0,,BJP,51303,#ff7f0e,103626
2001,Kuttalam,Tamil Nadu,172,1,GEN,Natarajan,M,0,,ADMK,55921,#9DBC2A,114965
2001,Nannilam,Tamil Nadu,173,1,SC,Tamizharasan C.K.,M,0,,TMC(M),52450,#000080,113751
2001,Thiruvarur,Tamil Nadu,174,1,SC,Asokan. A.,M,0,,DMK,58425,#800000,122652
2001,Nagapattinam,Tamil Nadu,175,1,GEN,Jeevanantham R,M,0,,ADMK,59808,#9DBC2A,111676
2001,Vedaranyam,Tamil Nadu,176,1,GEN,Vedarathinam .S.K,M,0,,DMK,63568,#800000,118353
2001,Thiruthuraipundi,Tamil Nadu,177,1,SC,Palanisamy . G,M,0,,CPI,73451,#DE0000,129416
2001,Mannargudi,Tamil Nadu,178,1,GEN,Sivapunniyam .V,M,0,,CPI,70644,#DE0000,125256
2001,Pattukkottai,Tamil Nadu,179,1,GEN,Rengarajan N.R.,M,0,,TMC(M),55474,#000080,116819
2001,Peravurani,Tamil Nadu,180,1,GEN,Thirugnana Sambandham S.V.,M,0,,TMC(M),64076,#000080,117137
2001,Orathanadu,Tamil Nadu,181,1,GEN,Vaithilingam. R,M,0,,ADMK,63836,#9DBC2A,119676
2001,Thiruvonam,Tamil Nadu,182,1,GEN,Rajendran. C,M,0,,ADMK,67094,#9DBC2A,128509
2001,Thanjavur,Tamil Nadu,183,1,GEN,Ubayadullah. S.N.M,M,0,,DMK,55782,#800000,109460
2001,Thiruvaiyaru,Tamil Nadu,184,1,GEN,Ayyaru Vandayar K.,M,0,,ADMK,55579,#9DBC2A,101519
2001,Papanasam,Tamil Nadu,185,1,GEN,Ramkumar M,M,0,,TMC(M),55830,#000080,110844
2001,Valangiman,Tamil Nadu,186,1,SC,Boopathi Mariappan Tmt,F,0,,ADMK,54677,#9DBC2A,94385
2001,Kumbakonam,Tamil Nadu,187,1,GEN,Mani Ko.Si.,M,0,,DMK,60515,#800000,118242
2001,Thiruvidaimarudur,Tamil Nadu,188,1,GEN,Thavamani G.,M,0,,ADMK,61235,#9DBC2A,121942
2001,Thirumaiyam,Tamil Nadu,189,1,GEN,Radakrishnan. M.,M,0,,ADMK,58394,#9DBC2A,113248
2001,Kolathur,Tamil Nadu,190,1,SC,Karuppayee Dr. A.,F,0,,ADMK,80855,#9DBC2A,130460
2001,Pudukkottai,Tamil Nadu,191,1,GEN,Dr. Vijayabasker.C,M,0,,ADMK,77627,#9DBC2A,143864
2001,Alangudi,Tamil Nadu,192,1,GEN,Venkadachalam.A.,M,0,,ADMK,59631,#9DBC2A,139735
2001,Aranthangi,Tamil Nadu,193,1,GEN,Arasan P.,M,0,,MDMK,58499,#835C91,127204
2001,Tirupathur,Tamil Nadu,194,1,GEN,Umadhevan. Kk,M,0,,ADMK,50165,#9DBC2A,228291
2001,Karaikudi,Tamil Nadu,195,1,GEN,Raja. H,M,0,,BJP,54093,#ff7f0e,111753
2001,Tiruvadanai,Tamil Nadu,196,1,GEN,Ramasamy K.R.,M,0,,TMC(M),43536,#000080,111294
2001,Ilayangudi,Tamil Nadu,197,1,GEN,Nadarajan. V.D.,M,0,,ADMK,45342,#9DBC2A,94743
2001,Sivaganga,Tamil Nadu,198,1,GEN,Chandran.V,M,0,,ADMK,51708,#9DBC2A,106230
2001,Manamadurai,Tamil Nadu,199,1,SC,Paramalai.K,M,0,,TMC(M),56508,#000080,99036
2001,Paramakudi,Tamil Nadu,200,1,SC,Ramprabhu R,M,0,,TMC(M),53746,#000080,108410
2001,Ramanathapuram,Tamil Nadu,201,1,GEN,Anwer Rhazza A,M,0,,ADMK,59824,#9DBC2A,119150
2001,Kadaladi,Tamil Nadu,202,1,GEN,Balakrishnan.S,M,0,,TMC(M),51142,#000080,106315
2001,Mudhukulathur,Tamil Nadu,203,1,GEN,Patinetampatian. K,M,0,,ADMK,49554,#9DBC2A,105458
2001,Aruppukkottai,Tamil Nadu,204,1,GEN,Sivasamy K.K.,M,0,,ADMK,49307,#9DBC2A,107026
2001,Sattur,Tamil Nadu,205,1,GEN,Ramachandran K.K.S.S.R,M,0,,DMK,57953,#800000,135045
2001,Virudhunagar,Tamil Nadu,206,1,GEN,Damodaran S.,M,0,,TMC(M),49413,#000080,115815
2001,Sivakasi,Tamil Nadu,207,1,GEN,Rajagopal A,M,0,,TMC(M),65954,#000080,155367
2001,Srivilliputhur,Tamil Nadu,208,1,GEN,Enbathamilan. R.T.,M,0,,ADMK,53095,#9DBC2A,120994
2001,Rajapalayam,Tamil Nadu,209,1,SC,Rajasekar M.,M,0,,ADMK,61740,#9DBC2A,129633
2001,Vilathikulam,Tamil Nadu,210,1,GEN,Perumal .N.K,M,0,,ADMK,44415,#9DBC2A,92221
2001,Ottapidaram,Tamil Nadu,211,1,SC,Sivaperumal .A.,M,0,,ADMK,39350,#9DBC2A,90872
2001,Kovilpatti,Tamil Nadu,212,1,GEN,Rajendran .S.,M,0,,CPI,45796,#DE0000,113726
2001,Sankarankovil,Tamil Nadu,213,1,SC,Karuppasamy C.,M,0,,ADMK,52000,#9DBC2A,119500
2001,Vasudevanallur,Tamil Nadu,214,1,SC,Easwaran R,M,0,,TMC(M),48019,#000080,102069
2001,Kadayanallur,Tamil Nadu,215,1,GEN,Subbiah Pandian.M.,M,0,,ADMK,48220,#9DBC2A,105822
2001,Tenkasi,Tamil Nadu,216,1,GEN,Annamalai.K.,M,0,,ADMK,62454,#9DBC2A,121473
2001,Alangulam,Tamil Nadu,217,1,GEN,Rajendran .P.G.,M,0,,ADMK,58498,#9DBC2A,119509
2001,Tirunelveli,Tamil Nadu,218,1,GEN,Nainar Nagendran.,M,0,,ADMK,42765,#9DBC2A,104492
2001,Palayamkottai,Tamil Nadu,219,1,GEN,Mohideen Khan.T.P.M,M,0,,DMK,55934,#800000,105282
2001,Cheranmahadevi,Tamil Nadu,220,1,GEN,Paul Manoj Pandian.P.H.,M,0,,ADMK,49873,#9DBC2A,93200
2001,Ambasamudram,Tamil Nadu,221,1,GEN,Sakthivel Murugan.M.,M,0,,ADMK,43021,#9DBC2A,89554
2001,Nanguneri,Tamil Nadu,222,1,GEN,Manickaraj.S.,M,0,,ADMK,46619,#9DBC2A,90450
2001,Radhapuram,Tamil Nadu,223,1,GEN,Appavu .M,M,0,,IND,44619,#888888,98284
2001,Sattangulam,Tamil Nadu,224,1,GEN,Maninadar .S.S,M,0,,TMC(M),38308,#000080,77521
2001,Tiruchendur,Tamil Nadu,225,1,GEN,Anitha.R. Radhakrishnan.,F,0,,ADMK,52990,#9DBC2A,99957
2001,Srivaikuntam,Tamil Nadu,226,1,GEN,Shunmuganathan.S.P,M,0,,ADMK,39739,#9DBC2A,85321
2001,Tuticorin,Tamil Nadu,227,1,GEN,Rajammal.S,F,0,,ADMK,73286,#9DBC2A,142582
2001,Kanniyakumari,Tamil Nadu,228,1,GEN,Thalavaisundaram.N,M,0,,ADMK,55650,#9DBC2A,108443
2001,Nagercoil,Tamil Nadu,229,1,GEN,Austin,M,0,,MDMK,48583,#835C91,110147
2001,Kollachal,Tamil Nadu,230,1,GEN,Pachamal T.,M,0,,ADMK,42354,#9DBC2A,91623
2001,Padmanabhapuram,Tamil Nadu,231,1,GEN,Raajendraprasad.K.P,M,0,,ADMK,36223,#9DBC2A,84349
2001,Thiruvattar,Tamil Nadu,232,1,GEN,Hemachandran.J.,M,0,,CPM,47807,#DE0000,95507
2001,Vilavancode,Tamil Nadu,233,1,GEN,Mony.D.,M,0,,CPM,59087,#DE0000,104113
2001,Killiyoor,Tamil Nadu,234,1,GEN,Kumaradas Dr.,M,0,,TMC(M),40075,#000080,81525
2006,Royapuram,Tamil Nadu,1,1,GEN,"Jayakumar,D.",M,45,GEN,ADMK,50647,#9DBC2A,95090
2006,Harbour,Tamil Nadu,2,1,GEN,"Anbazhagan, K.",M,83,GEN,DMK,26545,#800000,60005
2006,Dr. Radhakrishnan Nagar,Tamil Nadu,3,1,GEN,"Sekar Babu, P.K.",M,43,GEN,ADMK,84462,#9DBC2A,167730
2006,Park Town,Tamil Nadu,4,1,GEN,"Srinivasan, K.",M,41,GEN,ADMK,34314,#9DBC2A,72915
2006,Perambur,Tamil Nadu,5,1,SC,"Mahendran, K.",M,39,SC,CPI(M),81765,#DE0000,182379
2006,Purasawalkam,Tamil Nadu,6,1,GEN,"Babu, V.S.",M,55,GEN,DMK,90168,#800000,191680
2006,Egmore,Tamil Nadu,7,1,SC,Parithi Ellamvazhuthi,M,46,SC,DMK,38455,#800000,79326
2006,Anna Nagar,Tamil Nadu,8,1,GEN,Arcot Veerasamy,M,68,GEN,DMK,100099,#800000,216659
2006,T-Nagar,Tamil Nadu,9,1,GEN,"Kalairajan, V.P.",M,44,GEN,ADMK,74131,#9DBC2A,152632
2006,Thousand Lights,Tamil Nadu,10,1,GEN,"Stalin, M.K.",M,53,GEN,DMK,49817,#800000,108291
2006,Chepauk,Tamil Nadu,11,1,GEN,"Karunanidhi, M.",M,82,GEN,DMK,34188,#800000,67082
2006,Triplicane,Tamil Nadu,12,1,GEN,Bader Sayeed,F,59,GEN,ADMK,40404,#9DBC2A,85504
