ST_NAME,year,AC_NO,rank,constituency,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color
Tamil Nadu,1984,134,1,Cumbum,GEN,S.Subburayar,M,0,N/A,ADMK,52228,#9DBC2A
Tamil Nadu,1984,135,1,Andipatti,GEN,M.G. Ramachandran,M,0,N/A,ADMK,60510,#9DBC2A
Tamil Nadu,1984,136,1,Sedapatti,GEN,R. Muthiah,M,0,N/A,ADMK,38808,#9DBC2A
Tamil Nadu,1984,137,1,Thirumangalam,GEN,N.S.V. Chitthan,M,0,N/A,INC,46146,#019733
Tamil Nadu,1984,138,1,Usilampatti,GEN,"Muthuramalingam, P.K.M.",M,0,N/A,IND,50876,#888888
Tamil Nadu,1984,139,1,Nilakkottai,SC,A.Buluchamy,M,0,N/A,ADMK,55162,#9DBC2A
Tamil Nadu,1984,140,1,Sholavandan,GEN,Chandrasekaran A.,M,0,N/A,INC,44464,#019733
Tamil Nadu,1984,141,1,Thirupparankundram,GEN,Marimuthu M.,M,0,N/A,ADMK,58559,#9DBC2A
Tamil Nadu,1984,142,1,Madurai West,GEN,Pon Muthuramalingam,M,0,N/A,DMK,48247,#800000
Tamil Nadu,1984,143,1,Madurai Central,GEN,Deivanyagam A.,M,0,N/A,INC,41272,#019733
Tamil Nadu,1984,144,1,Madurai East,GEN,K. Kalimuthu,M,0,N/A,ADMK,43210,#9DBC2A
Tamil Nadu,1984,145,1,Samayanallur,SC,"Sivakumar, A.",M,0,N/A,ADMK,65883,#9DBC2A
Tamil Nadu,1984,146,1,Melur,GEN,"Veeranambalam, D. V.",M,0,N/A,INC,60794,#019733
Tamil Nadu,1984,147,1,Natham,GEN,Andi Ambalama M.,M,0,N/A,INC,57214,#019733
Tamil Nadu,1984,148,1,Dindigul,GEN,A. Premkumar,M,0,N/A,ADMK,67718,#9DBC2A
Tamil Nadu,1984,149,1,Athoor,GEN,Nedunchezhiyan V. R.,M,0,N/A,ADMK,67178,#9DBC2A
Tamil Nadu,1984,150,1,Vedasandur,GEN,Balasubramaniam V. P.,M,0,N/A,ADMK,60583,#9DBC2A
Tamil Nadu,1984,151,1,Aravakurichi,GEN,S. Jegatheesan,M,0,N/A,ADMK,57887,#9DBC2A
Tamil Nadu,1984,152,1,Karur,GEN,K. Vadivel,M,0,N/A,ADMK,65363,#9DBC2A
Tamil Nadu,1984,153,1,Krishnarajapuram,SC,"Thangavelraj, P. M.",M,0,N/A,INC,65928,#019733
Tamil Nadu,1984,154,1,Marungapuri,GEN,K. Sholairaj,M,0,N/A,ADMK,62656,#9DBC2A
Tamil Nadu,1984,155,1,Kulithalai,GEN,P. Musiri Puppnan,M,0,N/A,ADMK,62165,#9DBC2A
Tamil Nadu,1984,156,1,Thottiyam,GEN,Periyasamy,M,0,N/A,INC,66131,#019733
Tamil Nadu,1984,157,1,Uppiliapuram,ST,R. Saroja,F,0,N/A,ADMK,59347,#9DBC2A
Tamil Nadu,1984,158,1,Musiri,GEN,"Rathinavelu, S.",M,0,N/A,ADMK,65759,#9DBC2A
Tamil Nadu,1984,159,1,Lalgudi,GEN,K. Venkatachalam,M,0,N/A,INC,61590,#019733
Tamil Nadu,1984,160,1,Perambalur,SC,K. Nallamuthu,M,0,N/A,INC,57021,#019733
Tamil Nadu,1984,161,1,Varahur,SC,A. Arunachalam,M,0,N/A,ADMK,50012,#9DBC2A
Tamil Nadu,1984,162,1,Ariyalur,GEN,S. Purushothaman,M,0,N/A,ADMK,56815,#9DBC2A
Tamil Nadu,1984,163,1,Andimadam,GEN,Adhimoolam Alias Gandhi,M,0,N/A,ADMK,43911,#9DBC2A
Tamil Nadu,1984,164,1,Jayankondam,GEN,"Masilamani, N.",M,0,N/A,INC,57468,#019733
Tamil Nadu,1984,165,1,Srirangam,GEN,R. Soudararajan,M,0,N/A,ADMK,58861,#9DBC2A
Tamil Nadu,1984,166,1,Tiruchirapalli-I,GEN,"Malaramannan, A.",M,0,N/A,DMK,37802,#800000
Tamil Nadu,1984,167,1,Tiruchirapalli-Ii,GEN,N. Nallusamy,M,0,N/A,ADMK,46589,#9DBC2A
Tamil Nadu,1984,168,1,Thiruverumbur,GEN,M. Guruswamy Alias Annadasan,M,0,N/A,ADMK,47900,#9DBC2A
Tamil Nadu,1984,169,1,Sirkazhi,SC,"Balasubramaniam, K.",M,0,N/A,ADMK,51438,#9DBC2A
Tamil Nadu,1984,170,1,Poompuhar,GEN,"Vijayabalan, N.",M,0,N/A,ADMK,44860,#9DBC2A
Tamil Nadu,1984,171,1,Mayuram,GEN,M. Thangamani,M,0,N/A,ADMK,47119,#9DBC2A
Tamil Nadu,1984,172,1,Kuttalam,GEN,Pappa Subbramanian,M,0,N/A,ADMK,53214,#9DBC2A
Tamil Nadu,1984,173,1,Nannilam,SC,"Manimaran, M.",M,0,N/A,DMK,50072,#800000
Tamil Nadu,1984,174,1,Thiruvarur,SC,M. Sellamuthu,M,0,N/A,CPM,56273,#DE0000
Tamil Nadu,1984,175,1,Nagapattinam,GEN,G. Veeraiyan,M,0,N/A,CPM,43684,#DE0000
Tamil Nadu,1984,176,1,Vedaranyam,GEN,Meenakshi Sundaram,M,0,N/A,DMK,49922,#800000
Tamil Nadu,1984,177,1,Thiruthuraipundi,SC,P. Uthirapathi,M,0,N/A,CPI,59834,#DE0000
Tamil Nadu,1984,178,1,Mannargudi,GEN,S. Gnanasundaram,M,0,N/A,ADMK,49471,#9DBC2A
Tamil Nadu,1984,179,1,Pattukkottai,GEN,Ramachandran P. N.,M,0,N/A,ADMK,50493,#9DBC2A
Tamil Nadu,1984,180,1,Peravurani,GEN,"Govendhan, M. R.",M,0,N/A,ADMK,52690,#9DBC2A
Tamil Nadu,1984,181,1,Orathanadu,GEN,T. Veeraswamy,M,0,N/A,ADMK,46717,#9DBC2A
Tamil Nadu,1984,182,1,Thiruvonam,GEN,"Sivagnanam, V.",M,0,N/A,INC,46777,#019733
Tamil Nadu,1984,183,1,Thanjavur,GEN,Durai Krishnamurthy,M,0,N/A,INC,48065,#019733
Tamil Nadu,1984,184,1,Thiruvaiyaru,GEN,Durai Govindarajan,M,0,N/A,ADMK,46974,#9DBC2A
Tamil Nadu,1984,185,1,Papanasam,GEN,"Rajaraman, S.",M,0,N/A,INC,52202,#019733
Tamil Nadu,1984,186,1,Valangiman,SC,Gomathi Srinivasan,F,0,N/A,ADMK,46618,#9DBC2A
Tamil Nadu,1984,187,1,Kumbakonam,GEN,"Krishnamoorthy, K.",M,0,N/A,INC,58334,#019733
Tamil Nadu,1984,188,1,Thiruvidaimarudur,GEN,"Rajangam, M",M,0,N/A,INC,50002,#019733
Tamil Nadu,1984,189,1,Thirumaiyam,GEN,Pushparaju T.,M,0,N/A,INC,65043,#019733
Tamil Nadu,1984,190,1,Kolathur,SC,"Marimuthu, T.",M,0,N/A,ADMK,62391,#9DBC2A
Tamil Nadu,1984,191,1,Pudukkottai,GEN,J.Mohamed Gani,M,0,N/A,INC,63877,#019733
Tamil Nadu,1984,192,1,Alangudi,GEN,Venkatachalam,M,0,N/A,ADMK,74202,#9DBC2A
Tamil Nadu,1984,193,1,Aranthangi,GEN,"Thirunvukkarasu, S.",M,0,N/A,ADMK,70101,#9DBC2A
Tamil Nadu,1984,194,1,Tiruppattur,GEN,"Madhavan, S.",M,0,N/A,ADMK,51581,#9DBC2A
Tamil Nadu,1984,195,1,Karaikudi,GEN,S.P. Durairasu,M,0,N/A,ADMK,47760,#9DBC2A
Tamil Nadu,1984,196,1,Tiruvadanai,GEN,"Sornalingam, K.",M,0,N/A,INC,47618,#019733
Tamil Nadu,1984,197,1,Ilayangudi,GEN,"Anbalangan, P.",M,0,N/A,ADMK,40974,#9DBC2A
Tamil Nadu,1984,198,1,Sivaganga,GEN,"Subramanian, O.",M,0,N/A,INC,49407,#019733
Tamil Nadu,1984,199,1,Manamadurai,SC,K. Paramalai,M,0,N/A,INC,52587,#019733
Tamil Nadu,1984,200,1,Paramakudi,SC,"Balauchamy, K.",M,0,N/A,ADMK,54401,#9DBC2A
Tamil Nadu,1984,201,1,Ramanathapuram,GEN,T. Ramasamy,M,0,N/A,ADMK,56342,#9DBC2A
Tamil Nadu,1984,202,1,Kadaladi,GEN,A.Piranavanathan,M,0,N/A,DMK,37399,#800000
Tamil Nadu,1984,203,1,Mudhukulathur,GEN,"Muthuvel, K.",M,0,N/A,IND,32199,#888888
Tamil Nadu,1984,204,1,Aruppukkottai,GEN,M. Pitchai,M,0,N/A,ADMK,39839,#9DBC2A
Tamil Nadu,1984,205,1,Sattur,GEN,K.K.S.S.R. Ramachandran,M,0,N/A,ADMK,58745,#9DBC2A
Tamil Nadu,1984,206,1,Virudhunagar,GEN,"Arumugam, A.S.A.",M,0,N/A,JNP,42852,#9A9E56
Tamil Nadu,1984,207,1,Sivakasi,GEN,"Balakrishnan, V.",M,0,N/A,ADMK,41731,#9DBC2A
Tamil Nadu,1984,208,1,Srivilliputhur,GEN,"Thamaraikkani, R.",M,0,N/A,ADMK,54458,#9DBC2A
Tamil Nadu,1984,209,1,Rajapalayam,SC,"Raman, K.",M,0,N/A,INC,54670,#019733
Tamil Nadu,1984,210,1,Vilathikulam,GEN,S.Kumara Gurubara Ramanathan,M,0,N/A,DMK,32481,#800000
Tamil Nadu,1984,211,1,Ottapidaram,SC,R.S. Arumugam,M,0,N/A,INC,46190,#019733
Tamil Nadu,1984,212,1,Kovilpatti,GEN,R.Rangasamy,M,0,N/A,INC,45623,#019733
Tamil Nadu,1984,213,1,Sankarankovil,SC,S.Sangaralingam,M,0,N/A,ADMK,48411,#9DBC2A
Tamil Nadu,1984,214,1,Vasudevanallur,SC,"Eswaran, R.",M,0,N/A,INC,50303,#019733
Tamil Nadu,1984,215,1,Kadayanallur,GEN,"Perumal, T.",M,0,N/A,ADMK,49186,#9DBC2A
Tamil Nadu,1984,216,1,Tenkasi,GEN,T.R. Venkataramanan,M,0,N/A,INC,57011,#019733
Tamil Nadu,1984,217,1,Alangulam,GEN,Shanmuchiah Pendian N.,M,0,N/A,ADMK,48109,#9DBC2A
Tamil Nadu,1984,218,1,Tirunelveli,GEN,"Narayanan, S.",M,0,N/A,ADMK,56409,#9DBC2A
Tamil Nadu,1984,219,1,Palayamkottai,GEN,"Shamsulalam, V.S.T.",M,0,N/A,DMK,45209,#800000
Tamil Nadu,1984,220,1,Cheranmahadevi,GEN,"Pandian, P.H.",M,0,N/A,ADMK,55898,#9DBC2A
Tamil Nadu,1984,221,1,Ambasamudram,GEN,Balasubramanian,M,0,N/A,ADMK,44707,#9DBC2A
Tamil Nadu,1984,222,1,Nanguneri,GEN,John Vincent M.,M,0,N/A,ADMK,45825,#9DBC2A
Tamil Nadu,1984,223,1,Radhapuram,GEN,Kumari Ananthan,M,0,N/A,GKC,40213,#222
Tamil Nadu,1984,224,1,Sattangulam,GEN,Ramasami S.N.,M,0,N/A,GKC,37892,#222
Tamil Nadu,1984,225,1,Tiruchendur,GEN,Subramanai Anthithan Alias Subramanian,M,0,N/A,ADMK,45953,#9DBC2A
Tamil Nadu,1984,226,1,Srivaikuntam,GEN,S.Daniel Raj,M,0,N/A,INC,41513,#019733
Tamil Nadu,1984,227,1,Tuticorin,GEN,S.N. Rajendran,M,0,N/A,ADMK,59622,#9DBC2A
Tamil Nadu,1984,228,1,Kanniyakumari,GEN,"Perumal Pillay, K.",M,0,N/A,ADMK,45353,#9DBC2A
Tamil Nadu,1984,229,1,Nagercoil,GEN,"Retnaraj, S.",M,0,N/A,DMK,41572,#800000
Tamil Nadu,1984,230,1,Kollachal,GEN,F.M. Rajarethnam,M,0,N/A,ADMK,33585,#9DBC2A
Tamil Nadu,1984,231,1,Padmanabhapuram,GEN,V.Balachandran,M,0,N/A,IND,28465,#888888
Tamil Nadu,1984,232,1,Thiruvattar,GEN,J. Hemachandran,M,0,N/A,CPM,26851,#DE0000
Tamil Nadu,1984,233,1,Vilavancode,GEN,"Sundardas, M.",M,0,N/A,INC,47169,#019733
Tamil Nadu,1984,234,1,Killiyoor,GEN,"Kumaradhas, D.",M,0,N/A,JNP,36944,#9A9E56
Tamil Nadu,1989,1,1,Royapuram,GEN,R. Mathivanan,M,0,N/A,DMK,37742,#800000
Tamil Nadu,1989,2,1,Harbour,GEN,M. Karunanidhi,M,0,N/A,DMK,41632,#800000
Tamil Nadu,1989,3,1,Dr. Radhakrishnan Nagar,GEN,"Sarkunam, S.P.",F,0,N/A,DMK,54216,#800000
Tamil Nadu,1989,4,1,Park Town,GEN,"Rahmankhan, A.",M,0,N/A,DMK,37083,#800000
Tamil Nadu,1989,5,1,Perambur,SC,Chengai Sivam Alias Sajaisvam J.,M,0,N/A,DMK,65681,#800000
Tamil Nadu,1989,6,1,Purasawalkam,GEN,"Veerasamy Arcot, N.",M,0,N/A,DMK,68640,#800000
Tamil Nadu,1989,7,1,Egmore,SC,Elamvazhuthi,M,0,N/A,DMK,38032,#800000
Tamil Nadu,1989,8,1,Anna Nagar,GEN,"Anbazhagan, K.",M,0,N/A,DMK,71401,#800000
Tamil Nadu,1989,9,1,T-Nagar,GEN,"Ganesan, S.A.",M,0,N/A,DMK,49772,#800000
Tamil Nadu,1989,10,1,Thousand Lights,GEN,"Stalin, M.K.",M,0,N/A,DMK,50818,#800000
Tamil Nadu,1989,11,1,Chepauk,GEN,"Latheef, M.A.",M,0,N/A,DMK,33104,#800000
Tamil Nadu,1989,12,1,Triplicane,GEN,Nanjil K. Manoharan,M,0,N/A,DMK,36414,#800000
Tamil Nadu,1989,13,1,Mylapore,GEN,"Ganapathy, N.",M,0,N/A,DMK,48461,#800000
Tamil Nadu,1989,14,1,Saidapet,GEN,R.S. Sridhar,M,0,N/A,DMK,57767,#800000
Tamil Nadu,1989,15,1,Gummidipoondi,GEN,"Venu, K.",M,0,N/A,DMK,36803,#800000
Tamil Nadu,1989,16,1,Ponneri,SC,"Sundaram, K.",M,0,N/A,DMK,51928,#800000
Tamil Nadu,1989,17,1,Thiruvottiyur,GEN,"Palanisamy, T.K.",M,0,N/A,DMK,67849,#800000
Tamil Nadu,1989,18,1,Villivakkam,GEN,"Varadarajan, W.R.",M,0,N/A,CPM,99571,#DE0000
Tamil Nadu,1989,19,1,Alandur,GEN,C. Shanmugam,M,0,N/A,DMK,67985,#800000
Tamil Nadu,1989,20,1,Tambaram,GEN,"Vaithlyaligam, M.A.",M,0,N/A,DMK,90007,#800000
Tamil Nadu,1989,21,1,Tirupporur,SC,"Thirumurthy, D.",M,0,N/A,DMK,33638,#800000
Tamil Nadu,1989,22,1,Chengalpattu,GEN,V. Tamilmani,M,0,N/A,DMK,38948,#800000
Tamil Nadu,1989,23,1,Maduranthakam,GEN,"Ugamchand, S.D.",M,0,N/A,ADK(JL),38704,#222
Tamil Nadu,1989,24,1,Acharapakkam,SC,"Ramakrishnan, E.",M,0,N/A,DMK,40609,#800000
Tamil Nadu,1989,25,1,Uthiramerur,GEN,"Sundar, K.",M,0,N/A,DMK,31304,#800000
Tamil Nadu,1989,26,1,Kancheepuram,GEN,"Murugesan, P.",M,0,N/A,DMK,53821,#800000
Tamil Nadu,1989,27,1,Sriperumbudur,SC,E. Kothandam,M,0,N/A,DMK,38496,#800000
