year,constituency,ST_NAME,AC_NO,rank,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color,polled_votes
1989,Andhiyur,Tamil Nadu,122,1,SC,"Perisamy, V.",M,0,,ADK(JL),26702,#222,71574
1989,Gobichettipalayam,Tamil Nadu,123,1,GEN,"Sengottayan, K.A.",M,0,,ADK(JL),37187,#222,97496
1989,Bhavanisagar,Tamil Nadu,124,1,GEN,"Chinnasamy, V.K.",M,0,,ADK(JL),39716,#222,106088
1989,Sathyamangalam,Tamil Nadu,125,1,GEN,"Subramaniam, T.K.",M,0,,DMK,30535,#c0392b,96446
1989,Coonoor,Tamil Nadu,126,1,SC,"Thangavel, N.",M,0,,DMK,40974,#c0392b,96678
1989,Udhagamandalam,Tamil Nadu,127,1,GEN,Raju H.M.,M,0,,INC,35541,#2ecc71,96683
1989,Gudalur,Tamil Nadu,128,1,GEN,"Kareem, M.K.",M,0,,INC,38147,#2ecc71,113489
1989,Palani,Tamil Nadu,129,1,SC,N. Palanivel,M,0,,CPM,34379,#ff5757,103520
1989,Oddamchatram,Tamil Nadu,130,1,GEN,P. Kaliappan,M,0,,DMK,38540,#c0392b,107616
1989,Periyakulam,Tamil Nadu,131,1,GEN,L.Mookaiah,M,0,,DMK,35215,#c0392b,103114
1989,Theni,Tamil Nadu,132,1,GEN,"Ponnu Pillai, G.",M,0,,DMK,38356,#c0392b,116680
1989,Bodinayakkanur,Tamil Nadu,133,1,GEN,"Jayalalitha, J.",M,0,,ADK(JL),57603,#222,105871
1989,Cumbum,Tamil Nadu,134,1,GEN,Eramakrishnan,M,0,,DMK,52509,#c0392b,113729
1989,Andipatti,Tamil Nadu,135,1,GEN,"Asayan, P.",M,0,,DMK,31218,#c0392b,105835
1989,Sedapatti,Tamil Nadu,136,1,GEN,"Athiyaman, A.",M,0,,DMK,29431,#c0392b,93210
1989,Thirumangalam,Tamil Nadu,137,1,GEN,"Saminathan, R.",M,0,,DMK,33433,#c0392b,95967
1989,Usilampatti,Tamil Nadu,138,1,GEN,"Vallarasu, P.N.",M,0,,DMK,29116,#c0392b,86285
1989,Nilakkottai,Tamil Nadu,139,1,SC,"Ponnammal, A.S.",F,0,,INC,29654,#2ecc71,98530
1989,Sholavandan,Tamil Nadu,140,1,GEN,"Radhakrishnan, D.",M,0,,DMK,33726,#c0392b,98512
1989,Thirupparankundram,Tamil Nadu,141,1,GEN,C. Ramachandran,M,0,,DMK,64632,#c0392b,148417
1989,Madurai West,Tamil Nadu,142,1,GEN,Ponmuthuramalingam,M,0,,DMK,45579,#c0392b,102909
1989,Madurai Central,Tamil Nadu,143,1,GEN,"Paulraj, S.",M,0,,DMK,33484,#c0392b,84282
1989,Madurai East,Tamil Nadu,144,1,GEN,"Eradha, S.R.",M,0,,ADMK,40519,#b2d33c,82892
1989,Samayanallur,Tamil Nadu,145,1,SC,N. Soundarapandian,M,0,,DMK,53360,#c0392b,140212
1989,Melur,Tamil Nadu,146,1,GEN,"Ranamanickam, K.V.V.",M,0,,INC,41158,#2ecc71,113054
1989,Natham,Tamil Nadu,147,1,GEN,"Andi Ambalam, M.",M,0,,INC,33019,#2ecc71,99426
1989,Dindigul,Tamil Nadu,148,1,GEN,S.A. Thangarajan,M,0,,CPM,46617,#ff5757,123435
1989,Athoor,Tamil Nadu,149,1,GEN,"Periasamy., I.",M,0,,DMK,37469,#c0392b,116289
1989,Vedasandur,Tamil Nadu,150,1,GEN,P. Muthusamy,M,0,,ADK(JR),37928,#222,127615
1989,Aravakurichi,Tamil Nadu,151,1,GEN,Ramasamy Monjanor,M,0,,DMK,48463,#c0392b,114296
1989,Karur,Tamil Nadu,152,1,GEN,"Ramasamy, K.V.",M,0,,DMK,54163,#c0392b,141253
1989,Krishnarajapuram,Tamil Nadu,153,1,SC,"Arivalagan, A.",M,0,,ADK(JL),43574,#222,107392
1989,Marungapuri,Tamil Nadu,154,1,GEN,Ponnusamy K.,M,0,,ADMK,55297,#b2d33c,110648
1989,Kulithalai,Tamil Nadu,155,1,GEN,A. Papa Sundaram,M,0,,ADK(JL),49231,#222,114429
1989,Thottiyam,Tamil Nadu,156,1,GEN,Kannaiyan K.,M,0,,DMK,34994,#c0392b,107648
1989,Uppiliapuram,Tamil Nadu,157,1,ST,R. Mookkan,M,0,,ADK(JL),43384,#222,108651
1989,Musiri,Tamil Nadu,158,1,GEN,"Thangavel, M.",M,0,,ADK(JL),49275,#222,126174
1989,Lalgudi,Tamil Nadu,159,1,GEN,Nehru K. N.,M,0,,DMK,54275,#c0392b,118125
1989,Perambalur,Tamil Nadu,160,1,SC,R. Pitchaimuthu,M,0,,CPI,34829,#ff5757,100912
1989,Varahur,Tamil Nadu,161,1,SC,"Annadurai, K.",M,0,,DMK,36219,#c0392b,84126
1989,Ariyalur,Tamil Nadu,162,1,GEN,Arumugam T.,M,0,,DMK,47353,#c0392b,108607
1989,Andimadam,Tamil Nadu,163,1,GEN,Sivasubramanian S.,M,0,,DMK,28500,#c0392b,59357
1989,Jayankondam,Tamil Nadu,164,1,GEN,Ganesan K. C.,M,0,,DMK,22847,#c0392b,73357
1989,Srirangam,Tamil Nadu,165,1,GEN,Venkateswara Dikshidar Y.,M,0,,JNP,42629,#9A9E56,121783
1989,Tiruchirapalli-I,Tamil Nadu,166,1,GEN,Malaramannan A.,M,0,,DMK,25688,#c0392b,79797
1989,Tiruchirapalli-Ii,Tamil Nadu,167,1,GEN,Anbil Poyyamozhi,M,0,,DMK,40386,#c0392b,101137
1989,Thiruverumbur,Tamil Nadu,168,1,GEN,Pappa Umanath,F,0,,CPM,54814,#ff5757,125519
1989,Sirkazhi,Tamil Nadu,169,1,SC,Panneerselvam M.,M,0,,DMK,36512,#c0392b,89543
1989,Poompuhar,Tamil Nadu,170,1,GEN,M. Mohamed Siddik,M,0,,DMK,40657,#c0392b,85897
1989,Mayuram,Tamil Nadu,171,1,GEN,Senguttuvan A.,M,0,,DMK,36793,#c0392b,86110
1989,Kuttalam,Tamil Nadu,172,1,GEN,R. Rajamanickam,M,0,,DMK,47559,#c0392b,99985
1989,Nannilam,Tamil Nadu,173,1,SC,Manimaran M.,M,0,,DMK,48605,#c0392b,107813
1989,Thiruvarur,Tamil Nadu,174,1,SC,Thambusamy V.,M,0,,CPM,52520,#ff5757,109995
1989,Nagapattinam,Tamil Nadu,175,1,GEN,G. Veeraiyan,M,0,,CPM,44681,#ff5757,99963
1989,Vedaranyam,Tamil Nadu,176,1,GEN,P. V. Rajendiran,M,0,,INC,42060,#2ecc71,100585
1989,Thiruthuraipundi,Tamil Nadu,177,1,SC,Palanisamy G.,M,0,,CPI,49982,#ff5757,115379
1989,Mannargudi,Tamil Nadu,178,1,GEN,K. Ramachandran,M,0,,DMK,48809,#c0392b,113259
1989,Pattukkottai,Tamil Nadu,179,1,GEN,Annadurai K.,M,0,,DMK,41224,#c0392b,110852
1989,Peravurani,Tamil Nadu,180,1,GEN,Singaram R.,M,0,,INC,33467,#2ecc71,113093
1989,Orathanadu,Tamil Nadu,181,1,GEN,"Ganesan, L.",M,0,,DMK,49554,#c0392b,114813
1989,Thiruvonam,Tamil Nadu,182,1,GEN,M. Ramachandran,M,0,,DMK,42479,#c0392b,114298
1989,Thanjavur,Tamil Nadu,183,1,GEN,Ubayadullah S.N.M,M,0,,DMK,60380,#c0392b,112165
1989,Thiruvaiyaru,Tamil Nadu,184,1,GEN,Chandraseharan Durai,M,0,,DMK,36981,#c0392b,96617
1989,Papanasam,Tamil Nadu,185,1,GEN,G. Karuppiah Moopanar,M,0,,INC,36278,#2ecc71,93290
1989,Valangiman,Tamil Nadu,186,1,SC,Yasotha Chellappa,F,0,,DMK,38522,#c0392b,94008
1989,Kumbakonam,Tamil Nadu,187,1,GEN,Mani K.S.,M,0,,DMK,36763,#c0392b,104961
1989,Thiruvidaimarudur,Tamil Nadu,188,1,GEN,"Ramalingam, S.",M,0,,DMK,44914,#c0392b,100898
1989,Thirumaiyam,Tamil Nadu,189,1,GEN,V. Sobiah,M,0,,DMK,32374,#c0392b,106864
1989,Kolathur,Tamil Nadu,190,1,SC,Raju V.,M,0,,ADK(JL),47624,#222,119125
1989,Pudukkottai,Tamil Nadu,191,1,GEN,Periyannan A.,M,0,,DMK,45534,#c0392b,125661
1989,Alangudi,Tamil Nadu,192,1,GEN,Chandrasekaran K.B. V.Sc.,M,0,,DMK,37361,#c0392b,128050
1989,Aranthangi,Tamil Nadu,193,1,GEN,"Thirunavukkarasu, S.",M,0,,ADK(JL),61730,#222,129746
1989,Tirupathur,Tamil Nadu,194,1,GEN,Thennarasu S.S.,M,0,,DMK,33639,#c0392b,97755
1989,Karaikudi,Tamil Nadu,195,1,GEN,Narayanan Rm.,M,0,,DMK,45790,#c0392b,111029
1989,Tiruvadanai,Tamil Nadu,196,1,GEN,Eramasamy Ambalam Kr.,M,0,,INC,38161,#2ecc71,107314
1989,Ilayangudi,Tamil Nadu,197,1,GEN,Sathiah M.,M,0,,DMK,41914,#c0392b,91199
1989,Sivaganga,Tamil Nadu,198,1,GEN,"Manoharan, B.",M,0,,DMK,33982,#c0392b,99992
1989,Manamadurai,Tamil Nadu,199,1,SC,"Duraipandi, P.",M,0,,DMK,35809,#c0392b,99253
1989,Paramakudi,Tamil Nadu,200,1,SC,"Sundararaj, S.",M,0,,ADK(JL),37494,#222,102641
1989,Ramanathapuram,Tamil Nadu,201,1,GEN,"Rajenthiran, M.S.K.",M,0,,DMK,38747,#c0392b,106993
1989,Kadaladi,Tamil Nadu,202,1,GEN,"Ameeth Ibrahim, A.M.",M,0,,DMK,32682,#c0392b,107650
1989,Mudhukulathur,Tamil Nadu,203,1,GEN,"Kather Batcha Alias Vellachamy, S.",M,0,,DMK,30787,#c0392b,92908
1989,Aruppukkottai,Tamil Nadu,204,1,GEN,"Thangapandian, V.",M,0,,DMK,44990,#c0392b,98688
1989,Sattur,Tamil Nadu,205,1,GEN,S.S. Karuppasamy,M,0,,DMK,52608,#c0392b,125236
1989,Virudhunagar,Tamil Nadu,206,1,GEN,"Chokkar, R.",M,0,,INC,34106,#2ecc71,106584
1989,Sivakasi,Tamil Nadu,207,1,GEN,"Seenivsan, P.",M,0,,DMK,41027,#c0392b,131503
1989,Srivilliputhur,Tamil Nadu,208,1,GEN,"Thangam, A.",M,0,,DMK,45628,#c0392b,118063
1989,Rajapalayam,Tamil Nadu,209,1,SC,"Rajan, V.P.",M,0,,DMK,49137,#c0392b,120575
1989,Vilathikulam,Tamil Nadu,210,1,GEN,K.K. S.S. Ramachandran,M,0,,ADK(JL),33951,#222,92781
1989,Ottapidaram,Tamil Nadu,211,1,SC,M. Muthiah,M,0,,DMK,25467,#c0392b,80353
1989,Kovilpatti,Tamil Nadu,212,1,GEN,"Alagarsomy, S.",M,0,,CPI,35008,#ff5757,99069
1989,Sankarankovil,Tamil Nadu,213,1,SC,"Thangavelu, S.",M,0,,DMK,46886,#c0392b,106581
1989,Vasudevanallur,Tamil Nadu,214,1,SC,"Eswaran, R.",M,0,,INC,30805,#2ecc71,95816
1989,Kadayanallur,Tamil Nadu,215,1,GEN,Samsudin Alias Kathiravan,M,0,,DMK,37531,#c0392b,102230
1989,Tenkasi,Tamil Nadu,216,1,GEN,"Peter Alphonse, S.",M,0,,INC,39643,#2ecc71,109248
1989,Alangulam,Tamil Nadu,217,1,GEN,Ramasubbbu S.S.,M,0,,INC,31314,#2ecc71,109598
1989,Tirunelveli,Tamil Nadu,218,1,GEN,"Subramanian, A.L.",M,0,,DMK,37991,#c0392b,106862
1989,Palayamkottai,Tamil Nadu,219,1,GEN,"Gurunathan, S.",M,0,,DMK,34046,#c0392b,98943
1989,Cheranmahadevi,Tamil Nadu,220,1,GEN,"Pandian, P.N.",M,0,,ADK(JR),26113,#222,96494
1989,Ambasamudram,Tamil Nadu,221,1,GEN,"Ravi Arunan, K.",M,0,,INC,31337,#2ecc71,91721
1989,Nanguneri,Tamil Nadu,222,1,GEN,"Achiyur, M. Mani",M,0,,DMK,30222,#c0392b,94837
1989,Radhapuram,Tamil Nadu,223,1,GEN,Ramani Nallathambi,F,0,,INC,29432,#2ecc71,91424
1989,Sattangulam,Tamil Nadu,224,1,GEN,Kumari Anathan,M,0,,INC,24913,#2ecc71,86968
1989,Tiruchendur,Tamil Nadu,225,1,GEN,"Kandasamy, K.P.",M,0,,DMK,42084,#c0392b,99070
1989,Srivaikuntam,Tamil Nadu,226,1,GEN,"Deniel Raj, S.",M,0,,INC,29615,#2ecc71,86797
1989,Tuticorin,Tamil Nadu,227,1,GEN,N. Periasamy,M,0,,DMK,39688,#c0392b,124423
1989,Kanniyakumari,Tamil Nadu,228,1,GEN,"Subramonia Pillai, K.",M,0,,DMK,33376,#c0392b,96332
1989,Nagercoil,Tamil Nadu,229,1,GEN,M. Moses,M,0,,INC,35647,#2ecc71,103391
1989,Kollachal,Tamil Nadu,230,1,GEN,Pauliah-A.,M,0,,INC,36611,#2ecc71,93424
1989,Padmanabhapuram,Tamil Nadu,231,1,GEN,"Noor Mohmed, S.",M,0,,CPM,21489,#ff5757,78891
1989,Thiruvattar,Tamil Nadu,232,1,GEN,"R, Nadesan",M,0,,INC,39193,#2ecc71,86391
1989,Vilavancode,Tamil Nadu,233,1,GEN,"Sundaradas, M.",M,0,,INC,41168,#2ecc71,97445
1989,Killiyoor,Tamil Nadu,234,1,GEN,"Vijayaraghavan, Pon",M,0,,IND,30127,#bdc3c7,76222
1991,Royapuram,Tamil Nadu,1,1,GEN,D. Jayakumar,M,0,,ADMK,46218,#b2d33c,78278
1991,Harbour,Tamil Nadu,2,1,GEN,Karunanidhi M.,M,0,,DMK,30932,#c0392b,63564
1991,Dr. Radhakrishnan Nagar,Tamil Nadu,3,1,GEN,Madhusudhnan E.,M,0,,ADMK,66710,#b2d33c,110639
1991,Park Town,Tamil Nadu,4,1,GEN,Balaraman U.,M,0,,INC,37747,#2ecc71,68571
1991,Perambur,Tamil Nadu,5,1,SC,Dr. M. P. Sekar,M,0,,ADMK,62759,#b2d33c,116088
1991,Purasawalkam,Tamil Nadu,6,1,GEN,Ranganathan B.,M,0,,INC,71391,#2ecc71,127992
1991,Egmore,Tamil Nadu,7,1,SC,Elamvazhuthi,M,0,,DMK,23139,#c0392b,45849
1991,Anna Nagar,Tamil Nadu,8,1,GEN,A. Chellakumar,M,0,,INC,75512,#2ecc71,131814
1991,T-Nagar,Tamil Nadu,9,1,GEN,S. Jayakumar,M,0,,ADMK,64460,#b2d33c,105341
1991,Thousand Lights,Tamil Nadu,10,1,GEN,Krishna Swamy K.A.,M,0,,ADMK,55426,#b2d33c,98092
1991,Chepauk,Tamil Nadu,11,1,GEN,Zeenath Sheriffdeen,F,0,,INC,29605,#2ecc71,58482
1991,Triplicane,Tamil Nadu,12,1,GEN,Mohamad Asif,M,0,,ADMK,39028,#b2d33c,70872
1991,Mylapore,Tamil Nadu,13,1,GEN,Rangarajan T.M.,M,0,,ADMK,62845,#b2d33c,105954
1991,Saidapet,Tamil Nadu,14,1,GEN,Balan M.K.,M,0,,ADMK,63235,#b2d33c,110216
1991,Gummidipoondi,Tamil Nadu,15,1,GEN,Sakkubai R.,F,0,,ADMK,61063,#b2d33c,111484
1991,Ponneri,Tamil Nadu,16,1,SC,Ravikumar E.,M,0,,ADMK,77374,#b2d33c,119522
1991,Thiruvottiyur,Tamil Nadu,17,1,GEN,Kuppan K.,M,0,,ADMK,85823,#b2d33c,151797
1991,Villivakkam,Tamil Nadu,18,1,GEN,Kalan E.,M,0,,INC,118196,#2ecc71,212993
1991,Alandur,Tamil Nadu,19,1,GEN,Annamalai S.,M,0,,ADMK,88432,#b2d33c,151301
1991,Tambaram,Tamil Nadu,20,1,GEN,S.M. Krishnan,M,0,,INC,111588,#2ecc71,193002
1991,Tirupporur,Tamil Nadu,21,1,SC,M. Dhanpal,M,0,,ADMK,60262,#b2d33c,106559
1991,Chengalpattu,Tamil Nadu,22,1,GEN,Vardarajan C.D.,M,0,,ADMK,51694,#b2d33c,106266
1991,Maduranthakam,Tamil Nadu,23,1,GEN,P. Chockalingam,M,0,,ADMK,53752,#b2d33c,99336
1991,Acharapakkam,Tamil Nadu,24,1,SC,Ramakrishanan,M,0,,ADMK,52494,#b2d33c,93241
1991,Uthiramerur,Tamil Nadu,25,1,GEN,Kanchi Panneerselvam,M,0,,ADMK,63367,#b2d33c,114265
1991,Kancheepuram,Tamil Nadu,26,1,GEN,Pattabiraman C.P.,M,0,,ADMK,66429,#b2d33c,118566
1991,Sriperumbudur,Tamil Nadu,27,1,SC,Polur Varadhan,M,0,,INC,63656,#2ecc71,104448
1991,Poonamallee,Tamil Nadu,28,1,GEN,D. Sudarsanam,M,0,,INC,68392,#2ecc71,123225
1991,Thiruvallur,Tamil Nadu,29,1,GEN,Sakkubai Devaraj D.,F,0,,ADMK,54267,#b2d33c,95353
1991,Tiruttani,Tamil Nadu,30,1,GEN,Rasanbabu Alias Thanigai Babu K.,M,0,,ADMK,50037,#b2d33c,94046
1991,Pallipet,Tamil Nadu,31,1,GEN,Eakambara Reddy A.,M,0,,INC,48516,#2ecc71,96565
1991,Arakkonam,Tamil Nadu,32,1,SC,Lata Priyakumar,F,0,,INC,61314,#2ecc71,110992
1991,Sholingur,Tamil Nadu,33,1,GEN,A.M. Munirathinam,M,0,,INC,58563,#2ecc71,108647
1991,Ranipet,Tamil Nadu,34,1,GEN,N.G. Venugopal,M,0,,ADMK,65204,#b2d33c,122356
1991,Arcot,Tamil Nadu,35,1,GEN,Viswanathan G.,M,0,,ADMK,61712,#b2d33c,100896
1991,Katpadi,Tamil Nadu,36,1,GEN,K.M. Kalaiselvi,F,0,,ADMK,63005,#b2d33c,111652
1991,Gudiyattam,Tamil Nadu,37,1,GEN,Dhandayudapani V.,M,0,,INC,63796,#2ecc71,99053
1991,Pernambattu,Tamil Nadu,38,1,SC,Parandaman J.,M,0,,ADMK,67398,#b2d33c,99784
1991,Vaniyambadi,Tamil Nadu,39,1,GEN,Sampath E.,M,0,,INC,53354,#2ecc71,97046
1991,Natrampalli,Tamil Nadu,40,1,GEN,Indrakumari R.,F,0,,ADMK,81446,#b2d33c,119682
1991,Tiruppattur,Tamil Nadu,41,1,GEN,Sundarvel A.K.C.,M,0,,ADMK,69402,#b2d33c,111503
1991,Chengam,Tamil Nadu,42,1,SC,P. Veera Pandiyan,M,0,,ADMK,54611,#b2d33c,92081
1991,Thandarambattu,Tamil Nadu,43,1,GEN,Sundaram M.K.,M,0,,ADMK,69433,#b2d33c,108047
1991,Tiruvannamalai,Tamil Nadu,44,1,GEN,Kannan V.,M,0,,INC,67034,#2ecc71,113737
1991,Kalasapakkam,Tamil Nadu,45,1,GEN,Sundarasami M.,M,0,,INC,65096,#2ecc71,113497
1991,Polur,Tamil Nadu,46,1,GEN,T. Vediyappan,M,0,,ADMK,60262,#b2d33c,97001
1991,Anaicut,Tamil Nadu,47,1,GEN,Dharamalingam K.,M,0,,ADMK,54413,#b2d33c,94484
1991,Vellore,Tamil Nadu,48,1,GEN,Gnanasekaran C.,M,0,,INC,60698,#2ecc71,104111
1991,Arani,Tamil Nadu,49,1,GEN,Jaison Jacob I.R.,M,0,,ADMK,66355,#b2d33c,113405
1991,Cheyyar,Tamil Nadu,50,1,GEN,A. Devaraj,M,0,,ADMK,66061,#b2d33c,109021
1991,Vandavasi,Tamil Nadu,51,1,SC,Thamazharasan C.K.,M,0,,ADMK,55990,#b2d33c,104974
1991,Peranamallur,Tamil Nadu,52,1,GEN,Srinivasan A.K.,M,0,,ADMK,56653,#b2d33c,103846
1991,Melmalayanur,Tamil Nadu,53,1,GEN,Janakiramam G.,M,0,,INC,56864,#2ecc71,107384
1991,Gingee,Tamil Nadu,54,1,GEN,Eramasass S.S.R.,M,0,,INC,57390,#2ecc71,110903
1991,Tindivanam,Tamil Nadu,55,1,GEN,Pannirselvam S.,M,0,,INC,48317,#2ecc71,95532
1991,Vanur,Tamil Nadu,56,1,SC,Arumugam S.,M,0,,ADMK,60128,#b2d33c,106795
1991,Kandamangalam,Tamil Nadu,57,1,SC,V. Subramaniam,M,0,,ADMK,60628,#b2d33c,106066
1991,Villupuram,Tamil Nadu,58,1,GEN,D. Janaardhanan,M,0,,ADMK,55105,#b2d33c,112866
1991,Mugaiyur,Tamil Nadu,59,1,GEN,Savithiri Ammal R.,F,0,,ADMK,56118,#b2d33c,100371
1991,Thirunavalur,Tamil Nadu,60,1,GEN,J. Panneerselvam,M,0,,ADMK,56353,#b2d33c,95835
1991,Ulundurpet,Tamil Nadu,61,1,SC,Anandan M.,M,0,,ADMK,71785,#b2d33c,110122
1991,Nellikuppam,Tamil Nadu,62,1,GEN,Damotharan C.,M,0,,ADMK,57373,#b2d33c,96250
1991,Cuddalore,Tamil Nadu,63,1,GEN,Venkatesan P.R.S.,M,0,,INC,51459,#2ecc71,105873
1991,Panruti,Tamil Nadu,64,1,GEN,Ramachandaran S.,M,0,,PMK,39911,#d35400,106407
1991,Kurinjipadi,Tamil Nadu,65,1,GEN,Sivasubramanian K.,M,0,,ADMK,51313,#b2d33c,109364
1991,Bhuvanagiri,Tamil Nadu,66,1,GEN,G. Malliga,F,0,,ADMK,48164,#b2d33c,103853
1991,Kattumannarkoil,Tamil Nadu,67,1,SC,Rajendiran N.R.,M,0,,ADMK,48103,#b2d33c,92311
1991,Chidambaram,Tamil Nadu,68,1,GEN,Alagiri S.,M,0,,INC,48767,#2ecc71,95244
1991,Vridhachalam,Tamil Nadu,69,1,GEN,Aranganathan R.D.,M,0,,ADMK,51931,#b2d33c,115262
1991,Mangalur,Tamil Nadu,70,1,SC,Puratchimani S.,M,0,,INC,62302,#2ecc71,111985
1991,Rishivandiyam,Tamil Nadu,71,1,GEN,Govindasraju M.,M,0,,ADMK,58030,#b2d33c,94263
1991,Kallakurichi,Tamil Nadu,72,1,GEN,Paramasivam R.P.,M,0,,ADMK,66942,#b2d33c,103906
1991,Sankarapuram,Tamil Nadu,73,1,GEN,Ramaswamy C.,M,0,,ADMK,71688,#b2d33c,105329
1991,Hosur,Tamil Nadu,74,1,GEN,Manoharan K.A.,M,0,,INC,47346,#2ecc71,99377
1991,Thalli,Tamil Nadu,75,1,GEN,M. Venkataramareddy,M,0,,INC,38831,#2ecc71,84627
1991,Kaveripattinam,Tamil Nadu,76,1,GEN,Munusamy K.P.,M,0,,ADMK,70136,#b2d33c,100675
1991,Krishnagiri,Tamil Nadu,77,1,GEN,Munivektatappan K.,M,0,,ADMK,63729,#b2d33c,91145
1991,Bargur,Tamil Nadu,78,1,GEN,J. Jayalalitha,F,0,,ADMK,67680,#b2d33c,103841
1991,Harur,Tamil Nadu,79,1,SC,Abaranji P.,M,0,,INC,66636,#2ecc71,113790
1991,Morappur,Tamil Nadu,80,1,GEN,K. Singaram,M,0,,ADMK,53477,#b2d33c,100353
1991,Palacodu,Tamil Nadu,81,1,GEN,Sekhar M.G,M,0,,ADMK,63170,#b2d33c,101609
1991,Dharmapuri,Tamil Nadu,82,1,GEN,Ponnusamy P.,M,0,,INC,53910,#2ecc71,105484
1991,Pennagaram,Tamil Nadu,83,1,GEN,V. Purushothaman,M,0,,ADMK,49585,#b2d33c,95746
1991,Mettur,Tamil Nadu,84,1,GEN,S. Sundarambal,F,0,,ADMK,53368,#b2d33c,108245
1991,Taramangalam,Tamil Nadu,85,1,GEN,Palanisamy R.,M,0,,INC,50538,#2ecc71,106036
1991,Omalur,Tamil Nadu,86,1,GEN,Krishnan C.,M,0,,ADMK,60783,#b2d33c,92406
1991,Yercaud,Tamil Nadu,87,1,ST,Perumal C.,F,0,,ADMK,59324,#b2d33c,82021
1991,Salem-I,Tamil Nadu,88,1,GEN,Jayaraman S.R.,M,0,,INC,72792,#2ecc71,110335
1991,Salem-Ii,Tamil Nadu,89,1,GEN,Natesan M.,M,0,,ADMK,66904,#b2d33c,104695
1991,Veerapandi,Tamil Nadu,90,1,GEN,Arjunan K.,M,0,,ADMK,79725,#b2d33c,117028
1991,Panamarathupatti,Tamil Nadu,91,1,GEN,Rajaram K.,M,0,,ADMK,70025,#b2d33c,101304
1991,Attur,Tamil Nadu,92,1,GEN,V. Tamilarasu,M,0,,ADMK,61060,#b2d33c,94676
1991,Talavasal,Tamil Nadu,93,1,SC,Kandasamy K.,M,0,,INC,74204,#2ecc71,100633
1991,Rasipuram,Tamil Nadu,94,1,GEN,K. Palaniammal,F,0,,ADMK,75855,#b2d33c,105129
1991,Senthamangalam,Tamil Nadu,95,1,ST,Chinnasamy K.,M,0,,ADMK,72877,#b2d33c,95653
1991,Namakkal,Tamil Nadu,96,1,SC,Anbalagan S.,M,0,,ADMK,79683,#b2d33c,112669
1991,Kapilamalai,Tamil Nadu,97,1,GEN,Saraswathi P.,F,0,,ADMK,72903,#b2d33c,108764
1991,Tiruchengodu,Tamil Nadu,98,1,GEN,Selvaganapathi T.M.,M,0,,ADMK,113545,#b2d33c,153222
1991,Sankari,Tamil Nadu,99,1,SC,Saroja V.,F,0,,ADMK,79039,#b2d33c,112901
1991,Edappadi,Tamil Nadu,100,1,GEN,K. Palanisamy,M,0,,ADMK,72379,#b2d33c,124281
1991,Mettuppalayam,Tamil Nadu,101,1,GEN,Sulochana L.,F,0,,ADMK,72912,#b2d33c,119873
1991,Avanashi,Tamil Nadu,102,1,SC,M. Seeniammal,F,0,,ADMK,69774,#b2d33c,100149
1991,Thondamuthur,Tamil Nadu,103,1,GEN,C. Aranganayagam,M,0,,ADMK,92362,#b2d33c,149081
1991,Singanallur,Tamil Nadu,104,1,GEN,Govindaraj P.,M,0,,ADMK,68069,#b2d33c,122727
1991,Coimbatore North,Tamil Nadu,105,1,GEN,Selvaraj K.,M,0,,INC,41194,#2ecc71,80640
1991,Coimbatore South,Tamil Nadu,106,1,GEN,Lakshmanan V.K.,M,0,,INC,46544,#2ecc71,83780
1991,Perur,Tamil Nadu,107,1,GEN,Raju K.P.,M,0,,ADMK,76676,#b2d33c,133240
1991,Kinathukkadavu,Tamil Nadu,108,1,GEN,Palanisamy N.S.,M,0,,ADMK,64358,#b2d33c,97691
1991,Pollachi,Tamil Nadu,109,1,GEN,Chandrasekar V.P.,M,0,,ADMK,72736,#b2d33c,114867
1991,Valparai,Tamil Nadu,110,1,SC,A. Sridharan,M,0,,ADMK,55284,#b2d33c,91063
1991,Udumalpet,Tamil Nadu,111,1,GEN,K.P. Manivasagam,M,0,,ADMK,75262,#b2d33c,124574
1991,Dharapuram,Tamil Nadu,112,1,SC,Eswaramurthi P.,M,0,,ADMK,66490,#b2d33c,101530
1991,Vellakoil,Tamil Nadu,113,1,GEN,Dhurai Ramaswammy,M,0,,ADMK,68225,#b2d33c,108556
1991,Pongalur,Tamil Nadu,114,1,GEN,Balasubramaniyam S.R.,M,0,,INC,64588,#2ecc71,96272
1991,Palladam,Tamil Nadu,115,1,GEN,Duraimurugan K.S.,M,0,,ADMK,69803,#b2d33c,114376
1991,Tiruppur,Tamil Nadu,116,1,GEN,Palanisamy V.,M,0,,ADMK,92509,#b2d33c,159707
1991,Kangayam,Tamil Nadu,117,1,GEN,Jayalalitha J.,F,0,,ADMK,69050,#b2d33c,108849
1991,Modakkurichi,Tamil Nadu,118,1,GEN,Kavinilavu Dharmaraj,F,0,,ADMK,78653,#b2d33c,126904
1991,Perundurai,Tamil Nadu,119,1,GEN,V.N. Subramanian,M,0,,ADMK,77277,#b2d33c,109961
1991,Erode,Tamil Nadu,120,1,GEN,Manickam C.,M,0,,ADMK,96226,#b2d33c,152462
1991,Bhavani,Tamil Nadu,121,1,GEN,Muthusamy S.,M,0,,ADMK,61337,#b2d33c,100153
1991,Andhiyur,Tamil Nadu,122,1,SC,Periasamy V.,M,0,,ADMK,52592,#b2d33c,88116
