#,AC_NAME,AC_NO,Deposit Threshold,EVM Votes,Migrant Votes,Migrant Votes ,NAME,O.S.N.,party_code,Polled_Votes,Postal Votes,Rank,ST_CD,ST_NAME,State-code,VOTES,Vote %,YEAR,color_code,PARTY,polled_votes,vote_percent
24,Aurangabad,19,0,,,,BHANUDAS RAMDAS SARODE,,Independent,982933,,24,S13,Maharashtra,S13,934,0.095021736,2014,#CEB58C,IND,1769207,0.05
25,Aurangabad,19,0,,,,BANSWAL MANNALAL PREMCHAND,,Prabuddha Republican Party,982933,,25,S13,Maharashtra,S13,893,0.090850546,2014,#363636,PRP,1769207,0.05
26,Aurangabad,19,0,,,,BALASAHEB ASARAM SARATE,,Independent,982933,,26,S13,Maharashtra,S13,880,0.089527974,2014,#CEB58C,IND,1769207,0.05
27,Aurangabad,19,0,,,,JAWAHARLAL LAXMAN BHAGURE,,Independent,982933,,27,S13,Maharashtra,S13,878,0.089324501,2014,#CEB58C,IND,1769207,0.05
28,Aurangabad,19,0,,,,BALASAHEB VITTHAL AWARE,,Independent,982933,,28,S13,Maharashtra,S13,614,0.062466109,2014,#CEB58C,IND,1769207,0.03
5,Aurangabad,19,0,,,,None of the Above,,None of the Above,982933,,5,S13,Maharashtra,S13,6372,0.64826392,2014,#DDD1CA,NOTA,1769207,0.36
1,Dindori,20,1,,,,CHAVAN HARISHCHANDRA DEORAM,,Bharatiya Janata Party,970182,,1,S13,Maharashtra,S13,542784,55.9466162,2014,#ff7f0e,BJP,970182,55.95
2,Dindori,20,1,,,,DR. BHARATI PRAVIN PAWAR,,Nationalist Congress Party,970182,,2,S13,Maharashtra,S13,295165,30.42367308,2014,#EAECF0,NCP,970182,30.42
3,Dindori,20,0,,,,COM. HEMANT MOTIRAM WAGHERE,,Communist Party of India  (Marxist),970182,,3,S13,Maharashtra,S13,72599,7.483028957,2014,#F27A67,CPI(M),970182,7.48
4,Dindori,20,0,,,,MALI SHARAD SAHEBRAO,,Bahujan Samaj Party,970182,,4,S13,Maharashtra,S13,17724,1.826873721,2014,#22409A,BSP,970182,1.83
6,Dindori,20,0,,,,GAIKWAD ABHIJEET KALYANRAO,,Independent,970182,,6,S13,Maharashtra,S13,10267,1.058255049,2014,#CEB58C,IND,970182,1.06
7,Dindori,20,0,,,,PRABHAT CHINDHU SONAWANE,,Bharipa Bahujan Mahasangh,970182,,7,S13,Maharashtra,S13,5578,0.57494367,2014,#363636,BBM,970182,0.57
8,Dindori,20,0,,,,AJITDADA BHIKA PAWAR,,Independent,970182,,8,S13,Maharashtra,S13,5177,0.533611219,2014,#CEB58C,IND,970182,0.53
9,Dindori,20,0,,,,PROF. DNYANESHWAR DAMU MALI,,Aam Aadmi Party,970182,,9,S13,Maharashtra,S13,4067,0.419199697,2014,#0080C0,AAP,970182,0.42
10,Dindori,20,0,,,,KAILAS SAKHARAM MORE,,Independent,970182,,10,S13,Maharashtra,S13,3900,0.401986431,2014,#CEB58C,IND,970182,0.4
11,Dindori,20,0,,,,BHARAT KISAN MATE,,Bahujan Mukti Party,970182,,11,S13,Maharashtra,S13,2024,0.208620651,2014,#363636,BMP,970182,0.21
5,Dindori,20,0,,,,None of the Above,,None of the Above,970182,,5,S13,Maharashtra,S13,10897,1.123191319,2014,#DDD1CA,NOTA,970182,1.12
1,Nashik,21,1,,,,GODSE HEMANT TUKARAM,,Shivsena,937405,,1,S13,Maharashtra,S13,494735,52.77708141,2014,#FD6A1D,SS,937405,52.78
2,Nashik,21,1,,,,CHHAGAN BHUJBAL,,Nationalist Congress Party,937405,,2,S13,Maharashtra,S13,307399,32.79254965,2014,#EAECF0,NCP,937405,32.79
3,Nashik,21,0,,,,DR. PRADEEP PAWAR,,Maharashtra Navnirman sena,937405,,3,S13,Maharashtra,S13,63050,6.726014903,2014,#363636,MNS,937405,6.73
4,Nashik,21,0,,,,DINKAR DHARMA PATIL,,Bahujan Samaj Party,937405,,4,S13,Maharashtra,S13,20896,2.229132552,2014,#22409A,BSP,937405,2.23
5,Nashik,21,0,,,,ADV. TANAJI SUKDEO JAIBHAVE,,Communist Party of India  (Marxist),937405,,5,S13,Maharashtra,S13,17154,1.829945434,2014,#F27A67,CPI(M),937405,1.83
6,Nashik,21,0,,,,VIJAY BALIRAM PANDHARE,,Aam Aadmi Party,937405,,6,S13,Maharashtra,S13,9672,1.031784554,2014,#0080C0,AAP,937405,1.03
8,Nashik,21,0,,,,FASALE BABAN NAMDEO,,Independent,937405,,8,S13,Maharashtra,S13,3792,0.404520991,2014,#CEB58C,IND,937405,0.4
9,Nashik,21,0,,,,SARKATE DEVIDAS PIRAJI,,Independent,937405,,9,S13,Maharashtra,S13,3425,0.365370358,2014,#CEB58C,IND,937405,0.37
10,Nashik,21,0,,,,VISHNU RAMDAS JADHAV,,Independent,937405,,10,S13,Maharashtra,S13,1666,0.177724676,2014,#CEB58C,IND,937405,0.18
11,Nashik,21,0,,,,PRAMOD GYANIRAM NATHEKAR,,Independent,937405,,11,S13,Maharashtra,S13,1580,0.168550413,2014,#CEB58C,IND,937405,0.17
12,Nashik,21,0,,,,MAKSUD ILIYAS KHAN,,Independent,937405,,12,S13,Maharashtra,S13,1253,0.133666878,2014,#CEB58C,IND,937405,0.13
13,Nashik,21,0,,,,AVHAD MAHESH ZUNJAR,,All India Forward Bloc,937405,,13,S13,Maharashtra,S13,1204,0.128439682,2014,#363636,AIFB,937405,0.13
14,Nashik,21,0,,,,PRAKASH GIRDHAR KANOJE,,Independent,937405,,14,S13,Maharashtra,S13,1121,0.119585451,2014,#CEB58C,IND,937405,0.12
15,Nashik,21,0,,,,PATHAN SAKHAWATKHA YASINKHA,,Bahujan Mukti Party,937405,,15,S13,Maharashtra,S13,845,0.090142468,2014,#363636,BMP,937405,0.09
16,Nashik,21,0,,,,PATHAN AYUB MADDEKHAN,,Indian Union Muslim League,937405,,16,S13,Maharashtra,S13,697,0.074354201,2014,#014BC6,IUML,937405,0.07
7,Nashik,21,0,,,,None of the Above,,None of the Above,937405,,7,S13,Maharashtra,S13,8916,0.951136382,2014,#DDD1CA,NOTA,937405,0.95
1,Palghar,22,1,,,,ADV. CHINTAMAN NAVASHA WANGA,,Bharatiya Janata Party,992618,,1,S13,Maharashtra,S13,533201,53.71663621,2014,#ff7f0e,BJP,992618,53.72
2,Palghar,22,1,,,,BALIRAM SUKUR JADHAV,,Bahujan Vikas Aaghadi,992618,,2,S13,Maharashtra,S13,293681,29.5865076,2014,#363636,BVA,992618,29.59
3,Palghar,22,0,,,,KHARAPADE LADAKYA RUPA,,Communist Party of India  (Marxist),992618,,3,S13,Maharashtra,S13,76890,7.746182318,2014,#F27A67,CPI(M),992618,7.75
5,Palghar,22,0,,,,PANDURANG JETHYA PARDHI,,Aam Aadmi Party,992618,,5,S13,Maharashtra,S13,16182,1.63023439,2014,#0080C0,AAP,992618,1.63
6,Palghar,22,0,,,,HARIBHAU SOMA VARTHA,,Independent,992618,,6,S13,Maharashtra,S13,12974,1.307048633,2014,#CEB58C,IND,992618,1.31
7,Palghar,22,0,,,,DILIP ATMARAM DUMADA,,Bahujan Mukti Party,992618,,7,S13,Maharashtra,S13,10742,1.082188717,2014,#363636,BMP,992618,1.08
8,Palghar,22,0,,,,GAVARI SHYAM ANANT,,Bahujan Samaj Party,992618,,8,S13,Maharashtra,S13,8176,0.823680409,2014,#22409A,BSP,992618,0.82
9,Palghar,22,0,,,,SACHIN DAMODAR SHINGDA,,Independent,992618,,9,S13,Maharashtra,S13,7957,0.801617541,2014,#CEB58C,IND,992618,0.8
10,Palghar,22,0,,,,MOHAN BARKU GUHE,,Bharipa Bahujan Mahasangh,992618,,10,S13,Maharashtra,S13,6691,0.674076029,2014,#363636,BBM,992618,0.67
11,Palghar,22,0,,,,KASHINATH LAXMAN KOKERA,,Independent,992618,,11,S13,Maharashtra,S13,4327,0.435917946,2014,#CEB58C,IND,992618,0.44
4,Palghar,22,0,,,,None of the Above,,None of the Above,992618,,4,S13,Maharashtra,S13,21797,2.195910209,2014,#DDD1CA,NOTA,992618,2.2
1,Bhiwandi,23,1,,,,KAPIL MORESHWAR PATIL,,Bharatiya Janata Party,875605,,1,S13,Maharashtra,S13,411070,46.9469681,2014,#ff7f0e,BJP,875605,46.95
2,Bhiwandi,23,1,,,,PATIL VISHWANATH RAMCHANDRA,,Indian National Congress,875605,,2,S13,Maharashtra,S13,301620,34.44703948,2014,#3498DB,INC,875605,34.45
3,Bhiwandi,23,0,,,,SURESH (BALYA MAMA) GOPINATH MHATRE,,Maharashtra Navnirman sena,875605,,3,S13,Maharashtra,S13,93647,10.69511937,2014,#363636,MNS,875605,10.7
4,Bhiwandi,23,0,,,,ANSARI MUMTAZ ABDUL SATAR,,Bahujan Samaj Party,875605,,4,S13,Maharashtra,S13,14068,1.606660538,2014,#22409A,BSP,875605,1.61
5,Bhiwandi,23,0,,,,MADHUKAR VITTHAL PATIL,,Communist Party of India,875605,,5,S13,Maharashtra,S13,13720,1.566916589,2014,#F27A67,CPI,875605,1.57
6,Bhiwandi,23,0,,,,ANSARI JALAL ENGINEER,,Aam Aadmi Party,875605,,6,S13,Maharashtra,S13,11055,1.262555604,2014,#0080C0,AAP,875605,1.26
8,Bhiwandi,23,0,,,,SURESH KALURAM JADHAV,,Independent,875605,,8,S13,Maharashtra,S13,5941,0.678502293,2014,#CEB58C,IND,875605,0.68
9,Bhiwandi,23,0,,,,HARISHCHANDRA DATTU PATIL,,Independent,875605,,9,S13,Maharashtra,S13,4058,0.463450985,2014,#CEB58C,IND,875605,0.46
10,Bhiwandi,23,0,,,,YOGESH MOTIRAM KATHORE,,Bharipa Bahujan Mahasangh,875605,,10,S13,Maharashtra,S13,3058,0.349244237,2014,#363636,BBM,875605,0.35
11,Bhiwandi,23,0,,,,ENGINEER NAVID BETAB,,Independent,875605,,11,S13,Maharashtra,S13,2435,0.278093433,2014,#CEB58C,IND,875605,0.28
12,Bhiwandi,23,0,,,,ANSARI JAHID MUKHTAR,,Bahujan Mukti Party,875605,,12,S13,Maharashtra,S13,2126,0.242803547,2014,#363636,BMP,875605,0.24
13,Bhiwandi,23,0,,,,SHAH ABRAR AHMED NAZEER,,Peace Party,875605,,13,S13,Maharashtra,S13,2120,0.242118307,2014,#363636,PP,875605,0.24
14,Bhiwandi,23,0,,,,ADV. DR. ANITA BALASAHEB KOLEKAR,,Prabuddha Republican Party,875605,,14,S13,Maharashtra,S13,1376,0.157148486,2014,#363636,PRP,875605,0.16
7,Bhiwandi,23,0,,,,None of the Above,,None of the Above,875605,,7,S13,Maharashtra,S13,9311,1.063379035,2014,#DDD1CA,NOTA,875605,1.06
1,Kalyan,24,1,,,,DR.SHRIKANT EKNATH SHINDE,,Shivsena,824196,,1,S13,Maharashtra,S13,440892,53.49358648,2014,#FD6A1D,SS,824196,53.49
2,Kalyan,24,1,,,,ANAND PRAKASH PARANJPE,,Nationalist Congress Party,824196,,2,S13,Maharashtra,S13,190143,23.07011924,2014,#EAECF0,NCP,824196,23.07
3,Kalyan,24,0,,,,PRAMOD (RAJU) RATAN PATIL,,Maharashtra Navnirman sena,824196,,3,S13,Maharashtra,S13,122349,14.8446486,2014,#363636,MNS,824196,14.84
4,Kalyan,24,0,,,,NARESH ARVIND THAKUR,,Aam Aadmi Party,824196,,4,S13,Maharashtra,S13,20347,2.468708899,2014,#0080C0,AAP,824196,2.47
5,Kalyan,24,0,,,,KIRATKAR DAYANAND TULSHIRAM,,Bahujan Samaj Party,824196,,5,S13,Maharashtra,S13,19643,2.383292324,2014,#22409A,BSP,824196,2.38
7,Kalyan,24,0,,,,ANIL MORE,,Bahujan Mukti Party,824196,,7,S13,Maharashtra,S13,3531,0.428417512,2014,#363636,BMP,824196,0.43
8,Kalyan,24,0,,,,MOHAMMAD HAMEED SAYYED,,Samajwadi Party,824196,,8,S13,Maharashtra,S13,3047,0.369693617,2014,#0E6D37,SP,824196,0.37
9,Kalyan,24,0,,,,MOHAMMED AHMED MUKHTAR KHAN ALIAS AHMED NETA,,Independent,824196,,9,S13,Maharashtra,S13,2467,0.299322006,2014,#CEB58C,IND,824196,0.3
10,Kalyan,24,0,,,,SHASHIKANT DADA RASAL,,Independent,824196,,10,S13,Maharashtra,S13,2096,0.254308441,2014,#CEB58C,IND,824196,0.25
11,Kalyan,24,0,,,,BHOSALE SHAMU RAMU,,Bharipa Bahujan Mahasangh,824196,,11,S13,Maharashtra,S13,1869,0.226766449,2014,#363636,BBM,824196,0.23
12,Kalyan,24,0,,,,TELGOTE PRAKASH SHAMRAO,,Independent,824196,,12,S13,Maharashtra,S13,1600,0.194128581,2014,#CEB58C,IND,824196,0.19
13,Kalyan,24,0,,,,MOTE CHANDRAKANT RAMBHAJI,,Independent,824196,,13,S13,Maharashtra,S13,1279,0.155181534,2014,#CEB58C,IND,824196,0.16
14,Kalyan,24,0,,,,ASMITA PUSHKAR PURANIK,,Independent,824196,,14,S13,Maharashtra,S13,1243,0.150813641,2014,#CEB58C,IND,824196,0.15
15,Kalyan,24,0,,,,SULOCHANA DHARMENDRA SONKAMBLE,,Republican Bahujan Sena,824196,,15,S13,Maharashtra,S13,1229,0.149115016,2014,,,824196,0.15
16,Kalyan,24,0,,,,DILIP PRABHAKAR ALONI (JOSHI),,Independent,824196,,16,S13,Maharashtra,S13,1222,0.148265704,2014,#CEB58C,IND,824196,0.15
17,Kalyan,24,0,,,,SHIVA KRISHNAMURTHY IYAR,,Independent,824196,,17,S13,Maharashtra,S13,788,0.095608326,2014,#CEB58C,IND,824196,0.1
18,Kalyan,24,0,,,,SUDHAKAR NARAYAN SHINDE,,Ambedkarite Party of India,824196,,18,S13,Maharashtra,S13,726,0.088085844,2014,#363636,API,824196,0.09
19,Kalyan,24,0,,,,BELAMKAR MILIND CHANDRAKANT,,Lok Bharati,824196,,19,S13,Maharashtra,S13,540,0.065518396,2014,,,824196,0.07
6,Kalyan,24,0,,,,None of the Above,,None of the Above,824196,,6,S13,Maharashtra,S13,9185,1.114419386,2014,#DDD1CA,NOTA,824196,1.11
1,Thane,25,1,,,,VICHARE RAJAN BABURAO,,Shivsena,1054189,,1,S13,Maharashtra,S13,595364,56.4760209,2014,#FD6A1D,SS,1054189,56.48
2,Thane,25,1,,,,SANJEEV GANESH NAIK,,Nationalist Congress Party,1054189,,2,S13,Maharashtra,S13,314065,29.7920961,2014,#EAECF0,NCP,1054189,29.79
3,Thane,25,0,,,,ABHIJIT RAMESH PANSE,,Maharashtra Navnirman sena,1054189,,3,S13,Maharashtra,S13,48863,4.635127098,2014,#363636,MNS,1054189,4.64
4,Thane,25,0,,,,SANJEEV VISHNU SANE,,Aam Aadmi Party,1054189,,4,S13,Maharashtra,S13,41535,3.93999558,2014,#0080C0,AAP,1054189,3.94
6,Thane,25,0,,,,KIRTAWADE VIDHYADHAR BHIMRAO,,Bahujan Samaj Party,1054189,,6,S13,Maharashtra,S13,10982,1.041748681,2014,#22409A,BSP,1054189,1.04
7,Thane,25,0,,,,ASHOK SHANKAR JADHAV,,Bahujan Mukti Party,1054189,,7,S13,Maharashtra,S13,4022,0.381525514,2014,#363636,BMP,1054189,0.38
8,Thane,25,0,,,,SOHANLAL PUROHIT,,Independent,1054189,,8,S13,Maharashtra,S13,2479,0.235157073,2014,#CEB58C,IND,1054189,0.24
9,Thane,25,0,,,,GOPINATH SAKHARAM MHASKE,,Bharipa Bahujan Mahasangh,1054189,,9,S13,Maharashtra,S13,2412,0.228801477,2014,#363636,BBM,1054189,0.23
10,Thane,25,0,,,,NITIN SHANKAR DESHPANDE,,Dharmarajya Paksha,1054189,,10,S13,Maharashtra,S13,2175,0.20631974,2014,,,1054189,0.21
11,Thane,25,0,,,,NARENDRA PRABHASHANKAR PANDEY,,Independent,1054189,,11,S13,Maharashtra,S13,2141,0.203094512,2014,#CEB58C,IND,1054189,0.2
12,Thane,25,0,,,,ABHAY SUBRAO KULKARNI,,Independent,1054189,,12,S13,Maharashtra,S13,1891,0.179379599,2014,#CEB58C,IND,1054189,0.18
13,Thane,25,0,,,,SHAFIK AHAMAD SADAT KHAN,,Independent,1054189,,13,S13,Maharashtra,S13,1865,0.176913248,2014,#CEB58C,IND,1054189,0.18
14,Thane,25,0,,,,RAJU SHRAVAN CHAVAN,,Republican Bahujan Sena,1054189,,14,S13,Maharashtra,S13,1681,0.159459072,2014,,,1054189,0.16
15,Thane,25,0,,,,NAJAKATALI KABIR ANSARI,,Independent,1054189,,15,S13,Maharashtra,S13,1549,0.146937598,2014,#CEB58C,IND,1054189,0.15
16,Thane,25,0,,,,SALMAN AJIMULLAH HASMI,,Rashtriya Aam Party,1054189,,16,S13,Maharashtra,S13,1402,0.13299323,2014,,,1054189,0.13
17,Thane,25,0,,,,QAMRUZZAMAN KUTUBALI MINAI,,Peace Party,1054189,,17,S13,Maharashtra,S13,1196,0.113452142,2014,#363636,PP,1054189,0.11
18,Thane,25,0,,,,TRILOKI GHURAHU YADAV,,Independent,1054189,,18,S13,Maharashtra,S13,1066,0.101120387,2014,#CEB58C,IND,1054189,0.1
19,Thane,25,0,,,,SANJAY DILIP KUMAR DAS,,Independent,1054189,,19,S13,Maharashtra,S13,918,0.087081159,2014,#CEB58C,IND,1054189,0.09
20,Thane,25,0,,,,RAJENDRA GAJBHIYE,,Ambedkarite Party of India,1054189,,20,S13,Maharashtra,S13,905,0.085847984,2014,#363636,API,1054189,0.09
21,Thane,25,0,,,,SHRINATH MITHANTHAYA,,Hindustan Janta Party,1054189,,21,S13,Maharashtra,S13,891,0.084519949,2014,#363636,HJP,1054189,0.08
22,Thane,25,0,,,,VISHAL DINKAR SALVE,,Independent,1054189,,22,S13,Maharashtra,S13,705,0.066876054,2014,#CEB58C,IND,1054189,0.07
23,Thane,25,0,,,,VINOD DEEPCHAND GANGWAL,,Independent,1054189,,23,S13,Maharashtra,S13,650,0.061658773,2014,#CEB58C,IND,1054189,0.06
24,Thane,25,0,,,,JAIN SURENDRAKUMAR K.,,Akhil Bharatiya Jan Sangh,1054189,,24,S13,Maharashtra,S13,641,0.060805036,2014,#363636,ABJS,1054189,0.06
25,Thane,25,0,,,,RATHOD BABUSINGH VASRAM,,Maharashtra Parivartan Sena (T),1054189,,25,S13,Maharashtra,S13,636,0.060330738,2014,,,1054189,0.06
26,Thane,25,0,,,,RAMCHANDRA BHAGOJI GAWADE,,Independent,1054189,,26,S13,Maharashtra,S13,493,0.046765808,2014,#CEB58C,IND,1054189,0.05
27,Thane,25,0,,,,BHANUDAS DHOTARE,,Independent,1054189,,27,S13,Maharashtra,S13,488,0.046291509,2014,#CEB58C,IND,1054189,0.05
5,Thane,25,0,,,,None of the Above,,None of the Above,1054189,,5,S13,Maharashtra,S13,13174,1.249681034,2014,#DDD1CA,NOTA,1054189,1.25
1,Mumbai North,26,1,,,,GOPAL CHINAYYA SHETTY,,Bharatiya Janata Party,946562,,1,S13,Maharashtra,S13,664004,70.14902352,2014,#ff7f0e,BJP,946562,70.15
2,Mumbai North,26,1,,,,SANJAY BRIJKISHORLAL NIRUPAM,,Indian National Congress,946562,,2,S13,Maharashtra,S13,217422,22.96965228,2014,#3498DB,INC,946562,22.97
3,Mumbai North,26,0,,,,SATISH PARASMAL JAIN,,Aam Aadmi Party,946562,,3,S13,Maharashtra,S13,32364,3.419110423,2014,#0080C0,AAP,946562,3.42
5,Mumbai North,26,0,,,,YADAV KAMLESH SHOBHNATH,,Samajwadi Party,946562,,5,S13,Maharashtra,S13,5506,0.581684031,2014,#0E6D37,SP,946562,0.58
6,Mumbai North,26,0,,,,SINGH ASHOK CHANDRAPAL,,Bahujan Samaj Party,946562,,6,S13,Maharashtra,S13,5438,0.574500138,2014,#22409A,BSP,946562,0.57
7,Mumbai North,26,0,,,,KAPIL KANTILAL SONI,,Independent,946562,,7,S13,Maharashtra,S13,2078,0.219531314,2014,#CEB58C,IND,946562,0.22
8,Mumbai North,26,0,,,,ARJUN BALU ARDE,,Ambedkarite Party of India,946562,,8,S13,Maharashtra,S13,1650,0.174315048,2014,#363636,API,946562,0.17
9,Mumbai North,26,0,,,,PRASHANT NARSINH KHARATMAL,,Independent,946562,,9,S13,Maharashtra,S13,1612,0.170300519,2014,#CEB58C,IND,946562,0.17
10,Mumbai North,26,0,,,,GONDANE DIVAKAR LAXMAN,,Bharipa Bahujan Mahasangh,946562,,10,S13,Maharashtra,S13,1539,0.162588399,2014,#363636,BBM,946562,0.16
11,Mumbai North,26,0,,,,NITIN RAVINDRA RAJVARDHAN,,Bahujan Mukti Party,946562,,11,S13,Maharashtra,S13,796,0.084093805,2014,#363636,BMP,946562,0.08
12,Mumbai North,26,0,,,,SHAIKH FATEH MOHAMMAD,,Independent,946562,,12,S13,Maharashtra,S13,768,0.081135731,2014,#CEB58C,IND,946562,0.08
13,Mumbai North,26,0,,,,SAKHARAM PANDURANG DUNGHAV,,Maharashtra Parivartan Sena (T),946562,,13,S13,Maharashtra,S13,699,0.073846193,2014,,,946562,0.07
14,Mumbai North,26,0,,,,THORAT SUNIL UTTAMRAO,,All India Forward Bloc,946562,,14,S13,Maharashtra,S13,653,0.068986501,2014,#363636,AIFB,946562,0.07
15,Mumbai North,26,0,,,,HAJI AKHTAR PAPERWALA,,Independent,946562,,15,S13,Maharashtra,S13,626,0.066134073,2014,#CEB58C,IND,946562,0.07
16,Mumbai North,26,0,,,,ARJUN CHAUDHARY,,Independent,946562,,16,S13,Maharashtra,S13,556,0.058738889,2014,#CEB58C,IND,946562,0.06
17,Mumbai North,26,0,,,,MOHAMMAD AKHTAR MEHBOOB SHAIKH,,Prabuddha Republican Party,946562,,17,S13,Maharashtra,S13,462,0.048808213,2014,#363636,PRP,946562,0.05
18,Mumbai North,26,0,,,,DINESH SHAH,,Sardar Vallabhbhai Patel Party,946562,,18,S13,Maharashtra,S13,394,0.04162432,2014,#363636,SVPP,946562,0.04
19,Mumbai North,26,0,,,,PRABHAKARAN G. TITUS,,People's Party of India(secular),946562,,19,S13,Maharashtra,S13,331,0.034968655,2014,,,946562,0.03
20,Mumbai North,26,0,,,,SATYAVIJAY VITHOBA CHAVAN,,Independent,946562,,20,S13,Maharashtra,S13,327,0.034546073,2014,#CEB58C,IND,946562,0.03
21,Mumbai North,26,0,,,,MILIND SHANKAR REPE,,Independent,946562,,21,S13,Maharashtra,S13,301,0.03179929,2014,#CEB58C,IND,946562,0.03
22,Mumbai North,26,0,,,,SUBODH G. RANJAN,,Independent,946562,,22,S13,Maharashtra,S13,278,0.029369444,2014,#CEB58C,IND,946562,0.03
4,Mumbai North,26,0,,,,None of the Above,,None of the Above,946562,,4,S13,Maharashtra,S13,8758,0.925243143,2014,#DDD1CA,NOTA,946562,0.93
1,Mumbai North West,27,1,,,,GAJANAN CHANDRAKANT KIRTIKAR,,Shivsena,895517,,1,S13,Maharashtra,S13,464820,51.9052123,2014,#FD6A1D,SS,895517,51.91
2,Mumbai North West,27,1,,,,KAMAT GURUDAS VASANT,,Indian National Congress,895517,,2,S13,Maharashtra,S13,281792,31.46696266,2014,#3498DB,INC,895517,31.47
3,Mumbai North West,27,0,,,,MAHESH WAMAN MANJREKAR,,Maharashtra Navnirman sena,895517,,3,S13,Maharashtra,S13,66088,7.379871069,2014,#363636,MNS,895517,7.38
4,Mumbai North West,27,0,,,,MAYANK RAMESH GANDHI,,Aam Aadmi Party,895517,,4,S13,Maharashtra,S13,51860,5.791068176,2014,#0080C0,AAP,895517,5.79
6,Mumbai North West,27,0,,,,BHOLE PUSHPA MILIND,,Bahujan Samaj Party,895517,,6,S13,Maharashtra,S13,10275,1.147381903,2014,#22409A,BSP,895517,1.15
7,Mumbai North West,27,0,,,,RAKHI SAWANT,,Rashtriya Aam Party,895517,,7,S13,Maharashtra,S13,2006,0.224004681,2014,,,895517,0.22
8,Mumbai North West,27,0,,,,RINA  MAHENDRAKUMAR  ZAVERI,,Independent,895517,,8,S13,Maharashtra,S13,1530,0.170851028,2014,#CEB58C,IND,895517,0.17
9,Mumbai North West,27,0,,,,SONKAMBLE  GAJANAN  TUKARAM,,Independent,895517,,9,S13,Maharashtra,S13,1366,0.152537584,2014,#CEB58C,IND,895517,0.15
10,Mumbai North West,27,0,,,,MANGESH MADHUKAR HUMNE,,Bahujan Mukti Party,895517,,10,S13,Maharashtra,S13,1082,0.12082406,2014,#363636,BMP,895517,0.12
11,Mumbai North West,27,0,,,,NITIN H.  KHARE,,Independent,895517,,11,S13,Maharashtra,S13,1078,0.120377391,2014,#CEB58C,IND,895517,0.12
12,Mumbai North West,27,0,,,,PRAVIN  CHANDRAKANT  KAURPURIYA,,Hindustan Swaraj Congress Party,895517,,12,S13,Maharashtra,S13,888,0.099160597,2014,,,895517,0.1
13,Mumbai North West,27,0,,,,MOHAN  GALVANKAR,,The Lok Party of India,895517,,13,S13,Maharashtra,S13,694,0.077497133,2014,,,895517,0.08
14,Mumbai North West,27,0,,,,PRATIK  PRABHAKAR  TORASKAR,,Independent,895517,,14,S13,Maharashtra,S13,515,0.057508679,2014,#CEB58C,IND,895517,0.06
15,Mumbai North West,27,0,,,,VIJAYANAND  SHANKARRAO  SHINDE,,Hindusthan Nirman Dal,895517,,15,S13,Maharashtra,S13,514,0.057397012,2014,#363636,HND,895517,0.06
5,Mumbai North West,27,0,,,,None of the Above,,None of the Above,895517,,5,S13,Maharashtra,S13,11009,1.22934573,2014,#DDD1CA,NOTA,895517,1.23
1,Mumbai North East,28,1,,,,KIRIT  SOMAIYA,,Bharatiya Janata Party,861761,,1,S13,Maharashtra,S13,525285,60.95483551,2014,#ff7f0e,BJP,861761,60.95
2,Mumbai North East,28,1,,,,SANJAY DINA PATIL,,Nationalist Congress Party,861761,,2,S13,Maharashtra,S13,208163,24.15553732,2014,#EAECF0,NCP,861761,24.16
3,Mumbai North East,28,0,,,,MEDHA PATKAR,,Aam Aadmi Party,861761,,3,S13,Maharashtra,S13,76451,8.871485249,2014,#0080C0,AAP,861761,8.87
4,Mumbai North East,28,0,,,,MATCHINDRA  HANUMANTRAO CHATE,,Bahujan Samaj Party,861761,,4,S13,Maharashtra,S13,17427,2.02225443,2014,#22409A,BSP,861761,2.02
5,Mumbai North East,28,0,,,,PROF. AVINASH DOLAS,,Bharipa Bahujan Mahasangh,861761,,5,S13,Maharashtra,S13,8833,1.024994169,2014,#363636,BBM,861761,1.02
7,Mumbai North East,28,0,,,,BANSODE DILIP BAPU,,Independent,861761,,7,S13,Maharashtra,S13,2784,0.32305941,2014,#CEB58C,IND,861761,0.32
8,Mumbai North East,28,0,,,,SANJAY SAOJI DESHPANDE,,Independent,861761,,8,S13,Maharashtra,S13,2752,0.319346083,2014,#CEB58C,IND,861761,0.32
9,Mumbai North East,28,0,,,,FIROZ AHMED SIDDIQUI,,Independent,861761,,9,S13,Maharashtra,S13,2243,0.260280983,2014,#CEB58C,IND,861761,0.26
10,Mumbai North East,28,0,,,,TUKARAM BABURAO MANE,,Bahujan Mukti Party,861761,,10,S13,Maharashtra,S13,1838,0.213284194,2014,#363636,BMP,861761,0.21
11,Mumbai North East,28,0,,,,DEEPAK DIGAMBAR SHINDE,,Independent,861761,,11,S13,Maharashtra,S13,1359,0.157700337,2014,#CEB58C,IND,861761,0.16
12,Mumbai North East,28,0,,,,PRAKASH SADASHIV PANCHARAS,,Maharashtra Parivartan Sena (T),861761,,12,S13,Maharashtra,S13,1325,0.153754927,2014,,,861761,0.15
13,Mumbai North East,28,0,,,,PRASHANT DNYANESHWAR GANGAWANE,,Prabuddha Republican Party,861761,,13,S13,Maharashtra,S13,1308,0.151782223,2014,#363636,PRP,861761,0.15
14,Mumbai North East,28,0,,,,SAYED GULAMHUSAIN  AMIRHAMZA,,Republican Party of India,861761,,14,S13,Maharashtra,S13,1012,0.117433952,2014,#363636,RPI,861761,0.12
