#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
2,Kashipur,244,Subhas Chandra Mahata,CPM,65771,2011,155376,42.33
3,Kashipur,244,Satrughna Murmu,JMM,4240,2011,155376,2.73
4,Kashipur,244,Prasanta Singh Deo,BJP,3933,2011,155376,2.53
5,Kashipur,244,Dilip Mahato,IND,3671,2011,155376,2.36
6,Kashipur,244,Manilal Hembram,JDP,2653,2011,155376,1.71
7,Kashipur,244,Sanjit Chakraborty,PDS,1994,2011,155376,1.28
8,Kashipur,244,Chittaranjan Mahato,BSP,1965,2011,155376,1.26
9,Kashipur,244,Subhas Chandra Mahato,AJSUP,991,2011,155376,0.64
10,Kashipur,244,Ram Prasad Majhi,JVM,666,2011,155376,0.43
1,Para,245,Umapada Bauri,INC,62208,2011,146031,42.6
2,Para,245,Dipak Bauri,CPM,61622,2011,146031,42.2
3,Para,245,Shibani Bauri,SUCI,6503,2011,146031,4.45
4,Para,245,Charan Bauri,JMM,6302,2011,146031,4.32
5,Para,245,Bauri Swapan,BJP,4681,2011,146031,3.21
6,Para,245,Satya Narayan Rajwar,JVM,3441,2011,146031,2.36
7,Para,245,Sandip Rajwar,BSP,1274,2011,146031,0.87
1,Raghunathpur,246,Purna Chandra Bauri,AITC,78096,2011,161543,48.34
2,Raghunathpur,246,Dipali Bauri,CPM,65353,2011,161543,40.46
3,Raghunathpur,246,Subhas Chandra Mondal,BJP,7916,2011,161543,4.9
4,Raghunathpur,246,Barun Bauri,JMM,7055,2011,161543,4.37
5,Raghunathpur,246,Mahadeb Bauri,BSP,3123,2011,161543,1.93
1,Saltora,247,Swapan Bouri,AITC,82597,2011,163238,50.6
2,Saltora,247,Sasthi Charan Bauri,CPM,69900,2011,163238,42.82
3,Saltora,247,Mangal Chandra Mondal,BJP,10741,2011,163238,6.58
1,Chhatna,248,Subhasis Batabyal,AITC,70340,2011,154316,45.58
2,Chhatna,248,Anath Bandhu Mondal,RSP,62576,2011,154316,40.55
3,Chhatna,248,Madan Layek,IND,6156,2011,154316,3.99
4,Chhatna,248,Rabindranath Mandal,BJP,4221,2011,154316,2.74
5,Chhatna,248,Kanai Banerjee,JMM,2597,2011,154316,1.68
6,Chhatna,248,Dhaneswar Hansda,JDP,2224,2011,154316,1.44
7,Chhatna,248,Abhiijit Hansda,CPI(ML)(L),2016,2011,154316,1.31
8,Chhatna,248,Bharati Mudi,IND,1709,2011,154316,1.11
9,Chhatna,248,Jagadananda Roy,BSP,1579,2011,154316,1.02
10,Chhatna,248,Soumendra Mukherjee,JVM,898,2011,154316,0.58
1,Ranibundh,249,Debalina Hembram,CPM,75388,2011,170373,44.25
2,Ranibundh,249,Falguni Hembram,AITC,68529,2011,170373,40.22
3,Ranibundh,249,Aditya Kisku,JHAP,10950,2011,170373,6.43
4,Ranibundh,249,Lakshmi Kanta Sardar,BJP,6447,2011,170373,3.78
5,Ranibundh,249,Biswanath Tudu,IND,5407,2011,170373,3.17
6,Ranibundh,249,Sudhir Kumar Murmu,CPI(ML)(L),2580,2011,170373,1.51
7,Ranibundh,249,Krishnapada Mandi,JVM,1072,2011,170373,0.63
1,Raipur,250,Upen Kisku,CPM,69008,2011,155490,44.38
2,Raipur,250,Pramila Murmu,AITC,68826,2011,155490,44.26
3,Raipur,250,Kshetra Mohan Hansda,JMM,7176,2011,155490,4.62
4,Raipur,250,Pelaram Murmu,BJP,3770,2011,155490,2.42
5,Raipur,250,Sukchand Saren,IND,3501,2011,155490,2.25
6,Raipur,250,Jnanada Mandi,IND,1501,2011,155490,0.97
7,Raipur,250,Dhirendra Nath Mandi,IND,1050,2011,155490,0.68
8,Raipur,250,Paritosh Saren,JVM,658,2011,155490,0.42
1,Taldangra,251,Manoranjan Patra,CPM,74779,2011,157132,47.59
2,Taldangra,251,Arun Kumar Pathak,INC,67614,2011,157132,43.03
3,Taldangra,251,Milan Singhamahapatra,BJP,6110,2011,157132,3.89
4,Taldangra,251,Dulal Saren,JDP,4098,2011,157132,2.61
5,Taldangra,251,Uzzwal Singha,JHAP,1810,2011,157132,1.15
6,Taldangra,251,Kabita Singha Babu,SUCI,1564,2011,157132,1
7,Taldangra,251,Kalipada Hembram,JVM,1157,2011,157132,0.74
1,Bankura,252,Kashinath Mishra,AITC,92835,2011,172154,53.93
2,Bankura,252,Pratip Mukherjee,CPM,63745,2011,172154,37.03
3,Bankura,252,Anil Ghosh,BJP,5732,2011,172154,3.33
4,Bankura,252,Swapan Kumar Mandal,IND,3112,2011,172154,1.81
5,Bankura,252,Anil Pal,BSP,1877,2011,172154,1.09
6,Bankura,252,Bijoy Chandra Mondal,IND,1789,2011,172154,1.04
7,Bankura,252,Jabbar Sekh,JVM,1783,2011,172154,1.04
8,Bankura,252,Bhakta Ranjan Nayak,IND,1281,2011,172154,0.74
1,Barjora,253,Asutosh Mukherjee,AITC,84457,2011,177102,47.69
2,Barjora,253,Susmita Biswas,CPM,75966,2011,177102,42.89
3,Barjora,253,Sanjoy Pal,BJP,6245,2011,177102,3.53
4,Barjora,253,Prasanta Hembram,IND,5577,2011,177102,3.15
5,Barjora,253,Thakurdas Hembram,IND,2592,2011,177102,1.46
6,Barjora,253,Tudu Bhabesh,BSP,2265,2011,177102,1.28
1,Onda,254,Arup Kumar Khan,AITC,75699,2011,174015,43.5
2,Onda,254,Tarapada Chakrabarti,AIFB,75103,2011,174015,43.16
3,Onda,254,Amar Nath Sakha,BJP,10056,2011,174015,5.78
4,Onda,254,Baidyanath China,CPI(ML)(L),4245,2011,174015,2.44
5,Onda,254,Amitava De,BSP,3201,2011,174015,1.84
6,Onda,254,Abdul Hai Mallick,JMM,2141,2011,174015,1.23
7,Onda,254,Abdul Samid Mondal,JVM,1787,2011,174015,1.03
8,Onda,254,Dilip Murmu,JDP,1783,2011,174015,1.02
1,Bishnupur,255,Shyama Prasad,AITC,77662,2011,332296,23.37
2,Bishnupur,255,Ghosh Swapan,CPM,67805,2011,332296,20.41
3,Bishnupur,255,Pankaj Dhar,BJP,5223,2011,332296,1.57
4,Bishnupur,255,Purna Chandra Murmu,JDP,3716,2011,332296,1.12
1,Katulpur,256,Khan Saumitra,INC,83355,2011,175846,47.4
2,Katulpur,256,Purnima Bagdi,CPM,81922,2011,175846,46.59
3,Katulpur,256,Kotal Tarun,BJP,6180,2011,175846,3.51
4,Katulpur,256,Mohan Santra,SUCI,4389,2011,175846,2.5
1,Indus,257,Gurupada Mete,AITC,85589,2011,174492,49.05
2,Indus,257,Santanu Kumar Bora,CPM,81584,2011,174492,46.76
3,Indus,257,Srikanta Bagdi,BJP,7319,2011,174492,4.19
1,Sonamukhi,258,Dipali Saha,AITC,82199,2011,165070,49.8
2,Sonamukhi,258,Chongre Manoranjan,CPM,74910,2011,165070,45.38
3,Sonamukhi,258,Madhab Bagdi,BJP,7961,2011,165070,4.82
1,Khandaghosh,259,Nabin Chandra Bag,CPM,94284,2011,180926,52.11
2,Khandaghosh,259,Alok Kumar Majhi,AITC,81137,2011,180926,44.85
3,Khandaghosh,259,Krishna Das Singha,BJP,5505,2011,180926,3.04
1,Bardhaman Dakshin,260,Rabiranjan,AITC,107520,2011,186338,57.7
2,Bardhaman Dakshin,260,Nirupam Sen,CPM,70604,2011,186338,37.89
3,Bardhaman Dakshin,260,Sandip Nandi,BJP,5621,2011,186338,3.02
4,Bardhaman Dakshin,260,Md. Harun,BSP,2593,2011,186338,1.39
1,Raina,261,Khan Basudeb,CPM,98897,2011,193453,51.12
2,Raina,261,Nepal Ghorui,AITC,86676,2011,193453,44.8
3,Raina,261,Pandit Krishna Chandra,BJP,3241,2011,193453,1.68
4,Raina,261,Asit Rana,PDCI,2611,2011,193453,1.35
5,Raina,261,Protul Biswas,BSP,1024,2011,193453,0.53
6,Raina,261,Adhir Roy,JDP,1004,2011,193453,0.52
1,Jamalpur,262,Ujjal Pramanick,AITC,84434,2011,173255,48.73
2,Jamalpur,262,Samar Hazra,CPM,81891,2011,173255,47.27
3,Jamalpur,262,Subrata Malik,BJP,3102,2011,173255,1.79
4,Jamalpur,262,Rabindra Nath Bag,PDCI,1721,2011,173255,0.99
5,Jamalpur,262,Pratap Malik,JDP,1149,2011,173255,0.66
6,Jamalpur,262,Suranjan Halder,BSP,958,2011,173255,0.55
1,Monteswar,263,Chowdhury Md,CPM,81822,2011,173187,47.24
2,Monteswar,263,Abu Ayesh Mondal,AITC,78524,2011,173187,45.34
3,Monteswar,263,Abdul Kased,PDCI,4890,2011,173187,2.82
4,Monteswar,263,Sakshi Gopal Ghosh,BJP,4027,2011,173187,2.33
5,Monteswar,263,Sunil Soren,JDP,2036,2011,173187,1.18
6,Monteswar,263,Sukumar Das,BSP,1064,2011,173187,0.61
7,Monteswar,263,Annada Prasad,CPI(ML)(L),824,2011,173187,0.48
1,Kalna,264,Kundu Biswajit,AITC,85096,2011,170270,49.98
2,Kalna,264,Sukul Chandra Sikdar,CPM,72459,2011,170270,42.56
3,Kalna,264,Dilip Mondal,BJP,6021,2011,170270,3.54
4,Kalna,264,Tapas Das,IND,2053,2011,170270,1.21
5,Kalna,264,Pejush Kumar Sahana,CPI(ML)(L),1647,2011,170270,0.97
6,Kalna,264,Shibu Halder,PDS,1557,2011,170270,0.91
7,Kalna,264,Radhesyam Mandal,BSP,1437,2011,170270,0.84
1,Memari,265,Abul Hasem Mondal,AITC,89083,2011,184665,48.24
2,Memari,265,Debashis Ghosh,CPM,85905,2011,184665,46.52
3,Memari,265,Biswajit Poddar,BJP,3138,2011,184665,1.7
4,Memari,265,Ananda Mohan Biswas,JMM,2036,2011,184665,1.1
5,Memari,265,Sukumar Saren,JDP,1936,2011,184665,1.05
6,Memari,265,Radharani Murmu,PDCI,1578,2011,184665,0.85
7,Memari,265,Mukul Biswas,BSP,989,2011,184665,0.54
1,Bardhaman Uttar,266,Aparna Saha,CPM,98182,2011,193007,50.87
2,Bardhaman Uttar,266,Nisith Kumar Malik,AITC,83949,2011,193007,43.5
3,Bardhaman Uttar,266,Sunil Sen,BJP,5607,2011,193007,2.91
4,Bardhaman Uttar,266,Dipu Chowdhury,JD(U),2228,2011,193007,1.15
5,Bardhaman Uttar,266,Jay Gopal Das,BSP,1699,2011,193007,0.88
6,Bardhaman Uttar,266,Tarun Kanti Majhi,CPI(ML)(L),1342,2011,193007,0.7
1,Bhatar,267,Banamali Hazra,AITC,83883,2011,177377,47.29
2,Bhatar,267,Konar Srijit,CPM,83585,2011,177377,47.12
3,Bhatar,267,Konyar Dhatripada,BJP,5586,2011,177377,3.15
4,Bhatar,267,Iyar Mohammad Sekh,PDCI,2469,2011,177377,1.39
5,Bhatar,267,Sekh Toyeb,BSP,1854,2011,177377,1.05
1,Purbasthali Dakshin,268,Swapan Debnath,AITC,86039,2011,173036,49.72
2,Purbasthali Dakshin,268,Aleya Begam Sekh,CPM,70181,2011,173036,40.56
3,Purbasthali Dakshin,268,Mahadeb Basak,BJP,10765,2011,173036,6.22
4,Purbasthali Dakshin,268,Ram Hansda,IND,1818,2011,173036,1.05
5,Purbasthali Dakshin,268,Badredojja Molla,PDS,1676,2011,173036,0.97
6,Purbasthali Dakshin,268,Irai Sekh,CPI(ML)(L),1385,2011,173036,0.8
7,Purbasthali Dakshin,268,Kanai Lal Pandey,BSP,1172,2011,173036,0.68
1,Purbasthali Uttar,269,Tapan Chatterjee,AITC,71107,2011,166806,42.63
2,Purbasthali Uttar,269,Pradip Kumar Saha,CPM,68967,2011,166806,41.35
3,Purbasthali Uttar,269,Swapan Bhattacharya,BJP,17222,2011,166806,10.32
4,Purbasthali Uttar,269,Amanullah Sekh,PDCI,5394,2011,166806,3.23
5,Purbasthali Uttar,269,Ashoke Chowdhury,CPI(ML)(L),2159,2011,166806,1.29
6,Purbasthali Uttar,269,Sanjib Hazra,BSP,1957,2011,166806,1.17
1,Katwa,270,Rabindranath,INC,97951,2011,186478,52.53
2,Katwa,270,Sudipta Bagchi,CPM,70426,2011,186478,37.77
3,Katwa,270,Anil Dutta,BJP,7036,2011,186478,3.77
4,Katwa,270,Mohammad Nasiruddin,PDCI,3512,2011,186478,1.88
5,Katwa,270,Apurba Chakraborty,SUCI,2125,2011,186478,1.14
6,Katwa,270,Chandra Chur Sarkar,IND,1960,2011,186478,1.05
7,Katwa,270,Ranu Goldar,BSP,1826,2011,186478,0.98
8,Katwa,270,Kishore Kumar Ghosh,IND,1642,2011,186478,0.88
1,Ketugram,271,Sekh Sahonawez,AITC,77323,2011,169207,45.7
2,Ketugram,271,Abul Kadar Syed,CPM,75724,2011,169207,44.75
3,Ketugram,271,Debabrata Basu,BJP,11051,2011,169207,6.53
4,Ketugram,271,Kazi Safikur Rahaman,IND,5109,2011,169207,3.02
1,Mangalkot,272,Sahajahan Choudhury,CPM,81316,2011,175927,46.22
2,Mangalkot,272,Apurba Chaudhuri,AITC,81190,2011,175927,46.15
3,Mangalkot,272,Aloke Taranga Goswami,BJP,7224,2011,175927,4.11
4,Mangalkot,272,Anil Kumar Mardi,JDP,3567,2011,175927,2.03
5,Mangalkot,272,Sukumar Malik,BSP,2630,2011,175927,1.49
1,Ausgram,273,Basudev Mete,CPM,90863,2011,174048,52.21
2,Ausgram,273,Chanchal Kumar Mondal,INC,67767,2011,174048,38.94
3,Ausgram,273,Santi Karmakar,BJP,7663,2011,174048,4.4
4,Ausgram,273,Nihar Kumar Hazra,IND,3989,2011,174048,2.29
5,Ausgram,273,Manasa Mate,SUCI,2321,2011,174048,1.33
6,Ausgram,273,Bireswar Maji,JDP,1445,2011,174048,0.83
1,Galsi,274,Sunil Kumar Mondal,AIFB,92126,2011,182112,50.59
2,Galsi,274,Joydeb Saha,AITC,81272,2011,182112,44.63
3,Galsi,274,Tapan Bagdi,BJP,8714,2011,182112,4.78
1,Pandabeswar,275,Gauranga Chatterjee,CPM,67240,2011,135317,49.69
2,Pandabeswar,275,Zahir Alam,AITC,59429,2011,135317,43.92
3,Pandabeswar,275,Ashish Garai,BJP,4511,2011,135317,3.33
4,Pandabeswar,275,Ramprasad Mukherjee,IND,2161,2011,135317,1.6
5,Pandabeswar,275,Nayan Gope,IND,1976,2011,135317,1.46
1,Durgapur Purba,276,Dr. Nikhil Kumar,AITC,87050,2011,172983,50.32
2,Durgapur Purba,276,Alpana Chowdhury,CPM,78484,2011,172983,45.37
3,Durgapur Purba,276,Lakshman Ghorui,BJP,7449,2011,172983,4.31
1,Durgapur Paschim,277,Apurba Mukherjee,AITC,92454,2011,178008,51.94
2,Durgapur Paschim,277,Biprendu Chakraborty,CPM,75448,2011,178008,42.38
3,Durgapur Paschim,277,Kalyan Dubey,BJP,5434,2011,178008,3.05
4,Durgapur Paschim,277,Sunil Yadab,JD(U),2859,2011,178008,1.61
5,Durgapur Paschim,277,Sandip Sarkar,BSP,1813,2011,178008,1.02
1,Raniganj,278,Ali Sohrab,AITC,73810,2011,154308,47.83
2,Raniganj,278,Runu Dutta,CPM,72059,2011,154308,46.7
3,Raniganj,278,Shobhapati Singh,BJP,5423,2011,154308,3.51
4,Raniganj,278,Rajkumar Paswan,JD(U),3016,2011,154308,1.95
1,Jamuria,279,Jahanara Khan,CPM,72411,2011,137095,52.82
2,Jamuria,279,Prabhat Kumar,AITC,58538,2011,137095,42.7
3,Jamuria,279,Pramod Pathak,BJP,6146,2011,137095,4.48
1,Asansol Dakshin,280,Tapas Banerjee,AITC,89645,2011,160811,55.75
2,Asansol Dakshin,280,Ashok Kumar Mukherjee,CPM,61104,2011,160811,38
3,Asansol Dakshin,280,Pawan Kumar Singh,BJP,6706,2011,160811,4.17
4,Asansol Dakshin,280,Niraj Lal Yadav,JD(U),3356,2011,160811,2.09
1,Asansol Uttar,281,Ghatak Moloy,AITC,96011,2011,154515,62.14
2,Asansol Uttar,281,Ranu Roychowdhury,CPM,48218,2011,154515,31.21
3,Asansol Uttar,281,Madan Mohan Choubey,BJP,6750,2011,154515,4.37
4,Asansol Uttar,281,Bijoy Prasad Singh,JD(U),3536,2011,154515,2.29
1,Kulti,282,Ujjal Chatterjee,AITC,77610,2011,138355,56.09
2,Kulti,282,Acharya Maniklal,AIFB,49044,2011,138355,35.45
3,Kulti,282,Vivekananda,BJP,5666,2011,138355,4.1
4,Kulti,282,Subhash Singh,JD(U),3567,2011,138355,2.58
5,Kulti,282,Singrai Marandi,JMM,2468,2011,138355,1.78
1,Barbani,283,Bidhan Upadhyay,AITC,78628,2011,148578,52.92
2,Barbani,283,Abhas Raychaudhuri,CPM,58051,2011,148578,39.07
3,Barbani,283,Biswanath Roy,BJP,4980,2011,148578,3.35
4,Barbani,283,Dinesh Karmakar,IND,3332,2011,148578,2.24
5,Barbani,283,Amal Mondal,JMM,2623,2011,148578,1.77
6,Barbani,283,Abhishek Kumar Singh,JD(U),964,2011,148578,0.65
1,Dubrajpur,284,Bijoy Bagdi,AIFB,75347,2011,158064,47.67
2,Dubrajpur,284,Santoshi Saha,AITC,72634,2011,158064,45.95
3,Dubrajpur,284,Paltu Pada Dhibar,BJP,10083,2011,158064,6.38
1,Suri,285,Swapan Kanti Ghosh,AITC,88244,2011,171123,51.57
2,Suri,285,Abdul Gaffar,CPM,69127,2011,171123,40.4
3,Suri,285,Partha De,BJP,6649,2011,171123,3.89
4,Suri,285,Sk.Maniruddin,IND,3926,2011,171123,2.29
5,Suri,285,Ujjwal Kumar Sow,IND,2009,2011,171123,1.17
6,Suri,285,Rabilal Hembram,IND,1168,2011,171123,0.68
1,Bolpur,286,Chandra Nath Sinha,AITC,89394,2011,176993,50.51
2,Bolpur,286,Tapan Hore,RSP,72767,2011,176993,41.11
3,Bolpur,286,Ghosh Dilip,BJP,6381,2011,176993,3.61
4,Bolpur,286,Marjina Khatun,PDCI,3291,2011,176993,1.86
5,Bolpur,286,Samiran Das,BSP,2100,2011,176993,1.19
6,Bolpur,286,Lakshmiram Kisku,JDP,1836,2011,176993,1.04
7,Bolpur,286,Bhakat Subrata,JD(U),1224,2011,176993,0.69
1,Nanoor,287,Gadadhar Hazra,AITC,91818,2011,186584,49.21
2,Nanoor,287,Shyamali Pradhan,CPM,85955,2011,186584,46.07
3,Nanoor,287,Rajkumar Fulmali,BJP,8811,2011,186584,4.72
1,Labhpur,288,Islam Monirul,AITC,78697,2011,165056,47.68
2,Labhpur,288,Nabanita Mukherjee,CPM,75691,2011,165056,45.86
3,Labhpur,288,Kashi Nath Mishra,BJP,10668,2011,165056,6.46
1,Sainthia,289,Dhiren Bagdi,CPM,77512,2011,165253,46.91
2,Sainthia,289,Parikshit Bala,AITC,73194,2011,165253,44.29
3,Sainthia,289,Shibnath Saha,BJP,8786,2011,165253,5.32
4,Sainthia,289,Sri Madan Chandra Dhuli,IND,5761,2011,165253,3.49
1,Mayureswar,290,Asok Ray,CPM,67478,2011,159467,42.31
2,Mayureswar,290,Jatil Mondal,AITC,60958,2011,159467,38.23
3,Mayureswar,290,Dudh Kumar Mondal,BJP,31031,2011,159467,19.46
1,Rampurhat,291,Asish Banerjee,AITC,75066,2011,163905,45.8
2,Rampurhat,291,Rebati Bhattacharya,AIFB,64828,2011,163905,39.55
3,Rampurhat,291,Subhasis,BJP,17815,2011,163905,10.87
4,Rampurhat,291,Mahesh Kisku,IND,3769,2011,163905,2.3
5,Rampurhat,291,Pradyot Mukherjee,CPI(ML)(L),2427,2011,163905,1.48
1,Hansan,292,Asit Mal,INC,73370,2011,157021,46.73
2,Hansan,292,Kamal Hasan,RCPI(R),46918,2011,157021,29.88
3,Hansan,292,Md. Rafiuddin (Momin),IND,27461,2011,157021,17.49
4,Hansan,292,Ruparani Mondal,BJP,3373,2011,157021,2.15
5,Hansan,292,Amal Mondal,SUCI,2503,2011,157021,1.59
6,Hansan,292,Radheshyam Singh,BSP,1265,2011,157021,0.81
7,Hansan,292,Jiyar Ali,JP,1081,2011,157021,0.69
8,Hansan,292,Azizul Haque(Laltu),IND,1050,2011,157021,0.67
1,Nalhati,293,Abhijit Mukherjee,INC,76047,2011,155116,49.03
2,Nalhati,293,Dipak Chatterjee,AIFB,60887,2011,155116,39.25
3,Nalhati,293,Anil Singha,BJP,10656,2011,155116,6.87
4,Nalhati,293,Bikash Mondal,BSP,2717,2011,155116,1.75
5,Nalhati,293,Rudradeb Ghsoh,IND,1516,2011,155116,0.98
6,Nalhati,293,Ajrail Md,IND,1258,2011,155116,0.81
7,Nalhati,293,Rafiqul Hasan,SUCI,1123,2011,155116,0.72
8,Nalhati,293,Prabhat Kumar Mondal,IND,912,2011,155116,0.59
1,Murarai,294,Nure Alam Chowdhury,AITC,77817,2011,162965,47.75
2,Murarai,294,Elahi Kamre Dr,CPM,73414,2011,162965,45.05
3,Murarai,294,Sudhir Ranjan Das,BJP,4961,2011,162965,3.04
4,Murarai,294,Shiblal Sardar,BSP,3074,2011,162965,1.89
5,Murarai,294,Ajrail Md,IND,2471,2011,162965,1.52
6,Murarai,294,Mir Mukid(Hazi Rekib),JP,1228,2011,162965,0.75
1,Mekliganj,1,ARGHYA ROY PRADHAN (BILU),AITC,74823,2016,180960,41.35
2,Mekliganj,1,PARESH CHANDRA ADHIKARY,AIFB,68186,2016,180960,37.68
3,Mekliganj,1,DADHIRAM RAY,BJP,23355,2016,180960,12.91
4,Mekliganj,1,JYOTISH ROY,BSP,5650,2016,180960,3.12
6,Mekliganj,1,PRAMILA ROY,SUC,2090,2016,180960,1.15
7,Mekliganj,1,RATAN BARMAN,AB,1809,2016,180960,1
8,Mekliganj,1,GOLAPI ROY,IND,955,2016,180960,0.53
9,Mekliganj,1,DIPEN ROY,IND,914,2016,180960,0.51
10,Mekliganj,1,BINOD ROY,KPP(U),845,2016,180960,0.47
5,Mekliganj,1,None of the Above,NOTA,2333,2016,180960,1.29
1,Mathabhanga,2,BINAY KRISHNA BARMAN,AITC,96383,2016,200385,48.1
2,Mathabhanga,2,KHAGEN CHANDRA BARMAN,CPM,64465,2016,200385,32.17
3,Mathabhanga,2,SUSHIL BARMAN,BJP,31258,2016,200385,15.6
5,Mathabhanga,2,KANGSA RAJ BARMAN,KPP(U),1759,2016,200385,0.88
6,Mathabhanga,2,HAREKRISHNA SARKAR,IND,1353,2016,200385,0.68
7,Mathabhanga,2,PIYARI MOHON BARMAN,IND,1120,2016,200385,0.56
8,Mathabhanga,2,NAYAN CHAND BARMAN,AB,1038,2016,200385,0.52
9,Mathabhanga,2,MANJULA ROY,SUC,1029,2016,200385,0.51
4,Mathabhanga,2,None of the Above,NOTA,1980,2016,200385,0.99
1,Cooch Behar Uttar,3,NAGENDRA NATH ROY,AIFB,97629,2016,223771,43.63
2,Cooch Behar Uttar,3,PARIMAL BARMAN,AITC,85336,2016,223771,38.14
3,Cooch Behar Uttar,3,SUKUMAR ROY,BJP,30025,2016,223771,13.42
5,Cooch Behar Uttar,3,PRAFULLA KUMAR DAS,IND,1843,2016,223771,0.82
6,Cooch Behar Uttar,3,GOPAL ROY,IND,1765,2016,223771,0.79
7,Cooch Behar Uttar,3,ANILCHANDRA ROY,SUC,1731,2016,223771,0.77
8,Cooch Behar Uttar,3,HARIBALA RAY,AB,1507,2016,223771,0.67
9,Cooch Behar Uttar,3,NARESH CHANDRA ROY,IND,1286,2016,223771,0.57
4,Cooch Behar Uttar,3,None of the Above,NOTA,2649,2016,223771,1.18
1,Cooch Behar Dakshin,4,MIHIR GOSWAMI,AITC,82849,2016,179173,46.24
2,Cooch Behar Dakshin,4,DEBASIS BANIK,AIFB,64654,2016,179173,36.08
3,Cooch Behar Dakshin,4,NIKHIL RANJAN DEY,BJP,18176,2016,179173,10.14
4,Cooch Behar Dakshin,4,MAYA MAJUMDER,BSP,5197,2016,179173,2.9
5,Cooch Behar Dakshin,4,AMITA DAS,AB,2703,2016,179173,1.51
7,Cooch Behar Dakshin,4,NAZMA KHANDAKAR,SUC,1678,2016,179173,0.94
8,Cooch Behar Dakshin,4,AKIK HOSSAIN CHOWDHURY,KPP(U),1427,2016,179173,0.8
6,Cooch Behar Dakshin,4,None of the Above,NOTA,2489,2016,179173,1.39
1,Sitalkuchi,5,HITEN BARMAN,AITC,101647,2016,230077,44.18
2,Sitalkuchi,5,NAMADIPTI ADHIKARY,CPM,86164,2016,230077,37.45
3,Sitalkuchi,5,BAREN CHANDRA BARMAN,BJP,27347,2016,230077,11.89
4,Sitalkuchi,5,PREMANANDA BARMAN,KPP(U),4953,2016,230077,2.15
5,Sitalkuchi,5,JAGADISH ADHIKARI,SUC,2267,2016,230077,0.99
6,Sitalkuchi,5,GIRINDRA NATH BARMAN,BSP,2235,2016,230077,0.97
8,Sitalkuchi,5,SUBODH BARMAN,AB,1838,2016,230077,0.8
9,Sitalkuchi,5,FULKUMAR BARMAN,IND,1520,2016,230077,0.66
7,Sitalkuchi,5,None of the Above,NOTA,2106,2016,230077,0.92
1,Sitai,6,JAGADISH CHANDRA BARMA BASUNIA,AITC,103410,2016,218226,47.39
2,Sitai,6,KESHAB CHANDRA RAY,INC,78159,2016,218226,35.82
3,Sitai,6,BHABEN CHANDRA RAY,BJP,27809,2016,218226,12.74
5,Sitai,6,TAPAS BARMAN,AB,2364,2016,218226,1.08
6,Sitai,6,MANI MAHANTA,BSP,2359,2016,218226,1.08
7,Sitai,6,ANIL CHANDRA BARMAN ROY,SUC,1649,2016,218226,0.76
4,Sitai,6,None of the Above,NOTA,2476,2016,218226,1.13
1,Dinhata,7,UDAYAN GUHA,AITC,100732,2016,223637,45.04
2,Dinhata,7,AKSHAY THAKUR,AIFB,78939,2016,223637,35.3
3,Dinhata,7,SACHINDRA NATH ADHIKARI,BJP,25598,2016,223637,11.45
4,Dinhata,7,DEBENDRA NATH ROY,BSP,5842,2016,223637,2.61
5,Dinhata,7,DR. MD. FAZLE HAQUE,IND,4010,2016,223637,1.79
7,Dinhata,7,AMINAL HOQUE,WPOI,2220,2016,223637,0.99
8,Dinhata,7,SABITRI BASUNIYA (RAY),IND,2170,2016,223637,0.97
9,Dinhata,7,ANITA BARMAN,IND,777,2016,223637,0.35
10,Dinhata,7,PRADIP ROY,SUC,730,2016,223637,0.33
6,Dinhata,7,None of the Above,NOTA,2619,2016,223637,1.17
1,Natabari,8,RABINDRA NATH GHOSH,AITC,93257,2016,199597,46.72
2,Natabari,8,TAMSER ALI,CPM,77100,2016,199597,38.63
3,Natabari,8,ALI HOSSAIN,BJP,21524,2016,199597,10.78
4,Natabari,8,TAPAN BARMAN,KPP(U),3204,2016,199597,1.61
5,Natabari,8,BABLA DEB,AB,1678,2016,199597,0.84
7,Natabari,8,RABIA SARKAR,SUC,1261,2016,199597,0.63
6,Natabari,8,None of the Above,NOTA,1573,2016,199597,0.79
1,Tufanganj,9,FAZAL KARIM MIAH,AITC,85052,2016,192402,44.21
2,Tufanganj,9,SHYAMAL CHOUDHURY,INC,69782,2016,192402,36.27
3,Tufanganj,9,BIVAS SEN ISHORE,BJP,30048,2016,192402,15.62
5,Tufanganj,9,MANOJ KUMAR MANDAL,IND,1958,2016,192402,1.02
6,Tufanganj,9,NUBASH BARMAN,KPP(U),1744,2016,192402,0.91
7,Tufanganj,9,SANTANA DATTA,SUC,1320,2016,192402,0.69
4,Tufanganj,9,None of the Above,NOTA,2498,2016,192402,1.3
1,Kumargram,10,JAMES KUJUR,AITC,77668,2016,208406,37.27
2,Kumargram,10,MANOJ KUMAR ORAON,RSP,71515,2016,208406,34.32
3,Kumargram,10,LEOS KUJUR,BJP,45137,2016,208406,21.66
5,Kumargram,10,VINAY KR. MINJ,JMM,3296,2016,208406,1.58
6,Kumargram,10,ELIASH NARJINARY,BSP,2737,2016,208406,1.31
7,Kumargram,10,RAM ORAON,SUC,2179,2016,208406,1.05
4,Kumargram,10,None of the Above,NOTA,5874,2016,208406,2.82
