#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
1,Ratabari,1,Kripanath Mallah,INC,33043,2011,82973,39.82
2,Ratabari,1,Nikhil Suklabaidya,BJP,20614,2011,82973,24.84
3,Ratabari,1,Priyada Ranjan Mallick,AIUDF,17500,2011,82973,21.09
4,Ratabari,1,Amaresh Roy,AITC,3938,2011,82973,4.75
5,Ratabari,1,Ragendra Chandra Das,CPI,3147,2011,82973,3.79
6,Ratabari,1,Moon Swarnakar,AGP,1741,2011,82973,2.1
7,Ratabari,1,Bijoy Prasad Mallah,IND,813,2011,82973,0.98
8,Ratabari,1,Munilal Rabidas,SUCI,571,2011,82973,0.69
9,Ratabari,1,Nirmal Mallick,SP,457,2011,82973,0.55
10,Ratabari,1,Parikshit Roy,IND,414,2011,82973,0.5
11,Ratabari,1,Ananda Sankar Mallah,IND,406,2011,82973,0.49
12,Ratabari,1,Pradip Bania,IND,329,2011,82973,0.4
1,Patharkandi,2,Monilal Gowala,INC,44986,2011,106456,42.26
2,Patharkandi,2,Kartik Sena Sinha,AIUDF,41762,2011,106456,39.23
3,Patharkandi,2,Sukhendu Shekhar Dutta,BJP,9424,2011,106456,8.85
4,Patharkandi,2,Kripesh Ranjan Dasgupta,CPM,6234,2011,106456,5.86
5,Patharkandi,2,Nikhil Kumar Sen,IND,1417,2011,106456,1.33
6,Patharkandi,2,Rupam Nandi Purkayastha,AITC,1267,2011,106456,1.19
7,Patharkandi,2,Debangshu Nath,SUCI,764,2011,106456,0.72
8,Patharkandi,2,Main Uddin Choudhury,SP,602,2011,106456,0.57
1,Karimganj North,3,Kamalakhya Dey,INC,45027,2011,108415,41.53
2,Karimganj North,3,Mission Ranjan Das,BJP,27257,2011,108415,25.14
3,Karimganj North,3,Abdul Muqtadir,AIUDF,23497,2011,108415,21.67
4,Karimganj North,3,Nazrul Islam Choudhury,AGP,7784,2011,108415,7.18
5,Karimganj North,3,Satyajit Paul,CPI,2388,2011,108415,2.2
6,Karimganj North,3,Sahab Uddin Choudhury,IND,530,2011,108415,0.49
7,Karimganj North,3,Piklu Das,SUCI,433,2011,108415,0.4
8,Karimganj North,3,Akshay Suklabaidya,IND,334,2011,108415,0.31
9,Karimganj North,3,Sath Kari Saha,IND,318,2011,108415,0.29
10,Karimganj North,3,Bikash Kanti Roy,IND,252,2011,108415,0.23
11,Karimganj North,3,Sad Uddin,IND,217,2011,108415,0.2
12,Karimganj North,3,Baharul Islam,IND,194,2011,108415,0.18
13,Karimganj North,3,Nitai Deb,IND,184,2011,108415,0.17
1,Karimganj South,4,Siddeque Ahmed,INC,45395,2011,104544,43.42
2,Karimganj South,4,Ekbal Hussain,AITC,22282,2011,104544,21.31
3,Karimganj South,4,Sipra Goon,BJP,20443,2011,104544,19.55
4,Karimganj South,4,Dr. K.M. Baharul Islam,AIUDF,9853,2011,104544,9.42
5,Karimganj South,4,Azizur Rahman Talukdar,AGP,2742,2011,104544,2.62
6,Karimganj South,4,Mostak Ahmed,IND,387,2011,104544,0.37
7,Karimganj South,4,Badrul Islam,IND,358,2011,104544,0.34
8,Karimganj South,4,Nezam Uddin,IND,324,2011,104544,0.31
9,Karimganj South,4,Abdur Rahim Khan,IND,298,2011,104544,0.29
10,Karimganj South,4,Tapu Roy,IND,263,2011,104544,0.25
11,Karimganj South,4,Ramkrishna Namasudra,IND,255,2011,104544,0.24
12,Karimganj South,4,Ranjit Namasudra,IND,232,2011,104544,0.22
13,Karimganj South,4,Rupak Nath,IND,203,2011,104544,0.19
14,Karimganj South,4,Abdul Mannan,IND,189,2011,104544,0.18
15,Karimganj South,4,Taj Uddin,IND,176,2011,104544,0.17
16,Karimganj South,4,Nazrul Islam,IND,168,2011,104544,0.16
17,Karimganj South,4,Abdul Hamid,IND,132,2011,104544,0.13
18,Karimganj South,4,Mahbub Ahmed Khan,IND,131,2011,104544,0.13
19,Karimganj South,4,Amirul Hussain,IND,126,2011,104544,0.12
20,Karimganj South,4,Bappon Nath,IND,119,2011,104544,0.11
21,Karimganj South,4,Alal Uddin,IND,102,2011,104544,0.1
22,Karimganj South,4,Abdul Malik,IND,99,2011,104544,0.09
23,Karimganj South,4,Liakat Ali,IND,97,2011,104544,0.09
24,Karimganj South,4,Hifjur Rahman,IND,90,2011,104544,0.09
25,Karimganj South,4,Siddeque Ahmed,IND,80,2011,104544,0.08
1,Badarpur,5,Jamal Uddin Ahmed,INC,35869,2011,91604,39.16
2,Badarpur,5,Helal Uddin Choudhury,AIUDF,28487,2011,91604,31.1
3,Badarpur,5,Biswarup Bhattacharjee,BJP,24573,2011,91604,26.83
4,Badarpur,5,Hazi Fakar Uddin,AITC,1194,2011,91604,1.3
5,Badarpur,5,Md Mainul Islam,IND,837,2011,91604,0.91
6,Badarpur,5,Fakar Uddin Ali Ahmed,NCP,644,2011,91604,0.7
1,Hailakandi,6,Abdul Muhib Mazumder,INC,33038,2011,87250,37.87
2,Hailakandi,6,Subrata Kumar Nath,BJP,28045,2011,87250,32.14
3,Hailakandi,6,Salim Uddin Barbhuiya,AIUDF,17208,2011,87250,19.72
4,Hailakandi,6,Kamrul Islam Barbhuiya,IND,1532,2011,87250,1.76
5,Hailakandi,6,Jalanta Sengupta,AGP,1267,2011,87250,1.45
6,Hailakandi,6,Mrityunjoy Chakraborty,IND,1173,2011,87250,1.34
7,Hailakandi,6,Kamal Uddin Choudhury,AITC,1012,2011,87250,1.16
8,Hailakandi,6,Anowar Uddin Barlaskar,IND,740,2011,87250,0.85
9,Hailakandi,6,Gias Uddin Mazumder,IND,441,2011,87250,0.51
10,Hailakandi,6,Sahab Uddin Choudhury,IND,439,2011,87250,0.5
11,Hailakandi,6,Sushil Paul,SUCI,374,2011,87250,0.43
12,Hailakandi,6,Gulam Mustafa,IND,355,2011,87250,0.41
13,Hailakandi,6,Hilal Uddin Mazumder,IND,327,2011,87250,0.37
14,Hailakandi,6,Sual Ahmed Mazumder,IND,265,2011,87250,0.3
15,Hailakandi,6,Babul Mia Mazumder,IND,222,2011,87250,0.25
16,Hailakandi,6,Anowar Hussain,IND,216,2011,87250,0.25
17,Hailakandi,6,Siraj Uddin Mazumder,IND,174,2011,87250,0.2
18,Hailakandi,6,Matiur Rahman Barbhuiya,IND,158,2011,87250,0.18
19,Hailakandi,6,Joybratha Roy,IND,152,2011,87250,0.17
20,Hailakandi,6,Abjal Haque Choudhury,IND,112,2011,87250,0.13
1,Katlicherra,7,Gautam Roy,INC,65435,2011,108910,60.08
2,Katlicherra,7,Jyotish Chandra Dey,AIUDF,33468,2011,108910,30.73
3,Katlicherra,7,Joydipa Paul,BJP,4947,2011,108910,4.54
4,Katlicherra,7,Nazrul Islam Mira,IND,1344,2011,108910,1.23
5,Katlicherra,7,Gias Uddin Laskar,IND,1063,2011,108910,0.98
6,Katlicherra,7,Himangshu Das,IND,1035,2011,108910,0.95
7,Katlicherra,7,Nazrul Haque,AGP,750,2011,108910,0.69
8,Katlicherra,7,Anil Nath,IND,514,2011,108910,0.47
9,Katlicherra,7,Sahab Uddin Laskar,IND,354,2011,108910,0.33
1,Algapur,8,Sahidul Alam Choudhury,AGP,57167,2011,106315,53.77
2,Algapur,8,Rahul Roy,INC,42126,2011,106315,39.62
3,Algapur,8,Sudip Kumar Deb,BJP,3786,2011,106315,3.56
4,Algapur,8,Swapan Sen,IND,913,2011,106315,0.86
5,Algapur,8,Sahab Uddin Barbhuiya,IND,465,2011,106315,0.44
6,Algapur,8,Shidul Alom Choudhury,IND,422,2011,106315,0.4
7,Algapur,8,Khalil Uddin Barbhuiya,IND,199,2011,106315,0.19
8,Algapur,8,Abdul Jalil Laskar,IND,178,2011,106315,0.17
9,Algapur,8,Chayan Dey,IND,154,2011,106315,0.14
10,Algapur,8,Motiur Rahman Barbhuiya,IND,145,2011,106315,0.14
10,Algapur,8,Jamal Uddin Choudhury,IND,145,2011,106315,0.14
12,Algapur,8,Nurul Hoque Laskar,IND,138,2011,106315,0.13
13,Algapur,8,Kaidul Alam Saha,IND,131,2011,106315,0.12
14,Algapur,8,Mohir Uddin Choudhury,IND,127,2011,106315,0.12
15,Algapur,8,Ikramul Hoque Barbhuiya,IND,111,2011,106315,0.1
16,Algapur,8,Altaf Hussain Laskar,IND,108,2011,106315,0.1
1,Silchar,9,Sushmita Dev,INC,60978,2011,121141,50.34
2,Silchar,9,Rajdeep Roy,BJP,45127,2011,121141,37.25
3,Silchar,9,Parimal Kanti Paul,CPM,6163,2011,121141,5.09
4,Silchar,9,Fakrul Islam Mazumder,AGP,4295,2011,121141,3.55
5,Silchar,9,Dhrubojyoti Gupta,AITC,1049,2011,121141,0.87
6,Silchar,9,Tushar Kanti,SUCI,856,2011,121141,0.71
7,Silchar,9,Dibakar Bhattacharjee,AIUDF,785,2011,121141,0.65
8,Silchar,9,Shekhar Roy,IND,692,2011,121141,0.57
9,Silchar,9,Rajdeep Deb Roy,IND,567,2011,121141,0.47
10,Silchar,9,Amrit Lal Das,IND,361,2011,121141,0.3
11,Silchar,9,Kamal Das,IND,268,2011,121141,0.22
1,Sonai,10,Anamul Haque,INC,63611,2011,103016,61.75
2,Sonai,10,Audesh Kumar Singh,BJP,21583,2011,103016,20.95
3,Sonai,10,Rashid Ahmed Mazumder,AGP,5184,2011,103016,5.03
4,Sonai,10,Anwar Hussain Laskar,SP,4264,2011,103016,4.14
5,Sonai,10,Ramij Uddin Mazumder,AITC,3288,2011,103016,3.19
6,Sonai,10,Samsur Rohman,IND,1961,2011,103016,1.9
7,Sonai,10,Jabarut Alom Choudhury,AIUDF,1270,2011,103016,1.23
8,Sonai,10,Moharam Ali Laskar,SUCI,413,2011,103016,0.4
9,Sonai,10,Fuzail Ahmed Laskar,IND,320,2011,103016,0.31
10,Sonai,10,Zilani Hoque Laskar,IND,316,2011,103016,0.31
11,Sonai,10,Fidel Choudhury,AIFB,301,2011,103016,0.29
12,Sonai,10,Dwijamoni Sinha,IND,255,2011,103016,0.25
13,Sonai,10,Altaf Hussain Laskar,IND,250,2011,103016,0.24
1,Dholai,11,Girindra Mallik,INC,52734,2011,102881,51.26
2,Dholai,11,Parimal Suklabaidya,BJP,38364,2011,102881,37.29
3,Dholai,11,Rathindra Das Laskar,AIUDF,5030,2011,102881,4.89
4,Dholai,11,Brojendra Das,CPI,2065,2011,102881,2.01
5,Dholai,11,Mrinmoy Kanti Das,IND,1656,2011,102881,1.61
6,Dholai,11,Pranay Bardhan,SUCI,1094,2011,102881,1.06
7,Dholai,11,Krishna Prasad Bhar,IND,1045,2011,102881,1.02
8,Dholai,11,Manindra Chandra Das,AITC,893,2011,102881,0.87
1,Udharband,12,Ajit Singh,INC,56755,2011,92414,61.41
2,Udharband,12,Surendra Prasad Sinha,BJP,12320,2011,92414,13.33
3,Udharband,12,Mihir Kanti Shome,IND,11329,2011,92414,12.26
4,Udharband,12,Mazibur Rahman,AITC,5609,2011,92414,6.07
5,Udharband,12,Nanda Babu Singha,AIUDF,2588,2011,92414,2.8
6,Udharband,12,Prabir Kumar Singh,AGP,1122,2011,92414,1.21
7,Udharband,12,Haidar Hussain,CPI(ML)(L),1068,2011,92414,1.16
8,Udharband,12,Masuk Ahmed Laskar,IND,634,2011,92414,0.69
9,Udharband,12,Babachand Singha,IND,509,2011,92414,0.55
10,Udharband,12,Nur Uddin Barbhuiya,IND,480,2011,92414,0.52
1,Lakhipur,13,Dinesh Prasad Goala,INC,51975,2011,94666,54.9
2,Lakhipur,13,Reena Singh,BJP,21897,2011,94666,23.13
3,Lakhipur,13,Chauba Mia,AIUDF,11326,2011,94666,11.96
4,Lakhipur,13,Sanjay Aditya Singh,IND,5112,2011,94666,5.4
5,Lakhipur,13,Dwijamani Singha,AGP,1643,2011,94666,1.74
6,Lakhipur,13,Masraf Ali Choudhury,AITC,1143,2011,94666,1.21
7,Lakhipur,13,Najim Uddin Mazumdar,IND,1024,2011,94666,1.08
8,Lakhipur,13,Nazmul Hoque Laskar,IND,546,2011,94666,0.58
1,Barkhola,14,Rumi Nath,INC,44824,2011,88447,50.68
2,Barkhola,14,Misbahul Islam Laskar,IND,34189,2011,88447,38.65
3,Barkhola,14,Bijoy Lakshmi,BJP,4177,2011,88447,4.72
4,Barkhola,14,Mohammad Ali Laskar,AIUDF,1531,2011,88447,1.73
5,Barkhola,14,Hifjur Rahman Barbhuiya,IND,808,2011,88447,0.91
6,Barkhola,14,Badrul Islam Mazumder,IND,701,2011,88447,0.79
7,Barkhola,14,Akmal Hussain Barbhuiya,AITC,608,2011,88447,0.69
8,Barkhola,14,Sadik Ahmed Laskar,IND,442,2011,88447,0.5
9,Barkhola,14,Rafiqul Hoque Mazumder,NCP,287,2011,88447,0.32
10,Barkhola,14,Badrul Islam Barbhuiya,IND,217,2011,88447,0.25
11,Barkhola,14,Kanu Deb Nath,IND,180,2011,88447,0.2
12,Barkhola,14,Oliul Hasnath Laskar,IND,173,2011,88447,0.2
13,Barkhola,14,Shams Uddin Barbhuiya,SP,158,2011,88447,0.18
14,Barkhola,14,Abdul Jalil Barbhuiya,IND,152,2011,88447,0.17
1,Katigora,15,Ataur Rahman,AIUDF,33226,2011,102529,32.41
2,Katigora,15,Anwarul Haque,INC,27084,2011,102529,26.42
3,Katigora,15,Anil Chandra Dey,BJP,19133,2011,102529,18.66
4,Katigora,15,Amar Chand Jain,IND,12808,2011,102529,12.49
5,Katigora,15,Anup Kumar Dutta,AGP,3892,2011,102529,3.8
6,Katigora,15,Kumarjit Deb,AITC,2148,2011,102529,2.1
7,Katigora,15,G.M.C Sahab Uddin Ahmed,IND,1880,2011,102529,1.83
8,Katigora,15,Ashit Chandra Dey,IND,1501,2011,102529,1.46
9,Katigora,15,Alok Sen,SP,857,2011,102529,0.84
1,Haflong,16,Gobinda Ch. Langthasa,INC,38076,2011,66757,57.04
2,Haflong,16,Kulendra Daulagupu,BJP,12588,2011,66757,18.86
3,Haflong,16,Mohet Hojai,ASDC,10361,2011,66757,15.52
4,Haflong,16,Ijirangbe Jeme,AGP,5732,2011,66757,8.59
1,Bokajan,17,Klengdoon Engti,INC,53332,2011,98752,54.01
2,Bokajan,17,Jagat Sing Engti,IND,36524,2011,98752,36.99
3,Bokajan,17,Sandhyarani Sangma,BJP,5259,2011,98752,5.33
4,Bokajan,17,Baburam Bey,AGP,2226,2011,98752,2.25
5,Bokajan,17,Chandra Sing Rongpi,AITC,1411,2011,98752,1.43
1,Howraghat,18,Khorsing Engti,INC,43014,2011,85057,50.57
2,Howraghat,18,Chomang Kro,IND,33279,2011,85057,39.13
3,Howraghat,18,Topan Teron,BJP,5697,2011,85057,6.7
4,Howraghat,18,Hori Terang,IND,2069,2011,85057,2.43
5,Howraghat,18,Dewan Rongpi,IND,998,2011,85057,1.17
1,Diphu,19,Bidya Sing Engleng,INC,54022,2011,117481,45.98
2,Diphu,19,George Millick,IND,41551,2011,117481,35.37
3,Diphu,19,Padma Maibangsa,BJP,12773,2011,117481,10.87
4,Diphu,19,J.I. Kathar,IND,9135,2011,117481,7.78
1,Baithalangso,20,Mansing Rongpi,INC,64059,2011,129434,49.49
2,Baithalangso,20,Jotson Bey,IND,54721,2011,129434,42.28
3,Baithalangso,20,Arun Terang,BJP,10654,2011,129434,8.23
1,Mankachar,21,Zabed Islam,IND,64639,2011,140946,45.86
2,Mankachar,21,Dr. Motiur Rohman,INC,53852,2011,140946,38.21
3,Mankachar,21,Galib Islam,AIUDF,14252,2011,140946,10.11
4,Mankachar,21,Abdul Salam Shah,AGP,5334,2011,140946,3.78
5,Mankachar,21,Surat Jaman Mondal,SUCI,1034,2011,140946,0.73
6,Mankachar,21,Banawari Lal Agarwalla,BJP,966,2011,140946,0.69
7,Mankachar,21,Nitish Allimmyan (Das),AITC,490,2011,140946,0.35
8,Mankachar,21,Abdul Mannan,NCP,379,2011,140946,0.27
1,Salmara South,22,Abdur Rahman Ajmal,AIUDF,62254,2011,123146,50.55
2,Salmara South,22,Wazed Ali Choudhury,INC,58498,2011,123146,47.5
3,Salmara South,22,Dewan Joynal Abedin,SUCI,1600,2011,123146,1.3
4,Salmara South,22,Mofidul Hoque,AITC,794,2011,123146,0.64
1,Dhubri,23,Jahan Uddin,AIUDF,53937,2011,125141,43.1
2,Dhubri,23,Nazibul Umar,INC,46455,2011,125141,37.12
3,Dhubri,23,Dr. Debamoy Sanyal,BJP,18301,2011,125141,14.62
4,Dhubri,23,Abu Adil Md. Enamul,AGP,2948,2011,125141,2.36
5,Dhubri,23,Faizul Haque,AITC,1475,2011,125141,1.18
6,Dhubri,23,Roushon Zamir,NCP,1339,2011,125141,1.07
7,Dhubri,23,Kazi Jamir Uddin Ahmed,SUCI,686,2011,125141,0.55
1,Gauripur,24,Banendra Kumar,BOPF,53849,2011,133189,40.43
2,Gauripur,24,Nizanur Rahman,AIUDF,37190,2011,133189,27.92
3,Gauripur,24,Mohibul Haque,INC,28444,2011,133189,21.36
4,Gauripur,24,Ashok Kumar Roy,AGP,4136,2011,133189,3.11
5,Gauripur,24,Nural Islam Sk,IND,2531,2011,133189,1.9
6,Gauripur,24,Zahirul Hoque,AITC,2315,2011,133189,1.74
7,Gauripur,24,Biswajeet Roy,BJP,2258,2011,133189,1.7
8,Gauripur,24,Ranjan Saha,IND,1283,2011,133189,0.96
9,Gauripur,24,Mokbul Hussain,AIMF,616,2011,133189,0.46
10,Gauripur,24,Abhisekh Dey Sarkar,IND,567,2011,133189,0.43
1,Golakganj,25,Abu Taher Bepari,INC,59320,2011,134968,43.95
2,Golakganj,25,Aswini Roy Sarkar,BJP,55312,2011,134968,40.98
3,Golakganj,25,Safer Ali Ahmed,AIUDF,15522,2011,134968,11.5
4,Golakganj,25,Santosh Kumar Sarkar,AGP,1879,2011,134968,1.39
5,Golakganj,25,Jalal Uddin Ahmed,AITC,1575,2011,134968,1.17
6,Golakganj,25,Ali Hussain,IND,1360,2011,134968,1.01
1,Bilasipara West,26,Hafiz Bashir Ahmed,AIUDF,40501,2011,111908,36.19
2,Bilasipara West,26,Ali Akbar Miah,INC,36717,2011,111908,32.81
3,Bilasipara West,26,Batendra Nath Brahma,BOPF,23070,2011,111908,20.62
4,Bilasipara West,26,Giasuddin Ahmed,CPI,4532,2011,111908,4.05
5,Bilasipara West,26,Hatem Ali Choudhury,AITC,2261,2011,111908,2.02
6,Bilasipara West,26,Sheikh Monsur Rahman,AGP,1635,2011,111908,1.46
7,Bilasipara West,26,Entaz Ali,IND,1250,2011,111908,1.12
8,Bilasipara West,26,Minati Sarkar Roy,BJP,1007,2011,111908,0.9
9,Bilasipara West,26,Mokles Rahman,LB,573,2011,111908,0.51
10,Bilasipara West,26,Akbar Ali,IND,362,2011,111908,0.32
1,Bilasipara East,27,Gul Akhtara Begum,AIUDF,49519,2011,135029,36.67
2,Bilasipara East,27,Prasanta Kumar Barua,AGP,25094,2011,135029,18.58
3,Bilasipara East,27,Uma Rani Basumatary,BOPF,23326,2011,135029,17.27
4,Bilasipara East,27,Bharati Baruah,INC,17830,2011,135029,13.2
5,Bilasipara East,27,Wasim Raja,IND,7613,2011,135029,5.64
6,Bilasipara East,27,Abdul Hamid,IND,3904,2011,135029,2.89
7,Bilasipara East,27,Purandar Nath,BJP,2529,2011,135029,1.87
8,Bilasipara East,27,Moinul Hoque,AITC,1889,2011,135029,1.4
9,Bilasipara East,27,Monirur Zaman,IND,1707,2011,135029,1.26
10,Bilasipara East,27,Bipin Barman,CPI,970,2011,135029,0.72
11,Bilasipara East,27,Mohendra Chandra Roy,LB,648,2011,135029,0.48
1,Gossaigaon,28,Majendra Narzary,BOPF,47543,2011,131325,36.2
2,Gossaigaon,28,Khairul Alam Miah,AIUDF,26598,2011,131325,20.25
3,Gossaigaon,28,Ashim Hasda,IND,21355,2011,131325,16.26
4,Gossaigaon,28,Chrisostom Tudu,INC,17297,2011,131325,13.17
5,Gossaigaon,28,Rajendra Mushahary,IND,7613,2011,131325,5.8
6,Gossaigaon,28,Santosh Tarafdar,BJP,5444,2011,131325,4.15
7,Gossaigaon,28,Nibaran Basumatary,IND,2577,2011,131325,1.96
8,Gossaigaon,28,Junash Murmu,JMM,1594,2011,131325,1.21
9,Gossaigaon,28,Somari Basumatary,AITC,1304,2011,131325,0.99
1,Kokrajhar West,29,Pradip Kumar Brahma,BOPF,68838,2011,119560,57.58
2,Kokrajhar West,29,Urkhao Gwra Brahma,IND,37335,2011,119560,31.23
3,Kokrajhar West,29,Lahendra Basumatary,INC,9107,2011,119560,7.62
4,Kokrajhar West,29,Pradip Kr. Brahma,AITC,4280,2011,119560,3.58
1,Kokrajhar East,30,Pramila Rani Brahma,BOPF,74670,2011,112910,66.13
2,Kokrajhar East,30,Kishore Basumatary,IND,28766,2011,112910,25.48
3,Kokrajhar East,30,Rajeswar Brahma,INC,4571,2011,112910,4.05
4,Kokrajhar East,30,Biswajit Narzary,AITC,2756,2011,112910,2.44
5,Kokrajhar East,30,Subhadra Narzary,JD(U),2147,2011,112910,1.9
1,Sidli,31,Chandan Brahma,BOPF,68127,2011,124862,54.56
2,Sidli,31,Maoti Brahma Hazowary,IND,31246,2011,124862,25.02
3,Sidli,31,Supriya Brahma,INC,13430,2011,124862,10.76
4,Sidli,31,Tapan Muchahary,BJP,7598,2011,124862,6.09
5,Sidli,31,Sunil Basumatary,AITC,2311,2011,124862,1.85
6,Sidli,31,Gopinath Goyary,IND,2150,2011,124862,1.72
1,Bongaigaon,32,Phani Bhusan Choudhury,AGP,45871,2011,112482,40.78
2,Bongaigaon,32,Prabhat Baisnab,INC,33474,2011,112482,29.76
3,Bongaigaon,32,Sashanka Brahma,BOPF,21955,2011,112482,19.52
4,Bongaigaon,32,Moni Konch,BJP,7782,2011,112482,6.92
5,Bongaigaon,32,Sibu Chanda,SHS,2056,2011,112482,1.83
6,Bongaigaon,32,Kiranmayee Nath,AITC,1344,2011,112482,1.19
1,Bijni,33,Kamalshing Narzary,BOPF,39861,2011,95303,41.83
2,Bijni,33,Khalilur Rahman,INC,26536,2011,95303,27.84
3,Bijni,33,Gajendra Barman,CPM,22151,2011,95303,23.24
4,Bijni,33,Romio Brahma,IND,4118,2011,95303,4.32
5,Bijni,33,Parimal Biswas,BJP,1626,2011,95303,1.71
6,Bijni,33,Haren Gogoi,AITC,1011,2011,95303,1.06
1,Abhayapuri North,34,Bhupen Roy,AGP,38111,2011,104933,36.32
2,Abhayapuri North,34,Abdul Hai Nagori,INC,36574,2011,104933,34.85
3,Abhayapuri North,34,Abdul Latif Mondal,AIUDF,19695,2011,104933,18.77
4,Abhayapuri North,34,Anju Monowara Begum,BOPF,4733,2011,104933,4.51
5,Abhayapuri North,34,Rabin Das,CPM,2844,2011,104933,2.71
6,Abhayapuri North,34,Ratul Bharali,BJP,1041,2011,104933,0.99
7,Abhayapuri North,34,Nilananda Rajbongshi,AITC,709,2011,104933,0.68
8,Abhayapuri North,34,Aminul Hoque Jwadder,LKS,466,2011,104933,0.44
9,Abhayapuri North,34,Samsul Hoque,LB,423,2011,104933,0.4
10,Abhayapuri North,34,Habibar Rahman,NCP,337,2011,104933,0.32
1,Abhayapuri South,35,Chandan Kumar Sarkar,INC,51510,2011,121959,42.24
2,Abhayapuri South,35,Bijay Das,AIUDF,35621,2011,121959,29.21
3,Abhayapuri South,35,Dhrubajyoti Banikya,AGP,26485,2011,121959,21.72
4,Abhayapuri South,35,Dinesh Sarkar,BJP,2998,2011,121959,2.46
5,Abhayapuri South,35,Kaustav Kumar Das,AITC,2628,2011,121959,2.15
6,Abhayapuri South,35,Ashok Dutta,IND,1211,2011,121959,0.99
7,Abhayapuri South,35,Bimal Chandra Das,BOPF,996,2011,121959,0.82
8,Abhayapuri South,35,Mohadev Ch. Das,LB,510,2011,121959,0.42
1,Dudhnai,36,Sib Charan Basumatary,INC,46890,2011,125609,37.33
2,Dudhnai,36,Diganta Kumar Rava,AGP,40873,2011,125609,32.54
3,Dudhnai,36,Florence G. Momin,AIUDF,21003,2011,125609,16.72
4,Dudhnai,36,Bali Ram Boro,BJP,10445,2011,125609,8.32
5,Dudhnai,36,Rama Kanta Khakhalary,AITC,3480,2011,125609,2.77
6,Dudhnai,36,Kaushalya Chaudhury,NCP,1597,2011,125609,1.27
7,Dudhnai,36,Bhupendra Rava,CPI,1321,2011,125609,1.05
1,Goalpara East,37,Monowar Hussain,AIUDF,36353,2011,135692,26.79
2,Goalpara East,37,Jyotish Das,AGP,34511,2011,135692,25.43
3,Goalpara East,37,Shadeed Mazumder,IND,23580,2011,135692,17.38
4,Goalpara East,37,Dulal Ch. Ghosh,INC,19898,2011,135692,14.66
5,Goalpara East,37,Elbarth Marak,IND,13102,2011,135692,9.66
6,Goalpara East,37,Mano Mohan Nath,BJP,3195,2011,135692,2.35
7,Goalpara East,37,Jesmina Islam,NCP,2069,2011,135692,1.52
8,Goalpara East,37,Arun Das,IND,1662,2011,135692,1.22
9,Goalpara East,37,Gole Rahman,AITC,665,2011,135692,0.49
10,Goalpara East,37,Azhar Hussain,SUCI,657,2011,135692,0.48
1,Goalpara West,38,Sheikh Shah Alam,AIUDF,37800,2011,110603,34.18
2,Goalpara West,38,Purandar Rabha,AGP,26862,2011,110603,24.29
3,Goalpara West,38,Abdur Rashid Mandal,INC,22261,2011,110603,20.13
4,Goalpara West,38,Abu Bakker Siddique,NCP,19154,2011,110603,17.32
5,Goalpara West,38,Nozmul Hoque,SUCI,2069,2011,110603,1.87
6,Goalpara West,38,Nishi Kanta Hajong,BJP,1563,2011,110603,1.41
7,Goalpara West,38,Dilip Ray,AITC,894,2011,110603,0.81
1,Jaleswar,39,Moin Uddin Ahmed,AIUDF,52643,2011,103740,50.75
2,Jaleswar,39,Aftab Uddin Mollah,INC,35847,2011,103740,34.55
3,Jaleswar,39,Kailash Chandra Rabha,AGP,7331,2011,103740,7.07
4,Jaleswar,39,Afzalur Rahman,LKS,4657,2011,103740,4.49
5,Jaleswar,39,Sonauddin Ahmed,NCP,936,2011,103740,0.9
6,Jaleswar,39,Shafiqul Hussain (Prince),BJP,913,2011,103740,0.88
7,Jaleswar,39,Kasiruddin Sheikh,AITC,792,2011,103740,0.76
8,Jaleswar,39,Abdul Hamid,SUCI,621,2011,103740,0.6
1,Sorbhog,40,Ranjeet Kumar Dass,BJP,40716,2011,130272,31.25
2,Sorbhog,40,A. Salim,AIUDF,21534,2011,130272,16.53
3,Sorbhog,40,Abdus Samad Ahmed,INC,21099,2011,130272,16.2
4,Sorbhog,40,Manoranjan Talukdar,CPM,20609,2011,130272,15.82
5,Sorbhog,40,Iyad Ali,IND,20516,2011,130272,15.75
6,Sorbhog,40,Mohidul Islam,IND,1392,2011,130272,1.07
7,Sorbhog,40,Mrinal Kanti Sarkar,AITC,1190,2011,130272,0.91
8,Sorbhog,40,Khanindra Nath Pathak,IND,809,2011,130272,0.62
9,Sorbhog,40,Faizan Nessa,IND,807,2011,130272,0.62
10,Sorbhog,40,Nirmal Kumar Agarwalla,IND,556,2011,130272,0.43
11,Sorbhog,40,Maniram Patgiri,IND,552,2011,130272,0.42
12,Sorbhog,40,Khalilur Rahman,NCP,492,2011,130272,0.38
1,Bhabanipur,41,Abul Kalam Azad,AIUDF,24756,2011,92189,26.85
2,Bhabanipur,41,Phanidhar Talukdar,IND,19714,2011,92189,21.38
3,Bhabanipur,41,Milan Baro,BOPF,18491,2011,92189,20.06
4,Bhabanipur,41,Kartik Sarma,BJP,7469,2011,92189,8.1
5,Bhabanipur,41,Dr.Manoranjan Das,AGP,7325,2011,92189,7.95
6,Bhabanipur,41,Manik Basumatary,IND,7024,2011,92189,7.62
7,Bhabanipur,41,Manjushree Pathak,INC,3126,2011,92189,3.39
8,Bhabanipur,41,Monser Ali,IND,1403,2011,92189,1.52
