AC_NO,AC_NAME,NAME,#,ST_CD,ST_NAME,VOTES,YEAR,polled_votes,vote_percent,PARTY,a_constituency,District,p_constituency,Male_voters,Female_voters,Other_voters,Region
14,Khanapur ,Dr. Anjali Hemant Nimbalkar,2,S10,Karnataka,37205,2023,161013,23.11,INC,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,BAGAWAN NASIR PAPULSAB,3,S10,Karnataka,15600,2023,161013,9.69,JDS,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Vithal Somanna Halagekar,1,S10,Karnataka,91834,2023,161013,57.04,BJP,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Krishnaji Pundalik Patil,7,S10,Karnataka,983,2023,161013,0.61,SS,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Ramesh Bhimappa Mannuddar,13,S10,Karnataka,275,2023,161013,0.17,KRS,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Raju Pujari,14,S10,Karnataka,178,2023,161013,0.11,KRPP,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Irfanahmed Talikoti,8,S10,Karnataka,732,2023,161013,0.45,IND,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Muralidhar Ganapati Patil,4,S10,Karnataka,9671,2023,161013,6.01,IND,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Yallappa Fakirapa Kolakar,11,S10,Karnataka,412,2023,161013,0.26,IND,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,R B Patil,9,S10,Karnataka,646,2023,161013,0.4,IND,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Laxman Yallappa Bannar,12,S10,Karnataka,357,2023,161013,0.22,IND,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Sitaram Maruti Sutar,5,S10,Karnataka,1382,2023,161013,0.86,IND,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,Suresh Laxman Patil,10,S10,Karnataka,502,2023,161013,0.31,IND,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
14,Khanapur ,NOTA,6,S10,Karnataka,1236,2023,161013,0.77,NOTA,Khanapur,Belgaum,Uttara Kannada,107122,99448,6,Mumbai Karnataka
15,Kittur ,ASHWINI SINGAYYA PUJER,4,S10,Karnataka,775,2023,156660,0.49,JDS,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,ANAND HAMPANNAVAR,9,S10,Karnataka,395,2023,156660,0.25,AAP,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,BABASAHEB PATIL,1,S10,Karnataka,77536,2023,156660,49.49,INC,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,DODDAGOUDAR MAHANTESH BASAVANTARAY,2,S10,Karnataka,74543,2023,156660,47.58,BJP,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,CHETAN. R. DEMATTI,5,S10,Karnataka,564,2023,156660,0.36,KMP,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,PRAVEEN. MAHABALESHWAR. DEGALOLLI,7,S10,Karnataka,483,2023,156660,0.31,UPP,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,BUDAYYA PUJERI,11,S10,Karnataka,264,2023,156660,0.17,KP,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,MAHESH FAKIRAPPA HOSAMANI,8,S10,Karnataka,462,2023,156660,0.29,KRS,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,BASAPPA (BASAVARAJ) Y KELAGADE,6,S10,Karnataka,548,2023,156660,0.35,IND,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,BHIMASHEPPA. DEMAPPA. DURGANNAVAR,10,S10,Karnataka,288,2023,156660,0.18,IND,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
15,Kittur ,NOTA,3,S10,Karnataka,802,2023,156660,0.51,NOTA,Kittur,Belgaum,Uttara Kannada,96274,92634,7,Mumbai Karnataka
16,Bailhongal ,JAGDISH CHANNAPPA METGUD,2,S10,Karnataka,55630,2023,152596,36.46,BJP,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,BASANAGOUDA. M. CHIKKANAGOUDAR,6,S10,Karnataka,970,2023,152596,0.64,AAP,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,KOUJALAGI. MAHANTESH. SHIVANAND.,1,S10,Karnataka,58408,2023,152596,38.28,INC,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,SHANKAR. BHARAMAPPA. MADALAGI.,4,S10,Karnataka,9427,2023,152596,6.18,JDS,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,IRFAN BAGEWADI,9,S10,Karnataka,261,2023,152596,0.17,KRS,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,DAYANAND GURPUTRYYA CHIKKAMATH,10,S10,Karnataka,205,2023,152596,0.13,IMP,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,PRASHANT. RUDRAPPA. JAKKAPPANAVAR,8,S10,Karnataka,531,2023,152596,0.35,KRPP,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,RUDRAPPA MALAGI,7,S10,Karnataka,785,2023,152596,0.51,UPP,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,DR. VISHWANATH I. PATIL,3,S10,Karnataka,25060,2023,152596,16.42,IND,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
16,Bailhongal ,NOTA,5,S10,Karnataka,1319,2023,152596,0.86,NOTA,Bailhongal,Belgaum,Belgaum,93563,91248,4,Mumbai Karnataka
17,Saundatti Yellamma ,BAPUGOUDA SIDDANAGOUDA PATIL,4,S10,Karnataka,1596,2023,163317,0.98,AAP,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,MAMANI RATNA ANAND @ VISHWANATH,2,S10,Karnataka,56529,2023,163317,34.61,BJP,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,VISHWAS VASANT VAIDYA,1,S10,Karnataka,71224,2023,163317,43.61,INC,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,CHOPRA SAURAV ANAND,3,S10,Karnataka,30857,2023,163317,18.89,JDS,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,ANTAKKANAVAR PARAPPA SHANKAREPPA,7,S10,Karnataka,487,2023,163317,0.3,KRS,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,MALLIKARJUN CHANNAPPA MELAGIRI,11,S10,Karnataka,180,2023,163317,0.11,KMP,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,ANAND IRAYYA KANTIMATH,10,S10,Karnataka,357,2023,163317,0.22,IND,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,KARALAKATTI NAGAPPA HANAMAPPA,8,S10,Karnataka,453,2023,163317,0.28,IND,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,MALLIKARJUN GANGAPPA MUDENUR,5,S10,Karnataka,629,2023,163317,0.39,IND,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,SADANAND UPPAR,9,S10,Karnataka,419,2023,163317,0.26,IND,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
17,Saundatti Yellamma ,NOTA,6,S10,Karnataka,586,2023,163317,0.36,NOTA,Saundatti Yellamma,Belgaum,Belgaum,96937,94803,0,Mumbai Karnataka
18,Ramdurg ,ASHOK MAHADEVAPPA PATTAN,1,S10,Karnataka,80294,2023,154029,52.13,INC,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,CHIKKAREVANNA,2,S10,Karnataka,68564,2023,154029,44.51,BJP,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,PRAKASH BHIRAPPA MUDHOL,4,S10,Karnataka,1105,2023,154029,0.72,JDS,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,MALIKAJAN NADAF,7,S10,Karnataka,250,2023,154029,0.16,AAP,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,SUNANDA NINGBASAPPA HADPADA,11,S10,Karnataka,124,2023,154029,0.08,BSP,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,BASAPPA GURUSIDDAPPA KUMBAR,10,S10,Karnataka,137,2023,154029,0.09,KRS,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,ISHWAR NAGAPPA CHIKKANARAGUND,14,S10,Karnataka,61,2023,154029,0.04,IND,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,ISHWARGOUDA SHIVASHANKARGOUDA PATIL,13,S10,Karnataka,115,2023,154029,0.07,IND,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,GIRISH BHIMAPPA MUNAVALLI,12,S10,Karnataka,117,2023,154029,0.08,IND,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,GURUSIDDAPPA BASALINGAPPA TOGGI,9,S10,Karnataka,144,2023,154029,0.09,IND,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,DADAPEER FAKIRSAB BIKAJI,8,S10,Karnataka,182,2023,154029,0.12,IND,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,MADHURA SUDHIR SIDDANKOLLA,6,S10,Karnataka,306,2023,154029,0.2,IND,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,Shivappa Basappa Bakadi,5,S10,Karnataka,984,2023,154029,0.64,IND,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
18,Ramdurg ,NOTA,3,S10,Karnataka,1646,2023,154029,1.07,NOTA,Ramdurg,Belgaum,Belgaum,102362,98206,12,Mumbai Karnataka
19,Mudhol ,GANESH PARASHURAM PAWAR,7,S10,Karnataka,615,2023,158767,0.39,AAP,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,GOVIND MAKTHAPPA KARJOL,2,S10,Karnataka,59963,2023,158767,37.77,BJP,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,DHARMRAJ VITTAL DODAMANI,6,S10,Karnataka,678,2023,158767,0.43,JDS,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,TIMMAPUR. RAMAPPA. BALAPPA.,1,S10,Karnataka,77298,2023,158767,48.69,INC,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,MADEV. GURAPPA. METHRI,5,S10,Karnataka,761,2023,158767,0.48,RPIA,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,MUTTAPPA. SIDARAM. MARANUR,8,S10,Karnataka,361,2023,158767,0.23,KRS,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,SAGAR RODDAPPANAVAR.,9,S10,Karnataka,284,2023,158767,0.18,KJP,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,BANDIWADDAR SATISH CHINNAPPA.,3,S10,Karnataka,17902,2023,158767,11.28,IND,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
19,Mudhol ,NOTA,4,S10,Karnataka,905,2023,158767,0.57,NOTA,Mudhol,Bagalkot,Bagalkot,97208,98907,3,Mumbai Karnataka
20,Terdal ,ARJUN HALAGIGOUDAR.,6,S10,Karnataka,1742,2023,179661,0.97,AAP,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,SIDDU SAVADI,1,S10,Karnataka,77265,2023,179661,43.01,BJP,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,SIDDU.RAMAPPA.KONNUR.,2,S10,Karnataka,66520,2023,179661,37.03,INC,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,SURESH ARJUN MADIWALAR,9,S10,Karnataka,842,2023,179661,0.47,JDS,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,ABBASALI MULLA,13,S10,Karnataka,133,2023,179661,0.07,RPIA,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,DHAREPPA DAKAPPA DANAGOUD,12,S10,Karnataka,143,2023,179661,0.08,KRS,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,YAMANAPPA VITTHAL GUNADAL,5,S10,Karnataka,3527,2023,179661,1.96,SDPI,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,ADIVEPPA UDDAPPA UDDAPPAGOL,11,S10,Karnataka,210,2023,179661,0.12,IND,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,AMBADAS KAMURTHI,4,S10,Karnataka,4224,2023,179661,2.35,IND,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,"DR. PADMAJEET, A. NADAGOUDA PATIL",3,S10,Karnataka,22480,2023,179661,12.51,IND,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,"HYAGADI, MAHALINGAPPA, SHIVANAND",7,S10,Karnataka,899,2023,179661,0.5,IND,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,SANTHOSH.BASAPPA.HANAGANDI,10,S10,Karnataka,782,2023,179661,0.44,IND,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
20,Terdal ,NOTA,8,S10,Karnataka,894,2023,179661,0.5,NOTA,Terdal,Bagalkot,Bagalkot,110518,109893,10,Mumbai Karnataka
21,Jamkhandi ,ANAND SIDDU NYAMAGOUDA,2,S10,Karnataka,77221,2023,167688,46.05,INC,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,JAGADEESH SHIVAYYA GUDAGUNTI,1,S10,Karnataka,81937,2023,167688,48.86,BJP,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,YAKUB. KAPADEWALE,5,S10,Karnataka,495,2023,167688,0.3,JDS,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,SHIVANAND BABALESHWAR,9,S10,Karnataka,172,2023,167688,0.1,BSP,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,ANTHOSH SHANKAR SAVVASE,8,S10,Karnataka,179,2023,167688,0.11,UPP,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,SURESH. BHUTALEPPA. HANCHINAL,11,S10,Karnataka,124,2023,167688,0.07,KRS,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,ZARE HASANALI,10,S10,Karnataka,147,2023,167688,0.09,KRPP,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,KAMARUDDIN. B. MURSAL,12,S10,Karnataka,73,2023,167688,0.04,IND,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,GUDUSAB. IBRAHIMSAB HYALAKAR,7,S10,Karnataka,184,2023,167688,0.11,IND,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,RAVI SHIVAPPA PADASALAGI,6,S10,Karnataka,197,2023,167688,0.12,IND,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,BELAGALI SUSHILKUMAR,3,S10,Karnataka,5975,2023,167688,3.56,IND,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
21,Jamkhandi ,NOTA,4,S10,Karnataka,984,2023,167688,0.59,NOTA,Jamkhandi,Bagalkot,Bagalkot,102356,101460,5,Mumbai Karnataka
22,Bilgi ,J. T. PATIL.,1,S10,Karnataka,95652,2023,184837,51.75,INC,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,KOMAR MUTTAPPA.,5,S10,Karnataka,766,2023,184837,0.41,AAP,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,NIRANI MURAGESH RUDRAPPA,2,S10,Karnataka,84523,2023,184837,45.73,BJP,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,RUKMUDDIN SOUDAGAR,4,S10,Karnataka,776,2023,184837,0.42,JDS,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,NARASIMHA M RAYKAR,7,S10,Karnataka,398,2023,184837,0.22,UPP,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,BASALINGAYYA RAJASHEKHARAYYA HOMBALIMATH,11,S10,Karnataka,82,2023,184837,0.04,KRS,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,RAJAKUMAR TIMMANNA NYAMAGOUD,10,S10,Karnataka,181,2023,184837,0.1,KRPP,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,KRISHNA KALE,9,S10,Karnataka,212,2023,184837,0.11,IND,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,YALLAPPA  HEGADYAR @ HEGADE,6,S10,Karnataka,670,2023,184837,0.36,IND,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,DR|| L. C. PATIL,8,S10,Karnataka,248,2023,184837,0.13,IND,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
22,Bilgi ,NOTA,3,S10,Karnataka,1329,2023,184837,0.72,NOTA,Bilgi,Bagalkot,Bagalkot,108483,109710,27,Mumbai Karnataka
23,Badami ,B.B.CHIMMANAKATTI,1,S10,Karnataka,65845,2023,169038,38.95,INC,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
23,Badami ,SHANTHAGOUDA THIRTHGOUDA  PATIL.,2,S10,Karnataka,56120,2023,169038,33.2,BJP,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
23,Badami ,JOGIN. SHIVARAYAPPA . DODDAKARIYAPPA .,4,S10,Karnataka,1650,2023,169038,0.98,AAP,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
23,Badami ,HANAMANT. B. MAVINAMARAD,3,S10,Karnataka,41572,2023,169038,24.59,JDS,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
23,Badami ,ANAND  LAXMAN WADDAR,7,S10,Karnataka,782,2023,169038,0.46,KRS,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
23,Badami ,BHIMAPPA. FAKEERAPPA. TALAWAR,6,S10,Karnataka,989,2023,169038,0.59,IND,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
23,Badami ,KATANNAVAR. HANAMAPPA MANAPPA,8,S10,Karnataka,601,2023,169038,0.36,IND,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
23,Badami ,NOTA,5,S10,Karnataka,1479,2023,169038,0.87,NOTA,Badami,Bagalkot,Bagalkot,109758,107947,16,Mumbai Karnataka
24,Bagalkot ,DEVARAJ H. PATIL,4,S10,Karnataka,3470,2023,170370,2.04,JDS,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,METI. HULLAPPA. YAMANAPPA,1,S10,Karnataka,79336,2023,170370,46.57,INC,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,RAMESH R BADNUR,6,S10,Karnataka,1007,2023,170370,0.59,AAP,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,VEERABHADRAYYA (VEERANNA) CHARANTIMATH,2,S10,Karnataka,73458,2023,170370,43.12,BJP,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,PRAKASH. SARANAYAK.,8,S10,Karnataka,366,2023,170370,0.21,KJP,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,R.D.BABU,11,S10,Karnataka,184,2023,170370,0.11,KRS,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,MUTTAPPA. MUDAKAPPA HIREKUMBI,12,S10,Karnataka,135,2023,170370,0.08,RBP,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,NAGARAJ.S. KALLAKUTTAGAR,10,S10,Karnataka,235,2023,170370,0.14,IND,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,PRASHANT. SHARANAPPA. RAO,9,S10,Karnataka,347,2023,170370,0.2,IND,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,M.S.HIREMATH,7,S10,Karnataka,480,2023,170370,0.28,IND,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,CHARANTIMATH. MALLIKARJUN. CHANDRASHEKHARAYYA.,3,S10,Karnataka,10116,2023,170370,5.94,IND,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
24,Bagalkot ,NOTA,5,S10,Karnataka,1236,2023,170370,0.73,NOTA,Bagalkot,Bagalkot,Bagalkot,115448,115453,17,Mumbai Karnataka
25,Hungund ,DODDANAGOUDA G PATIL,2,S10,Karnataka,48427,2023,165361,29.29,BJP,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,NAGARAJ HONGAL,7,S10,Karnataka,514,2023,165361,0.31,AAP,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,KASHAPPANAVARA VIJAYANAND SHIVASHANKRAPPA,1,S10,Karnataka,78434,2023,165361,47.43,INC,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,BOLI SHIVAPPA MAHADEVAPPA,6,S10,Karnataka,759,2023,165361,0.46,JDS,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,DESAYAGOUDA. MALLANAGOUDA. GOUDAR,11,S10,Karnataka,302,2023,165361,0.18,KRS,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,NAVALI HIREMATH. S. R.,3,S10,Karnataka,33790,2023,165361,20.43,KRPP,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,AKKI CHARALINGAPPA KOTRAPPA,8,S10,Karnataka,384,2023,165361,0.23,IND,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,BASANAGOUDA HANAMAGOUDA HIREGOUDAR,9,S10,Karnataka,320,2023,165361,0.19,IND,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,MALAPPA SABANNA RAMAWADAGI,12,S10,Karnataka,271,2023,165361,0.16,IND,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,SHIVANAGOUDA MENASAGI,5,S10,Karnataka,793,2023,165361,0.48,IND,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,SIDDAPPA. NINGAPPA. TUDUBINAL,10,S10,Karnataka,314,2023,165361,0.19,IND,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
25,Hungund ,NOTA,4,S10,Karnataka,1053,2023,165361,0.64,NOTA,Hungund,Bagalkot,Bagalkot,107258,106876,11,Mumbai Karnataka
26,Muddebihal ,APPAJI. ALIYAS. CHANNABASAVARAJ. S/O SHANKARAO. NADAGOUDA.,1,S10,Karnataka,79483,2023,155021,51.27,INC,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,A. S. PATIL (NADAHALLI),2,S10,Karnataka,71846,2023,155021,46.35,BJP,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,K. B. DODAMANI VAKEELARU,4,S10,Karnataka,725,2023,155021,0.47,BSP,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,BASAVARAJ BHIMANNA BHAJENTRI,6,S10,Karnataka,533,2023,155021,0.34,JDS,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,MAHBOOB. SHABBIRAHMED HADALAGERI.,8,S10,Karnataka,231,2023,155021,0.15,AAP,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,JAKEER HUSEN. USMANSAB LAHORI,9,S10,Karnataka,147,2023,155021,0.09,BPAP,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,DEEPA MAHANTAPPA MANUR,7,S10,Karnataka,234,2023,155021,0.15,KRS,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,RAMANAGOUDA S BALAWAD,5,S10,Karnataka,588,2023,155021,0.38,RJP,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
26,Muddebihal ,NOTA,3,S10,Karnataka,1234,2023,155021,0.8,NOTA,Muddebihal,Bijapur,Bijapur,105284,100374,36,Mumbai Karnataka
