#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
6,Jagraon ,70,Subedar Sadhu Singh Tappar,BSP,591,2017,135658,0.44
7,Jagraon ,70,Baljit Singh,CPM,546,2017,135658,0.4
8,Jagraon ,70,Gurmit Singh,IND,499,2017,135658,0.37
9,Jagraon ,70,Jasvir Singh,APPP,396,2017,135658,0.29
10,Jagraon ,70,Gurminder Kaur,IND,305,2017,135658,0.22
5,Jagraon ,70,None Of The Above,NOTA,996,2017,135658,0.73
1,Nihal Singhwala  ,71,Manjit  Singh,AAP,67313,2017,151373,44.47
2,Nihal Singhwala  ,71,Rajwinder  Kaur,INC,39739,2017,151373,26.25
3,Nihal Singhwala  ,71,S.R. Kaler,SAD,34865,2017,151373,23.03
4,Nihal Singhwala  ,71,Mohinder  Singh,CPI,4196,2017,151373,2.77
6,Nihal Singhwala  ,71,Kubdeep Singh,SADA,987,2017,151373,0.65
7,Nihal Singhwala  ,71,Kewal Singh,BSP,823,2017,151373,0.54
8,Nihal Singhwala  ,71,Bharbhur Singh,IND,609,2017,151373,0.4
9,Nihal Singhwala  ,71,Manjit Kaur,IND,563,2017,151373,0.37
10,Nihal Singhwala  ,71,Jarmanjit Singh,DSP,518,2017,151373,0.34
11,Nihal Singhwala  ,71,Ranjeet  Singh,IND,379,2017,151373,0.25
12,Nihal Singhwala  ,71,Karam  Chand,IND,371,2017,151373,0.25
5,Nihal Singhwala  ,71,None Of The Above,NOTA,1010,2017,151373,0.67
1,Bhagha Purana,72,Darshan Singh Brar,INC,48668,2017,138050,35.25
2,Bhagha Purana,72,Gurbinder Singh Kang,AAP,41418,2017,138050,30
3,Bhagha Purana,72,Tirath Singh Mahla,SAD,41283,2017,138050,29.9
4,Bhagha Purana,72,Parminder Singh,IND,3931,2017,138050,2.85
6,Bhagha Purana,72,Mander Singh,BSP,871,2017,138050,0.63
7,Bhagha Purana,72,Nirmal Singh,NAIP,610,2017,138050,0.44
8,Bhagha Purana,72,Sukhdev Raj,OP,372,2017,138050,0.27
5,Bhagha Purana,72,None Of The Above,NOTA,897,2017,138050,0.65
1,Moga ,73,Harjot Kamal Singh,INC,52357,2017,145463,35.99
2,Moga ,73,Ramesh Grover,AAP,50593,2017,145463,34.78
3,Moga ,73,Barjinder Singh Makhan Brar,SAD,36587,2017,145463,25.15
4,Moga ,73,Manjeet Singh Maan,IND,1801,2017,145463,1.24
5,Moga ,73,Kulwant Singh,BSP,858,2017,145463,0.59
7,Moga ,73,Sandhura Singh Daulatpura,AITC,569,2017,145463,0.39
8,Moga ,73,Amar Kumar,SHI,488,2017,145463,0.34
9,Moga ,73,Rekha Kapoor,IND,389,2017,145463,0.27
10,Moga ,73,Bhupinder Kaur,IND,348,2017,145463,0.24
11,Moga ,73,Paramjit,IND,310,2017,145463,0.21
12,Moga ,73,Shriram Danwal,HSS,202,2017,145463,0.14
13,Moga ,73,Jagtar Singh,IND,176,2017,145463,0.12
6,Moga ,73,None Of The Above,NOTA,785,2017,145463,0.54
1,Dharamkot ,74,Sukhjit Singh,INC,63238,2017,143996,43.92
2,Dharamkot ,74,Tota Singh,SAD,41020,2017,143996,28.49
3,Dharamkot ,74,Daljit Singh,AAP,34615,2017,143996,24.04
4,Dharamkot ,74,Surat Singh,CPI,1325,2017,143996,0.92
5,Dharamkot ,74,Balraj Singh,SADA,1089,2017,143996,0.76
7,Dharamkot ,74,Jagga Singh,BSP,456,2017,143996,0.32
8,Dharamkot ,74,Vikas,IND,312,2017,143996,0.22
9,Dharamkot ,74,Baljit Singh,IKL,291,2017,143996,0.2
10,Dharamkot ,74,Sukhpal Singh,APPP,258,2017,143996,0.18
11,Dharamkot ,74,Manjit Kaur,IND,197,2017,143996,0.14
12,Dharamkot ,74,Gurdeep Singh,BMP,186,2017,143996,0.13
6,Dharamkot ,74,None Of The Above,NOTA,1009,2017,143996,0.7
1,Zira,75,Kulbir Singh,INC,69899,2017,151373,46.18
2,Zira,75,Hari Singh Zira,SAD,46828,2017,151373,30.94
3,Zira,75,Gurpreet Singh,AAP,30947,2017,151373,20.44
4,Zira,75,Stephen Bhatti,SHI,665,2017,151373,0.44
6,Zira,75,Sukhwinder Singh,BSP,573,2017,151373,0.38
7,Zira,75,Gurpreet Singh,IND,502,2017,151373,0.33
8,Zira,75,Dharminder Singh,IND,345,2017,151373,0.23
9,Zira,75,Gurpreet Singh,IND,331,2017,151373,0.22
10,Zira,75,Gurpreet Singh,IND,198,2017,151373,0.13
11,Zira,75,Kulbir Singh,IND,195,2017,151373,0.13
12,Zira,75,Kulbir Singh,IND,147,2017,151373,0.1
13,Zira,75,Kulbir Singh,IND,121,2017,151373,0.08
5,Zira,75,None Of The Above,NOTA,622,2017,151373,0.41
1,Firozpur City,76,Parminder Singh Pinki,INC,67559,2017,125450,53.85
2,Firozpur City,76,Sukhpal Singh,BJP,37972,2017,125450,30.27
3,Firozpur City,76,Narinder Singh,AAP,16202,2017,125450,12.92
5,Firozpur City,76,Rakesh,BSP,796,2017,125450,0.63
6,Firozpur City,76,Tejinder Singh,SADA,470,2017,125450,0.37
7,Firozpur City,76,Rajinder,IND,394,2017,125450,0.31
8,Firozpur City,76,Mukesh Kumar,SHI,391,2017,125450,0.31
9,Firozpur City,76,Raj,IND,310,2017,125450,0.25
10,Firozpur City,76,Mohinder Singh,IND,176,2017,125450,0.14
11,Firozpur City,76,Parminder Singh,IND,134,2017,125450,0.11
12,Firozpur City,76,Kashmir Singh,IND,112,2017,125450,0.09
4,Firozpur City,76,None Of The Above,NOTA,934,2017,125450,0.74
1,Firozpur Rural,77,Satkar Kaur,INC,71037,2017,156712,45.33
2,Firozpur Rural,77,Joginder Singh Jindu,SAD,49657,2017,156712,31.69
3,Firozpur Rural,77,Mohan Singh Phallian Wala,AAP,32011,2017,156712,20.43
4,Firozpur Rural,77,Joginder Singh,IND,924,2017,156712,0.59
6,Firozpur Rural,77,Puran,BSP,698,2017,156712,0.45
7,Firozpur Rural,77,Lal Singh Sulhani,SADA,498,2017,156712,0.32
8,Firozpur Rural,77,Amarjit Singh Gharu,IND,276,2017,156712,0.18
9,Firozpur Rural,77,Badal Singh,SWP,261,2017,156712,0.17
10,Firozpur Rural,77,Sunny Kumar,IND,228,2017,156712,0.15
11,Firozpur Rural,77,Sajan,IND,202,2017,156712,0.13
5,Firozpur Rural,77,None Of The Above,NOTA,920,2017,156712,0.59
1,Guru Har Sahai ,78,Gurmeet Singh Sodhi,INC,62787,2017,137298,45.73
2,Guru Har Sahai ,78,Vardev Singh,SAD,56991,2017,137298,41.51
3,Guru Har Sahai ,78,Malkit Chand,AAP,14282,2017,137298,10.4
5,Guru Har Sahai ,78,Gurmukh Singh,BSP,530,2017,137298,0.39
6,Guru Har Sahai ,78,Iqbal Singh,SADA,462,2017,137298,0.34
7,Guru Har Sahai ,78,Gurmit Singh,IND,413,2017,137298,0.3
8,Guru Har Sahai ,78,Gurmeet Singh Sodhi,IND,245,2017,137298,0.18
9,Guru Har Sahai ,78,Manoj Kumar,IND,192,2017,137298,0.14
10,Guru Har Sahai ,78,Gurmit Singh,IND,166,2017,137298,0.12
11,Guru Har Sahai ,78,Harbhajan Singh,IKL,123,2017,137298,0.09
12,Guru Har Sahai ,78,Sham Lal,IND,99,2017,137298,0.07
13,Guru Har Sahai ,78,Swaran Singh Alias Rocky,IND,93,2017,137298,0.07
14,Guru Har Sahai ,78,Raj Kumar,APPP,65,2017,137298,0.05
15,Guru Har Sahai ,78,Sandeep Singh,IND,64,2017,137298,0.05
16,Guru Har Sahai ,78,Kulwant Singh,SPP,62,2017,137298,0.05
4,Guru Har Sahai ,78,None Of The Above,NOTA,724,2017,137298,0.53
1,Jalalabad,79,Sukhbir Singh Badal,SAD,75271,2017,169049,44.53
2,Jalalabad,79,Bhagwant Mann,AAP,56771,2017,169049,33.58
3,Jalalabad,79,Ravneet Singh Bittu,INC,31539,2017,169049,18.66
4,Jalalabad,79,Surinder Singh,CPI,1743,2017,169049,1.03
6,Jalalabad,79,Balwinder Singh,IND,653,2017,169049,0.39
7,Jalalabad,79,Malkit Singh,BSP,528,2017,169049,0.31
8,Jalalabad,79,Bakhshish Singh,APPP,366,2017,169049,0.22
9,Jalalabad,79,Mukhtiar Singh,IND,351,2017,169049,0.21
10,Jalalabad,79,Gurmit Singh,SADA,350,2017,169049,0.21
11,Jalalabad,79,Swaran Singh Rocky,IND,196,2017,169049,0.12
12,Jalalabad,79,Joginder Singh,IND,169,2017,169049,0.1
5,Jalalabad,79,None Of The Above,NOTA,1112,2017,169049,0.66
1,Fazilka,80,Davinder Singh Ghubaya,INC,39276,2017,143073,27.45
2,Fazilka,80,Surjit Kumar Jyani,BJP,39011,2017,143073,27.27
3,Fazilka,80,Rajdeep Kaur,IND,38135,2017,143073,26.65
4,Fazilka,80,Samarbir Singh Sidhu,AAP,16404,2017,143073,11.47
5,Fazilka,80,Kirti Choudhary,APPP,3892,2017,143073,2.72
6,Fazilka,80,Ramesh Kataria,IND,2321,2017,143073,1.62
8,Fazilka,80,Vinod Kumar,IND,639,2017,143073,0.45
9,Fazilka,80,Harjeet Singh,BSP,630,2017,143073,0.44
10,Fazilka,80,Naginder Singh,IND,511,2017,143073,0.36
11,Fazilka,80,Rachna Kataria,IND,383,2017,143073,0.27
12,Fazilka,80,Surya Prakash,IND,344,2017,143073,0.24
13,Fazilka,80,Gurjinder Singh,IKL,290,2017,143073,0.2
14,Fazilka,80,Makhan Singh,SADA,227,2017,143073,0.16
15,Fazilka,80,Arun,IND,189,2017,143073,0.13
16,Fazilka,80,Kashmir Singh,IND,152,2017,143073,0.11
7,Fazilka,80,None Of The Above,NOTA,669,2017,143073,0.47
1,Abohar,81,Arun Narang,BJP,55091,2017,125129,44.03
2,Abohar,81,Sunil Jakhar,INC,51812,2017,125129,41.41
3,Abohar,81,Atul Nagpal,AAP,13888,2017,125129,11.1
5,Abohar,81,Prithi Raj,BSP,642,2017,125129,0.51
6,Abohar,81,Nathu Ram,IND,614,2017,125129,0.49
7,Abohar,81,Dilbag Singh,IND,550,2017,125129,0.44
8,Abohar,81,Ram Kumar,RMI,414,2017,125129,0.33
9,Abohar,81,Gurjant Singh,IND,335,2017,125129,0.27
10,Abohar,81,Ashok Kumar,IND,298,2017,125129,0.24
11,Abohar,81,Shiv Lal Doda,IND,165,2017,125129,0.13
12,Abohar,81,Amit Doda,IND,108,2017,125129,0.09
4,Abohar,81,None Of The Above,NOTA,1212,2017,125129,0.97
1,Balluana ,82,Nathu Ram,INC,65607,2017,142736,45.96
2,Balluana ,82,Parkash Singh Bhatti,SAD,50158,2017,142736,35.14
3,Balluana ,82,Simarjeet Singh,AAP,22464,2017,142736,15.74
5,Balluana ,82,Giri Raj Rajora,AITC,1072,2017,142736,0.75
6,Balluana ,82,Satish Kumar,BSP,888,2017,142736,0.62
7,Balluana ,82,Vinod Kumar,IND,705,2017,142736,0.49
8,Balluana ,82,Gurmail Singh,NAIP,667,2017,142736,0.47
4,Balluana ,82,None Of The Above,NOTA,1175,2017,142736,0.82
1,Lambi,83,Parkash Singh,SAD,66375,2017,133987,49.54
2,Lambi,83,Amarinder Singh,INC,43605,2017,133987,32.54
3,Lambi,83,Jarnail Singh,AAP,21254,2017,133987,15.86
5,Lambi,83,Gurmeet Singh Ranghreta,PLP,730,2017,133987,0.54
6,Lambi,83,Baljinder Singh,SADA,531,2017,133987,0.4
7,Lambi,83,Manmander Singh,APPP,391,2017,133987,0.29
4,Lambi,83,None Of The Above,NOTA,1101,2017,133987,0.82
1,Gidderbaha,84,Amrinder Singh @ Raja Warring,INC,63500,2017,139227,45.61
2,Gidderbaha,84,Hardeep Singh @ Dimpy Dhillon,SAD,47288,2017,139227,33.96
3,Gidderbaha,84,Jagdeep Singh,AAP,25334,2017,139227,18.2
5,Gidderbaha,84,Jagrup Singh,CPI,840,2017,139227,0.6
6,Gidderbaha,84,Sheela Rani,BSP,582,2017,139227,0.42
7,Gidderbaha,84,Om Parkash,IND,442,2017,139227,0.32
8,Gidderbaha,84,Tek Singh,NAIP,356,2017,139227,0.26
4,Gidderbaha,84,None Of The Above,NOTA,885,2017,139227,0.64
1,Malout,85,Ajaib Singh Bhatti,INC,49098,2017,136194,36.05
2,Malout,85,Darshan Singh,SAD,44109,2017,136194,32.39
3,Malout,85,Principal Baldev Singh,AAP,38663,2017,136194,28.39
4,Malout,85,Gurtej Singh,CPI,1130,2017,136194,0.83
5,Malout,85,Sukhdev Singh,BSP,1039,2017,136194,0.76
7,Malout,85,Baldev Singh,IND,864,2017,136194,0.63
8,Malout,85,Resham Singh,IND,392,2017,136194,0.29
6,Malout,85,None Of The Above,NOTA,899,2017,136194,0.66
1,Muktsar ,86,Kanwarjit Singh,SAD,44894,2017,147084,30.52
2,Muktsar ,86,Karan Kaur,INC,36914,2017,147084,25.1
3,Muktsar ,86,"Jagdeep Singh ""Kaka Brar""",AAP,33201,2017,147084,22.57
4,Muktsar ,86,Sukhdarshan Singh Mrar,IND,28204,2017,147084,19.18
6,Muktsar ,86,Ashok Kumar,BSP,741,2017,147084,0.5
7,Muktsar ,86,Baljit Singh,IND,614,2017,147084,0.42
8,Muktsar ,86,Harjit Singh,RMI,586,2017,147084,0.4
9,Muktsar ,86,Ripendeep Kaur,IND,450,2017,147084,0.31
10,Muktsar ,86,Alwinder Singh,IND,426,2017,147084,0.29
11,Muktsar ,86,Rajesh Garg,APPP,196,2017,147084,0.13
5,Muktsar ,86,None Of The Above,NOTA,858,2017,147084,0.58
1,Faridkot ,87,Kusaldeep Singh Kiki Dhillon,INC,51026,2017,126420,40.36
2,Faridkot ,87,Gurdit Singh Sekhon,AAP,39367,2017,126420,31.14
3,Faridkot ,87,Parambans Singh Bunty Romana,SAD,32612,2017,126420,25.8
4,Faridkot ,87,Gurbax Singh Chauhan,BSP,1031,2017,126420,0.82
6,Faridkot ,87,Hardip Singh Kingra,APPP,456,2017,126420,0.36
7,Faridkot ,87,Bunty,IND,374,2017,126420,0.3
8,Faridkot ,87,Ravinder Pal Kaur,DSP,316,2017,126420,0.25
9,Faridkot ,87,Prem Singh Safri,IND,271,2017,126420,0.21
10,Faridkot ,87,Dr. Jiwan Jot Kaur,IND,208,2017,126420,0.16
5,Faridkot ,87,None Of The Above,NOTA,759,2017,126420,0.6
1,Kotkapura ,88,Kultar Singh Sandhwan,AAP,47401,2017,122303,38.76
2,Kotkapura ,88,Bhai Harnirpal Singh Kukku,INC,37326,2017,122303,30.52
3,Kotkapura ,88,Mantar Singh Brar,SAD,33895,2017,122303,27.71
4,Kotkapura ,88,Avtar Krishan,BSP,1278,2017,122303,1.04
6,Kotkapura ,88,Gurdeep Singh,IND,585,2017,122303,0.48
7,Kotkapura ,88,Surinder Kumar Dwivedi,APPP,524,2017,122303,0.43
8,Kotkapura ,88,Jagroop Singh,NAIP,342,2017,122303,0.28
9,Kotkapura ,88,Ramesh Kumar,IND,278,2017,122303,0.23
5,Kotkapura ,88,None Of The Above,NOTA,674,2017,122303,0.55
1,Jaitu ,89,Baldev Singh,AAP,45344,2017,119844,37.84
2,Jaitu ,89,Mohammad Sadique,INC,35351,2017,119844,29.5
3,Jaitu ,89,Manjit Singh @ Suba Singh,SAD,33064,2017,119844,27.59
4,Jaitu ,89,Balvir Singh,CPI,1298,2017,119844,1.08
5,Jaitu ,89,Kikar Singh,BSP,1221,2017,119844,1.02
6,Jaitu ,89,Gurdeep Singh,SADA,785,2017,119844,0.66
8,Jaitu ,89,Harpal Singh,APPP,636,2017,119844,0.53
9,Jaitu ,89,Avtar Singh Sahota,AITC,448,2017,119844,0.37
10,Jaitu ,89,Gurpreet Singh,IND,387,2017,119844,0.32
11,Jaitu ,89,Pyara Singh,RPA,337,2017,119844,0.28
12,Jaitu ,89,Jaswinder Singh,IND,296,2017,119844,0.25
7,Jaitu ,89,None Of The Above,NOTA,677,2017,119844,0.56
1,Rampura Phul ,90,Gurpreet Singh Kangar,INC,55269,2017,136607,40.46
2,Rampura Phul ,90,Sikander Singh Maluka,SAD,44884,2017,136607,32.86
3,Rampura Phul ,90,Manjit Singh Sidhu,AAP,32693,2017,136607,23.93
4,Rampura Phul ,90,Paramjit Singh Sidhu,IND,666,2017,136607,0.49
5,Rampura Phul ,90,Avtar Singh,BSP,648,2017,136607,0.47
6,Rampura Phul ,90,Manjit Singh,IND,579,2017,136607,0.42
8,Rampura Phul ,90,Gurpreet Singh Mehraj,IND,350,2017,136607,0.26
9,Rampura Phul ,90,Jaswant Singh Sidhu,IND,347,2017,136607,0.25
10,Rampura Phul ,90,Sikander Singh,IND,255,2017,136607,0.19
11,Rampura Phul ,90,Charan Singh,IND,182,2017,136607,0.13
12,Rampura Phul ,90,Gurpreet Singh,IND,84,2017,136607,0.06
13,Rampura Phul ,90,Karamjit Singh,IND,77,2017,136607,0.06
14,Rampura Phul ,90,Gurpreet Singh,IND,75,2017,136607,0.05
15,Rampura Phul ,90,Simarjit Singh,IND,53,2017,136607,0.04
7,Rampura Phul ,90,None Of The Above,NOTA,445,2017,136607,0.33
1,Bhucho Mandi ,91,Pritam Singh Kotbhai,INC,51605,2017,151608,34.04
2,Bhucho Mandi ,91,Jagsir Singh,AAP,50960,2017,151608,33.61
3,Bhucho Mandi ,91,Harpreet Singh,SAD,44025,2017,151608,29.04
4,Bhucho Mandi ,91,Kiranjit Singh Gehri,IND,1775,2017,151608,1.17
5,Bhucho Mandi ,91,Mumtaj,BSP,1137,2017,151608,0.75
6,Bhucho Mandi ,91,Surinder Pal Somi Tungwalia,AITC,985,2017,151608,0.65
8,Bhucho Mandi ,91,Baldev Singh,IND,410,2017,151608,0.27
7,Bhucho Mandi ,91,None Of The Above,NOTA,711,2017,151608,0.47
1,Bathinda Urban,92,Manpreet Singh Badal,INC,63942,2017,151392,42.24
2,Bathinda Urban,92,Deepak Bansal,AAP,45462,2017,151392,30.03
3,Bathinda Urban,92,Sarup Chand Singla,SAD,37177,2017,151392,24.56
5,Bathinda Urban,92,Suresh Kumar,BSP,913,2017,151392,0.6
6,Bathinda Urban,92,Satish Kumar,IND,526,2017,151392,0.35
7,Bathinda Urban,92,Parveen Hiteshi,SHI,418,2017,151392,0.28
8,Bathinda Urban,92,Sant Lal,BMP,382,2017,151392,0.25
9,Bathinda Urban,92,Bimla Rani,IND,337,2017,151392,0.22
10,Bathinda Urban,92,Jatinder Roy Khattar,APPP,295,2017,151392,0.19
11,Bathinda Urban,92,Gian Chand Bansal,DSP,258,2017,151392,0.17
12,Bathinda Urban,92,Sukhchain Singh,HSS,212,2017,151392,0.14
13,Bathinda Urban,92,Harvinder Singh Harry,SADA,157,2017,151392,0.1
14,Bathinda Urban,92,Hardeep Kumar Sharma,JJP,105,2017,151392,0.07
4,Bathinda Urban,92,None Of The Above,NOTA,1208,2017,151392,0.8
1,Bathinda Rural,93,Rupinder Kaur Ruby,AAP,51572,2017,127077,40.58
2,Bathinda Rural,93,Er. Amit Rattan Kotfatta,SAD,40794,2017,127077,32.1
3,Bathinda Rural,93,Harvinder Singh Laddi,INC,28939,2017,127077,22.77
5,Bathinda Rural,93,Davinderpal Singh,BSP,1037,2017,127077,0.82
6,Bathinda Rural,93,Gursewak Singh,IND,1035,2017,127077,0.81
7,Bathinda Rural,93,Surjeet Singh Sohi,CPI,909,2017,127077,0.72
8,Bathinda Rural,93,Jaswinder Singh Gill,APPP,740,2017,127077,0.58
9,Bathinda Rural,93,Jagtar Singh,AITC,459,2017,127077,0.36
10,Bathinda Rural,93,Jagsir Singh,IND,376,2017,127077,0.3
4,Bathinda Rural,93,None Of The Above,NOTA,1216,2017,127077,0.96
1,Talwandi Sabo ,94,Prof. Baljinder Kaur,AAP,54553,2017,128426,42.48
2,Talwandi Sabo ,94,Khushbaz Singh Jatana,INC,35260,2017,128426,27.46
3,Talwandi Sabo ,94,Jeetmohinder Singh Sidhu,SAD,34473,2017,128426,26.84
4,Talwandi Sabo ,94,Harjinder Singh Mithan,BSP,1346,2017,128426,1.05
5,Talwandi Sabo ,94,Karamjit Singh,IND,660,2017,128426,0.51
6,Talwandi Sabo ,94,Avtar Singh Chopra,SADA,596,2017,128426,0.46
8,Talwandi Sabo ,94,Baljinder Singh,IND,355,2017,128426,0.28
9,Talwandi Sabo ,94,Darshan Singh,IND,338,2017,128426,0.26
10,Talwandi Sabo ,94,Varinder Singh Dhillon,APPP,267,2017,128426,0.21
7,Talwandi Sabo ,94,None Of The Above,NOTA,578,2017,128426,0.45
1,Maur ,95,Jagdev Singh,AAP,62282,2017,137593,45.27
2,Maur ,95,Janmeja Singh Sekhon,SAD,47605,2017,137593,34.6
3,Maur ,95,Harminder Singh Jassi,INC,23087,2017,137593,16.78
4,Maur ,95,Sukhraj Singh Natt,IND,1938,2017,137593,1.41
6,Maur ,95,Harvinder Singh,CPML,570,2017,137593,0.41
7,Maur ,95,Taranpal Singh Dhillon,AITC,537,2017,137593,0.39
8,Maur ,95,Dusahira Singh,BSP,436,2017,137593,0.32
9,Maur ,95,Harpal Singh,APPP,285,2017,137593,0.21
5,Maur ,95,None Of The Above,NOTA,853,2017,137593,0.62
1,Mansa ,96,Nazar Singh Manshahia,AAP,70586,2017,174326,40.49
2,Mansa ,96,Manoj Bala,INC,50117,2017,174326,28.75
3,Mansa ,96,Jagdeep Singh Nakai,SAD,44232,2017,174326,25.37
4,Mansa ,96,Ranjit Singh Tamkot,CPML,3883,2017,174326,2.23
5,Mansa ,96,Jaskaran Singh Kahan Singh Wala,SADA,1519,2017,174326,0.87
6,Mansa ,96,Bhupinder Singh Birval,BSP,1385,2017,174326,0.79
8,Mansa ,96,Anil Jony,IND,879,2017,174326,0.5
9,Mansa ,96,Mangu Singh,APPP,472,2017,174326,0.27
7,Mansa ,96,None Of The Above,NOTA,1253,2017,174326,0.72
1,Sardulgarh ,97,Dilraj Singh,SAD,59420,2017,153662,38.67
2,Sardulgarh ,97,Ajit Inder Singh,INC,50563,2017,153662,32.91
3,Sardulgarh ,97,Sukhwinder Singh (Bhola Mann),AAP,38102,2017,153662,24.8
4,Sardulgarh ,97,Jasveer Singh,BSP,1188,2017,153662,0.77
6,Sardulgarh ,97,Surjit Singh,CPML,995,2017,153662,0.65
7,Sardulgarh ,97,Lal Chand,RMI,836,2017,153662,0.54
8,Sardulgarh ,97,Parminder Singh,AITC,646,2017,153662,0.42
9,Sardulgarh ,97,Jaswant Singh,APPP,434,2017,153662,0.28
10,Sardulgarh ,97,Rajinder Singh,SADA,416,2017,153662,0.27
5,Sardulgarh ,97,None Of The Above,NOTA,1062,2017,153662,0.69
1,Budhlada ,98,Budh Ram,AAP,52265,2017,162244,32.21
2,Budhlada ,98,Ranjit Kaur Bhatti,INC,50989,2017,162244,31.43
3,Budhlada ,98,Nishan Singh,SAD,50477,2017,162244,31.11
4,Budhlada ,98,Krishan Singh,CPI,1986,2017,162244,1.22
5,Budhlada ,98,Bhagwant Singh Samao,CPML,1601,2017,162244,0.99
6,Budhlada ,98,Ranjit Singh,SADA,1383,2017,162244,0.85
7,Budhlada ,98,Sher Singh,BSP,1074,2017,162244,0.66
9,Budhlada ,98,Kala Singh,IND,651,2017,162244,0.4
10,Budhlada ,98,Kirpal Singh,APPP,549,2017,162244,0.34
11,Budhlada ,98,Lachhman Singh Mal Singh Wala,AITC,491,2017,162244,0.3
8,Budhlada ,98,None Of The Above,NOTA,778,2017,162244,0.48
1,Lehra,99,Parminder Singh Dhindsa,SAD,65550,2017,138204,47.43
2,Lehra,99,Rajinder Kaur Bhattal,INC,38735,2017,138204,28.03
3,Lehra,99,Jasvir Singh,AAP,25089,2017,138204,18.15
4,Lehra,99,Ram Dass,BSP,3284,2017,138204,2.38
5,Lehra,99,Sham Singh,IND,1582,2017,138204,1.14
6,Lehra,99,Satwant Singh,CPI,1201,2017,138204,0.87
8,Lehra,99,Raj Kumar,DSP,688,2017,138204,0.5
9,Lehra,99,Baldev Singh,IND,621,2017,138204,0.45
10,Lehra,99,Gian Singh,SADA,492,2017,138204,0.36
7,Lehra,99,None Of The Above,NOTA,962,2017,138204,0.7
1,Dirba ,100,Harpal Singh Cheema,AAP,46434,2017,145670,31.88
2,Dirba ,100,Ajaib Singh Ratolan,INC,44789,2017,145670,30.75
3,Dirba ,100,Gulzar Singh,SAD,44777,2017,145670,30.74
4,Dirba ,100,Darshan Singh Sidhu,IND,2875,2017,145670,1.97
5,Dirba ,100,Harwinder Singh,BSP,2081,2017,145670,1.43
6,Dirba ,100,Mandeep Singh,SADA,1779,2017,145670,1.22
8,Dirba ,100,Ghamand Singh,CPML,789,2017,145670,0.54
9,Dirba ,100,Bikar Singh,IND,630,2017,145670,0.43
10,Dirba ,100,Jagtar Singh,APPP,369,2017,145670,0.25
7,Dirba ,100,None Of The Above,NOTA,1147,2017,145670,0.79
1,Sunam ,101,Aman Arora,AAP,72815,2017,155406,46.85
2,Sunam ,101,Gobind Singh Longowal,SAD,42508,2017,155406,27.35
3,Sunam ,101,Daaman Thind Bajwa,INC,30518,2017,155406,19.64
4,Sunam ,101,Rajinder Deepa,IND,3237,2017,155406,2.08
6,Sunam ,101,Sahbaj Singh Daska,SADA,1041,2017,155406,0.67
7,Sunam ,101,Labh Singh,IND,927,2017,155406,0.6
8,Sunam ,101,Jarnail Singh,CPM,911,2017,155406,0.59
9,Sunam ,101,Ram Singh,BSP,641,2017,155406,0.41
10,Sunam ,101,Yadwinder Singh,IND,375,2017,155406,0.24
11,Sunam ,101,Binder Singh,IND,322,2017,155406,0.21
12,Sunam ,101,Paramjeet Kaur,IND,203,2017,155406,0.13
13,Sunam ,101,Randhir Singh,APPP,190,2017,155406,0.12
5,Sunam ,101,None Of The Above,NOTA,1718,2017,155406,1.11
1,Bhadaur ,102,Pirmal Singh Dhaula,AAP,57095,2017,127298,44.85
2,Bhadaur ,102,Sant Balvir Singh Ghunas,SAD,36311,2017,127298,28.52
3,Bhadaur ,102,Joginder Singh,INC,26615,2017,127298,20.91
4,Bhadaur ,102,Paramjit Singh,SADA,2095,2017,127298,1.65
5,Bhadaur ,102,Bagga Singh,IND,1187,2017,127298,0.93
6,Bhadaur ,102,Karamjit Singh,BSP,941,2017,127298,0.74
8,Bhadaur ,102,Savaran Singh,CPML,628,2017,127298,0.49
9,Bhadaur ,102,Rajinder Kaur Meemsa,IND,527,2017,127298,0.41
10,Bhadaur ,102,Gora Singh,IND,468,2017,127298,0.37
11,Bhadaur ,102,Jagdeep Singh,CPIMLR,376,2017,127298,0.3
12,Bhadaur ,102,Gurmit Singh,APPP,219,2017,127298,0.17
7,Bhadaur ,102,None Of The Above,NOTA,836,2017,127298,0.66
1,Barnala ,103,Gurmeet Singh Meet Haher,AAP,47606,2017,134152,35.49
2,Barnala ,103,Kewal Singh Dhillon,INC,45174,2017,134152,33.67
3,Barnala ,103,Surinder Pal Singh Sibia,SAD,31111,2017,134152,23.19
4,Barnala ,103,Simranjit Singh Mann,SADA,5061,2017,134152,3.77
5,Barnala ,103,Paramjit Kaur,BSP,2369,2017,134152,1.77
6,Barnala ,103,Gurkimat Singh,AITC,941,2017,134152,0.7
8,Barnala ,103,Mahinder Singh,IND,411,2017,134152,0.31
9,Barnala ,103,Jaspal Singh,BMP,336,2017,134152,0.25
10,Barnala ,103,Raj Kumar,IVD,254,2017,134152,0.19
7,Barnala ,103,None Of The Above,NOTA,889,2017,134152,0.66
1,Mehal Kalan ,104,Kulwant Singh Pandori,AAP,57551,2017,125707,45.78
2,Mehal Kalan ,104,Ajit Singh Shant,SAD,30487,2017,125707,24.25
3,Mehal Kalan ,104,Harchand Kaur,INC,25688,2017,125707,20.43
4,Mehal Kalan ,104,Makhan Singh,BSP,4922,2017,125707,3.92
