ST_CD,AC_NO,NAME,VOTES,ST_NAME,AC_NAME,#,YEAR,polled_votes,vote_percent,PARTY
S24,227,FERAN LAL,59727,Uttar Pradesh,Mehroni ,2,2017,307753,19.41,BSP
S24,227,BRIJ LAL KHABRI,43171,Uttar Pradesh,Mehroni ,3,2017,307753,14.03,INC
S24,227,RAMESH KHATIK,27031,Uttar Pradesh,Mehroni ,4,2017,307753,8.78,SP
S24,227,ARADHANA,4603,Uttar Pradesh,Mehroni ,5,2017,307753,1.5,CPI
S24,227,SUKH DAYAL,1939,Uttar Pradesh,Mehroni ,7,2017,307753,0.63,IND
S24,227,RAM LAL,1868,Uttar Pradesh,Mehroni ,8,2017,307753,0.61,IND
S24,227,MANOJ KUMAR,1492,Uttar Pradesh,Mehroni ,9,2017,307753,0.48,IND
S24,227,DASHRATH,1217,Uttar Pradesh,Mehroni ,10,2017,307753,0.4,RSP
S24,227,PRITAM LAL,1057,Uttar Pradesh,Mehroni ,11,2017,307753,0.34,IND
S24,227,JITENDRA,786,Uttar Pradesh,Mehroni ,12,2017,307753,0.26,IND
S24,227,KANHAIYA,741,Uttar Pradesh,Mehroni ,13,2017,307753,0.24,IND
S24,227,RAKESH KUMAR,738,Uttar Pradesh,Mehroni ,14,2017,307753,0.24,JAP
S24,227,None of the Above,4092,Uttar Pradesh,Mehroni ,6,2017,307753,1.33,NOTA
S24,228,ASHOK KUMAR SINGH CHANDEL,110888,Uttar Pradesh,Hamirpur,1,2017,252606,43.9,BJP
S24,228,DR. MANOJ KUMAR PRAJAPATI,62233,Uttar Pradesh,Hamirpur,2,2017,252606,24.64,SP
S24,228,SANJEEV KUMAR URF SANJAY DIXIT,60543,Uttar Pradesh,Hamirpur,3,2017,252606,23.97,BSP
S24,228,ANUDDIN (MAULANA KHAN),8513,Uttar Pradesh,Hamirpur,4,2017,252606,3.37,NISHAD
S24,228,DHARMENDRA,1931,Uttar Pradesh,Hamirpur,6,2017,252606,0.76,BSCP
S24,228,RAMAKANT,1022,Uttar Pradesh,Hamirpur,7,2017,252606,0.4,IND
S24,228,LALLU PRASAD,990,Uttar Pradesh,Hamirpur,8,2017,252606,0.39,IND
S24,228,OM PRAKASH,912,Uttar Pradesh,Hamirpur,9,2017,252606,0.36,BMP
S24,228,MAHESHWARIDEEN,841,Uttar Pradesh,Hamirpur,10,2017,252606,0.33,JAP
S24,228,JAMAL ALAM,748,Uttar Pradesh,Hamirpur,11,2017,252606,0.3,VIP
S24,228,RAM MILAN,629,Uttar Pradesh,Hamirpur,12,2017,252606,0.25,ASP
S24,228,None of the Above,3356,Uttar Pradesh,Hamirpur,5,2017,252606,1.33,NOTA
S24,229,MANISHA ANURAGI,147526,Uttar Pradesh,Rath ,1,2017,242011,60.96,BJP
S24,229,GAYADEEN ANURAGI,42883,Uttar Pradesh,Rath ,2,2017,242011,17.72,INC
S24,229,ANIL KUMAR AHIRWAR,38710,Uttar Pradesh,Rath ,3,2017,242011,16.0,BSP
S24,229,AJIT KUMAR,3083,Uttar Pradesh,Rath ,5,2017,242011,1.27,JAP
S24,229,GANGOTRI,2334,Uttar Pradesh,Rath ,6,2017,242011,0.96,IND
S24,229,RAMESH CHANDRA VERMA,1674,Uttar Pradesh,Rath ,7,2017,242011,0.69,BMP
S24,229,DEVI SINGH,1206,Uttar Pradesh,Rath ,8,2017,242011,0.5,RSSP
S24,229,None of the Above,4595,Uttar Pradesh,Rath ,4,2017,242011,1.9,NOTA
S24,230,RAKESH KUMAR GOSWAMI,88291,Uttar Pradesh,Mahoba,1,2017,197273,44.76,BJP
S24,230,SIDDH GOPAL SAHU,56904,Uttar Pradesh,Mahoba,2,2017,197273,28.85,SP
S24,230,ARIMARDAN SINGH,41915,Uttar Pradesh,Mahoba,3,2017,197273,21.25,BSP
S24,230,MUNNALAL DHURIYA,1670,Uttar Pradesh,Mahoba,5,2017,197273,0.85,BSCP
S24,230,UTTAM SINGH,1577,Uttar Pradesh,Mahoba,6,2017,197273,0.8,RLD
S24,230,PRAMOD KUMAR,1227,Uttar Pradesh,Mahoba,7,2017,197273,0.62,JAP
S24,230,RAMSWAROOP,844,Uttar Pradesh,Mahoba,8,2017,197273,0.43,IND
S24,230,SANJAY KUMAR,843,Uttar Pradesh,Mahoba,9,2017,197273,0.43,IND
S24,230,RAKESH SINGH,726,Uttar Pradesh,Mahoba,10,2017,197273,0.37,IND
S24,230,SAVITA SINGH,556,Uttar Pradesh,Mahoba,11,2017,197273,0.28,FJP
S24,230,None of the Above,2720,Uttar Pradesh,Mahoba,4,2017,197273,1.38,NOTA
S24,231,BRIJBHUSHAN RAJPOOT ALIAS GUDDU BHAIYA,98360,Uttar Pradesh,Charkhari,1,2017,213705,46.03,BJP
S24,231,URMILA DEVI,54346,Uttar Pradesh,Charkhari,2,2017,213705,25.43,SP
S24,231,JITENDRA KUMAR MISHRA,47408,Uttar Pradesh,Charkhari,3,2017,213705,22.18,BSP
S24,231,HEMLATA KUSHWAHA,2178,Uttar Pradesh,Charkhari,5,2017,213705,1.02,JAM
S24,231,SUSHEEL KUMAR,2023,Uttar Pradesh,Charkhari,6,2017,213705,0.95,BSCP
S24,231,DILIP SINGH,1627,Uttar Pradesh,Charkhari,7,2017,213705,0.76,RLD
S24,231,ARJUN SINGH,1269,Uttar Pradesh,Charkhari,8,2017,213705,0.59,IND
S24,231,PREMCHANDRA,1261,Uttar Pradesh,Charkhari,9,2017,213705,0.59,IND
S24,231,LAXMI PRASAD,1061,Uttar Pradesh,Charkhari,10,2017,213705,0.5,IND
S24,231,RAMBHUVAN SINGH ALIAS PRABHAT,754,Uttar Pradesh,Charkhari,11,2017,213705,0.35,IND
S24,231,KUNWAR LAL,643,Uttar Pradesh,Charkhari,12,2017,213705,0.3,IND
S24,231,None of the Above,2775,Uttar Pradesh,Charkhari,4,2017,213705,1.3,NOTA
S24,232,BRAJESH KUMAR PRAJAPATI,82197,Uttar Pradesh,Tindwari,1,2017,184823,44.47,BJP
S24,232,JAGDISH PRASAD PRAJAPATI,44790,Uttar Pradesh,Tindwari,2,2017,184823,24.23,BSP
S24,232,DALJEET SINGH,42089,Uttar Pradesh,Tindwari,3,2017,184823,22.77,INC
S24,232,RAMKARAN SINGH BACHCHAN,4688,Uttar Pradesh,Tindwari,4,2017,184823,2.54,LD
S24,232,SHYAM BABU,3304,Uttar Pradesh,Tindwari,5,2017,184823,1.79,CPI
S24,232,YOGENDRA SINGH,1035,Uttar Pradesh,Tindwari,7,2017,184823,0.56,IND
S24,232,SURESH KUMAR NISHAD,1034,Uttar Pradesh,Tindwari,8,2017,184823,0.56,BMP
S24,232,SHIVVILAS SINGH,1000,Uttar Pradesh,Tindwari,9,2017,184823,0.54,IND
S24,232,ACHCHHE LAL,823,Uttar Pradesh,Tindwari,10,2017,184823,0.45,JAP
S24,232,BABITA DEVI,537,Uttar Pradesh,Tindwari,11,2017,184823,0.29,ASP
S24,232,DILEEP KUMAR,451,Uttar Pradesh,Tindwari,12,2017,184823,0.24,KYP
S24,232,None of the Above,2875,Uttar Pradesh,Tindwari,6,2017,184823,1.56,NOTA
S24,233,CHANDRAPAL KUSHWAHA,76187,Uttar Pradesh,Baberu,1,2017,193900,39.29,BJP
S24,233,KIRAN YADAV,53886,Uttar Pradesh,Baberu,2,2017,193900,27.79,BSP
S24,233,BISHAMBHAR SINGH,51693,Uttar Pradesh,Baberu,3,2017,193900,26.66,SP
S24,233,RAJBAHADUR,2881,Uttar Pradesh,Baberu,5,2017,193900,1.49,IND
S24,233,HASEEB ALI,2788,Uttar Pradesh,Baberu,6,2017,193900,1.44,CPI
S24,233,SHIV SHARAN,1941,Uttar Pradesh,Baberu,7,2017,193900,1.0,JAP
S24,233,JAGROOP BHASKAR,965,Uttar Pradesh,Baberu,8,2017,193900,0.5,ASP
S24,233,None of the Above,3559,Uttar Pradesh,Baberu,4,2017,193900,1.84,NOTA
S24,234,RAJ KARAN KABIR,92412,Uttar Pradesh,Naraini ,1,2017,204001,45.3,BJP
S24,234,BHARAT LAL DIWAKAR,47405,Uttar Pradesh,Naraini ,2,2017,204001,23.24,INC
S24,234,GAYACHARAN DINKAR,44610,Uttar Pradesh,Naraini ,3,2017,204001,21.87,BSP
S24,234,DAYA RAM,3344,Uttar Pradesh,Naraini ,5,2017,204001,1.64,CPI
S24,234,MATA PRASAD,2442,Uttar Pradesh,Naraini ,6,2017,204001,1.2,IND
S24,234,RAMESHCHANDRA KURIL,2407,Uttar Pradesh,Naraini ,7,2017,204001,1.18,RLD
S24,234,RAMKRIPAL,1899,Uttar Pradesh,Naraini ,8,2017,204001,0.93,IND
S24,234,BABOORAM VERMA,1503,Uttar Pradesh,Naraini ,9,2017,204001,0.74,ASP
S24,234,RAMCHARAN,1083,Uttar Pradesh,Naraini ,10,2017,204001,0.53,IND
S24,234,RAJENDRA KUMAR,972,Uttar Pradesh,Naraini ,11,2017,204001,0.48,IND
S24,234,RAM KHELAVAN,826,Uttar Pradesh,Naraini ,12,2017,204001,0.4,BMP
S24,234,RAMKISHOR,770,Uttar Pradesh,Naraini ,13,2017,204001,0.38,IND
S24,234,ARUN KUMAR,673,Uttar Pradesh,Naraini ,14,2017,204001,0.33,IND
S24,234,None of the Above,3655,Uttar Pradesh,Naraini ,4,2017,204001,1.79,NOTA
S24,235,PRAKASH DWIVEDI,83169,Uttar Pradesh,Banda,1,2017,182334,45.61,BJP
S24,235,MADHUSUDAN KUSHWAHA,50341,Uttar Pradesh,Banda,2,2017,182334,27.61,BSP
S24,235,VIVEK KUMAR SINGH,32223,Uttar Pradesh,Banda,3,2017,182334,17.67,INC
S24,235,MOHD. ASLAM,2736,Uttar Pradesh,Banda,4,2017,182334,1.5,IND
S24,235,SHYAM SUNDER SINGH,1953,Uttar Pradesh,Banda,5,2017,182334,1.07,CPI
S24,235,VIMAL KRISHAN,1642,Uttar Pradesh,Banda,6,2017,182334,0.9,SSP
S24,235,MOHD. IRFAN,1399,Uttar Pradesh,Banda,7,2017,182334,0.77,IND
S24,235,RAM PRAKASH,1099,Uttar Pradesh,Banda,8,2017,182334,0.6,JAP
S24,235,RAVINDRA NATH GUPTA,991,Uttar Pradesh,Banda,9,2017,182334,0.54,RLD
S24,235,GULAB CHANDRA KUSHWAHA,861,Uttar Pradesh,Banda,11,2017,182334,0.47,BSCP
S24,235,KAMTA PRASAD TRIVEDI,673,Uttar Pradesh,Banda,12,2017,182334,0.37,IND
S24,235,RAM PRAVESH YADAV,576,Uttar Pradesh,Banda,13,2017,182334,0.32,CPML
S24,235,RAMAUTAR,530,Uttar Pradesh,Banda,14,2017,182334,0.29,BMP
S24,235,GYANENDRA SRIVASTAVA,515,Uttar Pradesh,Banda,15,2017,182334,0.28,IND
S24,235,SANJEEV GUPTA,476,Uttar Pradesh,Banda,16,2017,182334,0.26,IND
S24,235,RAMESH KUMAR,476,Uttar Pradesh,Banda,16,2017,182334,0.26,SJP
S24,235,AMIT,434,Uttar Pradesh,Banda,18,2017,182334,0.24,SHI
S24,235,RAMSHARAN,339,Uttar Pradesh,Banda,19,2017,182334,0.19,IND
S24,235,RANJEET,324,Uttar Pradesh,Banda,20,2017,182334,0.18,LD
S24,235,MOHD. TAUFIQUE,300,Uttar Pradesh,Banda,21,2017,182334,0.16,ASP
S24,235,RAVIKANT,298,Uttar Pradesh,Banda,22,2017,182334,0.16,JAM
S24,235,None of the Above,979,Uttar Pradesh,Banda,10,2017,182334,0.54,NOTA
S24,236,CHANDRIKA PRASAD UPADHYAY,90366,Uttar Pradesh,Chitrakoot,1,2017,221199,40.85,BJP
S24,236,VEER SINGH,63430,Uttar Pradesh,Chitrakoot,2,2017,221199,28.68,SP
S24,236,JAGDISH PRASAD GAUTAM,47780,Uttar Pradesh,Chitrakoot,3,2017,221199,21.6,BSP
S24,236,AMIT YADAV,3378,Uttar Pradesh,Chitrakoot,5,2017,221199,1.53,CPI
S24,236,UGRASEN,2679,Uttar Pradesh,Chitrakoot,6,2017,221199,1.21,NISHAD
S24,236,CHHEDILAL,2543,Uttar Pradesh,Chitrakoot,7,2017,221199,1.15,JAM
S24,236,CHANDRA KISHOR DWIVEDI,1746,Uttar Pradesh,Chitrakoot,8,2017,221199,0.79,ABHM
S24,236,ASHISH SINGH,1237,Uttar Pradesh,Chitrakoot,9,2017,221199,0.56,RLD
S24,236,SHIVA KANT SHASTRI,1186,Uttar Pradesh,Chitrakoot,10,2017,221199,0.54,IND
S24,236,DURGESH,1147,Uttar Pradesh,Chitrakoot,11,2017,221199,0.52,BMP
S24,236,SATYNARAYAN,1136,Uttar Pradesh,Chitrakoot,12,2017,221199,0.51,IND
S24,236,CHANDAN SINGH,1042,Uttar Pradesh,Chitrakoot,13,2017,221199,0.47,SJP
S24,236,None of the Above,3529,Uttar Pradesh,Chitrakoot,4,2017,221199,1.6,NOTA
S24,237,R.K. SINGH PATEL,84988,Uttar Pradesh,Manikpur,1,2017,194557,43.68,BJP
S24,237,SAMPAT PAL,40524,Uttar Pradesh,Manikpur,2,2017,194557,20.83,INC
S24,237,CHANDRABHAN SINGH PATEL,32498,Uttar Pradesh,Manikpur,3,2017,194557,16.7,BSP
S24,237,DADDU PRASAD,9697,Uttar Pradesh,Manikpur,4,2017,194557,4.98,BMP
S24,237,SUKHLAL NISHAD,5329,Uttar Pradesh,Manikpur,5,2017,194557,2.74,NISHAD
S24,237,DINESH PRASAD,4611,Uttar Pradesh,Manikpur,6,2017,194557,2.37,RLD
S24,237,AKHILESH KUMAR,2203,Uttar Pradesh,Manikpur,8,2017,194557,1.13,RAP
S24,237,RAMDAYAL,2102,Uttar Pradesh,Manikpur,9,2017,194557,1.08,IND
S24,237,SHEKH KHUDABAKHS,1959,Uttar Pradesh,Manikpur,10,2017,194557,1.01,IND
S24,237,SATYADEV,1848,Uttar Pradesh,Manikpur,11,2017,194557,0.95,IND
S24,237,HAJARI LAL,1618,Uttar Pradesh,Manikpur,12,2017,194557,0.83,JAM
S24,237,ABHISHEK DWIVEDI,1249,Uttar Pradesh,Manikpur,13,2017,194557,0.64,SWP
S24,237,SARYU PRASAD KESHRVANI,1239,Uttar Pradesh,Manikpur,14,2017,194557,0.64,SHI
S24,237,INDRAPAL,940,Uttar Pradesh,Manikpur,15,2017,194557,0.48,IND
S24,237,None of the Above,3752,Uttar Pradesh,Manikpur,7,2017,194557,1.93,NOTA
S24,238,JAI KUMAR SINGH JAIKI,81438,Uttar Pradesh,Jahanabad,1,2017,181500,44.87,ADS
S24,238,MADANGOPAL VERMA,33832,Uttar Pradesh,Jahanabad,2,2017,181500,18.64,SP
S24,238,RAM NARAYAN NISHAD,32010,Uttar Pradesh,Jahanabad,3,2017,181500,17.64,BSP
S24,238,ADITYA PANDEY,21812,Uttar Pradesh,Jahanabad,4,2017,181500,12.02,RLD
S24,238,VIVEK KUMAR,2117,Uttar Pradesh,Jahanabad,5,2017,181500,1.17,BSCP
S24,238,PREM NARAYAN,1519,Uttar Pradesh,Jahanabad,6,2017,181500,0.84,ABSD
S24,238,MANOJ KUMAR,1262,Uttar Pradesh,Jahanabad,7,2017,181500,0.7,JHP
S24,238,GRISH CHANDRA,1230,Uttar Pradesh,Jahanabad,9,2017,181500,0.68,BSS
S24,238,SHRIRAM,856,Uttar Pradesh,Jahanabad,10,2017,181500,0.47,SD
S24,238,ANOOP SACHAN,853,Uttar Pradesh,Jahanabad,11,2017,181500,0.47,JAP
S24,238,SHRINARAYAN,783,Uttar Pradesh,Jahanabad,12,2017,181500,0.43,LD
S24,238,HARI PRASAD NISHAD,756,Uttar Pradesh,Jahanabad,13,2017,181500,0.42,PMSP
S24,238,JAGDISHWAR,726,Uttar Pradesh,Jahanabad,14,2017,181500,0.4,IND
S24,238,KRISHNA DUTT,579,Uttar Pradesh,Jahanabad,15,2017,181500,0.32,FJP
S24,238,SHIVNARAYAN,465,Uttar Pradesh,Jahanabad,16,2017,181500,0.26,BIRP
S24,238,None of the Above,1262,Uttar Pradesh,Jahanabad,7,2017,181500,0.7,NOTA
S24,239,KARAN SINGH PATEL,97996,Uttar Pradesh,Bindki,1,2017,183971,53.27,BJP
S24,239,RAMESHWAR DAYAL,41618,Uttar Pradesh,Bindki,2,2017,183971,22.62,SP
S24,239,SUKHDEV PRASAD VERMA,32297,Uttar Pradesh,Bindki,3,2017,183971,17.56,BSP
S24,239,ABHIMANYU SINGH,2002,Uttar Pradesh,Bindki,5,2017,183971,1.09,INC
S24,239,AMARJEET SINGH JANSEWAK,1745,Uttar Pradesh,Bindki,6,2017,183971,0.95,LD
S24,239,SHAHEEN HASAN,1561,Uttar Pradesh,Bindki,7,2017,183971,0.85,RLD
S24,239,SEWALAL SONKAR,1540,Uttar Pradesh,Bindki,8,2017,183971,0.84,IND
S24,239,ACHARYA SUBHASH CHANDRA TRIPATHI,1493,Uttar Pradesh,Bindki,9,2017,183971,0.81,ABSD
S24,239,RAMBABU,608,Uttar Pradesh,Bindki,10,2017,183971,0.33,JHP
S24,239,RITA DEVI,542,Uttar Pradesh,Bindki,11,2017,183971,0.29,BMP
S24,239,MUBARAK ALI,427,Uttar Pradesh,Bindki,12,2017,183971,0.23,FJP
S24,239,None of the Above,2142,Uttar Pradesh,Bindki,4,2017,183971,1.16,NOTA
S24,240,VIKRAM SINGH,89481,Uttar Pradesh,Fatehpur   ,1,2017,195168,45.85,BJP
S24,240,CHANDRA PRAKASH LODHI,57983,Uttar Pradesh,Fatehpur   ,2,2017,195168,29.71,SP
S24,240,SAMEER TRIVEDI,35548,Uttar Pradesh,Fatehpur   ,3,2017,195168,18.21,BSP
S24,240,GAYA PRASAD,2013,Uttar Pradesh,Fatehpur   ,4,2017,195168,1.03,CPM
S24,240,SAURABH MISHRA,1744,Uttar Pradesh,Fatehpur   ,6,2017,195168,0.89,IND
S24,240,VIKRAM SINGH LODHI,1614,Uttar Pradesh,Fatehpur   ,7,2017,195168,0.83,RLD
S24,240,RAJ KUMAR LODHI,909,Uttar Pradesh,Fatehpur   ,8,2017,195168,0.47,IND
S24,240,MO. ANWAR ALI,815,Uttar Pradesh,Fatehpur   ,9,2017,195168,0.42,SRP
S24,240,RAMESH KUMAR GUPTA,677,Uttar Pradesh,Fatehpur   ,10,2017,195168,0.35,PSP
S24,240,DURGA PRASAD GUPTA,548,Uttar Pradesh,Fatehpur   ,11,2017,195168,0.28,IND
S24,240,GANGA PRASAD SINGH LODHI,513,Uttar Pradesh,Fatehpur   ,12,2017,195168,0.26,IND
S24,240,BABU RAM,480,Uttar Pradesh,Fatehpur   ,13,2017,195168,0.25,IND
S24,240,KAMLESH KUMARI,456,Uttar Pradesh,Fatehpur   ,14,2017,195168,0.23,BSCP
S24,240,SURESH,426,Uttar Pradesh,Fatehpur   ,15,2017,195168,0.22,BMP
S24,240,None of the Above,1961,Uttar Pradesh,Fatehpur   ,5,2017,195168,1.0,NOTA
S24,241,VIKAS GUPTA,81203,Uttar Pradesh,Ayah Shah,1,2017,150934,53.8,BJP
S24,241,AYODHYA PRASAD,29238,Uttar Pradesh,Ayah Shah,2,2017,150934,19.37,SP
S24,241,RAMBAHADUR,27365,Uttar Pradesh,Ayah Shah,3,2017,150934,18.13,BSP
S24,241,ABBAS MEHNDI,2159,Uttar Pradesh,Ayah Shah,4,2017,150934,1.43,PP
S24,241,DEV KUMAR,1708,Uttar Pradesh,Ayah Shah,5,2017,150934,1.13,RLD
S24,241,SUKHRAJ,1691,Uttar Pradesh,Ayah Shah,6,2017,150934,1.12,IND
S24,241,HEMLATA,1526,Uttar Pradesh,Ayah Shah,8,2017,150934,1.01,IND
S24,241,BHOLA NATH,953,Uttar Pradesh,Ayah Shah,9,2017,150934,0.63,IND
S24,241,B.L.RAI,823,Uttar Pradesh,Ayah Shah,10,2017,150934,0.55,IND
S24,241,RAMRAJ,788,Uttar Pradesh,Ayah Shah,11,2017,150934,0.52,IND
S24,241,KRISHNA PAL AWASTHI,458,Uttar Pradesh,Ayah Shah,12,2017,150934,0.3,IND
S24,241,RAJ KUMAR,448,Uttar Pradesh,Ayah Shah,13,2017,150934,0.3,IND
S24,241,HORALAL,358,Uttar Pradesh,Ayah Shah,14,2017,150934,0.24,BKRP
S24,241,CHHOTELAL,333,Uttar Pradesh,Ayah Shah,15,2017,150934,0.22,PMSP
S24,241,KRISHNA PAL,283,Uttar Pradesh,Ayah Shah,16,2017,150934,0.19,IND
S24,241,None of the Above,1600,Uttar Pradesh,Ayah Shah,7,2017,150934,1.06,NOTA
S24,242,RANVENDRA PRATAP SINGH URF DHUNNI BHAIYA,73595,Uttar Pradesh,Husainganj,1,2017,175664,41.9,BJP
S24,242,USHA MAURYA,55002,Uttar Pradesh,Husainganj,2,2017,175664,31.31,INC
S24,242,MO. ASIF,34415,Uttar Pradesh,Husainganj,3,2017,175664,19.59,BSP
S24,242,RAKESH PRAJAPATI,3416,Uttar Pradesh,Husainganj,4,2017,175664,1.94,CPI
S24,242,PAPPU SINGH,2291,Uttar Pradesh,Husainganj,6,2017,175664,1.3,RLD
S24,242,RAJESH KUMAR SAHU (RAJU SAHU),1275,Uttar Pradesh,Husainganj,7,2017,175664,0.73,IND
S24,242,ISRAR,755,Uttar Pradesh,Husainganj,8,2017,175664,0.43,IND
S24,242,SHAMSHER SINGH,724,Uttar Pradesh,Husainganj,9,2017,175664,0.41,FJP
S24,242,ASHIS,699,Uttar Pradesh,Husainganj,10,2017,175664,0.4,SHI
S24,242,SHAMSHAD AHMAD,647,Uttar Pradesh,Husainganj,11,2017,175664,0.37,BSPK
S24,242,KULDEEP URF KULDEEPAK SINGH PAL,484,Uttar Pradesh,Husainganj,12,2017,175664,0.28,ALD
S24,242,None of the Above,2361,Uttar Pradesh,Husainganj,5,2017,175664,1.34,NOTA
S24,243,KRISHNA PASWAN,94954,Uttar Pradesh,Khaga,1,2017,184571,51.45,BJP
S24,243,OM PRAKASH GIHAR,38520,Uttar Pradesh,Khaga,2,2017,184571,20.87,INC
S24,243,SUNIL KUMAR,38359,Uttar Pradesh,Khaga,3,2017,184571,20.78,BSP
S24,243,HEERA LAL,4293,Uttar Pradesh,Khaga,4,2017,184571,2.33,CPI
S24,243,RAJESH RAO,2846,Uttar Pradesh,Khaga,6,2017,184571,1.54,RLD
S24,243,ANIL KUMAR,1798,Uttar Pradesh,Khaga,7,2017,184571,0.97,BMP
S24,243,None of the Above,3801,Uttar Pradesh,Khaga,5,2017,184571,2.06,NOTA
S24,244,ARADHANA MISHRA \'MONA\',81463,Uttar Pradesh,Rampur Khas,1,2017,170655,47.74,INC
S24,244,NAGESH PRATAP SINGH URF CHHOTE SARKAR,64397,Uttar Pradesh,Rampur Khas,2,2017,170655,37.74,BJP
S24,244,ASHOK SINGH,7933,Uttar Pradesh,Rampur Khas,3,2017,170655,4.65,BSP
S24,244,KAMARUDDIN,3472,Uttar Pradesh,Rampur Khas,4,2017,170655,2.03,CPI
S24,244,SURENDRA SINGH,3055,Uttar Pradesh,Rampur Khas,5,2017,170655,1.79,NCP
S24,244,GYANENDRA SINGH,1495,Uttar Pradesh,Rampur Khas,7,2017,170655,0.88,SHI
S24,244,VANDNA GUPTA,1293,Uttar Pradesh,Rampur Khas,8,2017,170655,0.76,MSP
S24,244,ARVIND KUMAR,1207,Uttar Pradesh,Rampur Khas,9,2017,170655,0.71,RLD
S24,244,KAMTA PATEL,902,Uttar Pradesh,Rampur Khas,10,2017,170655,0.53,BMP
S24,244,RAVINDRA KUMAR,870,Uttar Pradesh,Rampur Khas,11,2017,170655,0.51,LD
S24,244,SURENDRA BAHADUR,857,Uttar Pradesh,Rampur Khas,12,2017,170655,0.5,BRBSVP
S24,244,NAVEEN PRATAP SINGH,645,Uttar Pradesh,Rampur Khas,13,2017,170655,0.38,IND
S24,244,NAGESH SINGH,542,Uttar Pradesh,Rampur Khas,14,2017,170655,0.32,SPOI
S24,244,DURGESH KUMAR,496,Uttar Pradesh,Rampur Khas,15,2017,170655,0.29,PPP
S24,244,JAGRAM YADAV,433,Uttar Pradesh,Rampur Khas,16,2017,170655,0.25,ARP
S24,244,None of the Above,1595,Uttar Pradesh,Rampur Khas,6,2017,170655,0.93,NOTA
S24,245,VINOD KUMAR,87778,Uttar Pradesh,Babaganj,1,2017,167975,52.26,IND
S24,245,PAWAN KUMAR,50618,Uttar Pradesh,Babaganj,2,2017,167975,30.13,BJP
S24,245,DAYA RAM,17205,Uttar Pradesh,Babaganj,3,2017,167975,10.24,BSP
S24,245,RAM SARAN,3351,Uttar Pradesh,Babaganj,5,2017,167975,1.99,IND
S24,245,SANJAY KUMAR,2298,Uttar Pradesh,Babaganj,6,2017,167975,1.37,BMP
S24,245,SITARAM,1936,Uttar Pradesh,Babaganj,7,2017,167975,1.15,IND
S24,245,KUWAR BHARATI,1403,Uttar Pradesh,Babaganj,8,2017,167975,0.84,IND
S24,245,None of the Above,3386,Uttar Pradesh,Babaganj,4,2017,167975,2.02,NOTA
S24,246,RAGHURAJ PRATAP SINGH,136597,Uttar Pradesh,Kunda,1,2017,201038,67.95,IND
S24,246,JANKI SHARAN,32950,Uttar Pradesh,Kunda,2,2017,201038,16.39,BJP
S24,246,PARVEZ AKHTAR,17261,Uttar Pradesh,Kunda,3,2017,201038,8.59,BSP
S24,246,BHAGWANDEEN,5514,Uttar Pradesh,Kunda,4,2017,201038,2.74,IND
S24,246,RAM KRIPAL,2615,Uttar Pradesh,Kunda,6,2017,201038,1.3,IND
S24,246,JIYALAL,2109,Uttar Pradesh,Kunda,7,2017,201038,1.05,BMP
S24,246,None of the Above,3992,Uttar Pradesh,Kunda,5,2017,201038,1.99,NOTA
S24,247,RAKESH KUMAR VERMA ALIAS DR.R.K.VERMA,81899,Uttar Pradesh,Vishwanathganj,1,2017,196623,41.65,ADS
S24,247,SANJAY PANDEY,58541,Uttar Pradesh,Vishwanathganj,2,2017,196623,29.77,INC
S24,247,PREMANAND TRIPATHI,33878,Uttar Pradesh,Vishwanathganj,3,2017,196623,17.23,BSP
S24,247,RAKESH KUMAR,5830,Uttar Pradesh,Vishwanathganj,4,2017,196623,2.97,IND
S24,247,UPENDRA NARAYAN,2627,Uttar Pradesh,Vishwanathganj,5,2017,196623,1.34,CPI
S24,247,SUSHIL KUMAR,2053,Uttar Pradesh,Vishwanathganj,6,2017,196623,1.04,RJP
S24,247,RAJENDRA KUMAR DUBEY,1632,Uttar Pradesh,Vishwanathganj,8,2017,196623,0.83,LGP
S24,247,RAM LAKHAN CHATURVEDI,1616,Uttar Pradesh,Vishwanathganj,9,2017,196623,0.82,IND
S24,247,ABDUL LATIF,1591,Uttar Pradesh,Vishwanathganj,10,2017,196623,0.81,VIP
S24,247,NANDLAL YADAV,1238,Uttar Pradesh,Vishwanathganj,11,2017,196623,0.63,BMP
S24,247,INDRAJEET,1156,Uttar Pradesh,Vishwanathganj,12,2017,196623,0.59,IND
S24,247,ANIL KUMAR,984,Uttar Pradesh,Vishwanathganj,13,2017,196623,0.5,IND
S24,247,RAKESH KUMAR,873,Uttar Pradesh,Vishwanathganj,14,2017,196623,0.44,RLD
S24,247,RAJKUMAR,754,Uttar Pradesh,Vishwanathganj,15,2017,196623,0.38,NCP
S24,247,None of the Above,1951,Uttar Pradesh,Vishwanathganj,7,2017,196623,0.99,NOTA
S24,248,SANGAM LAL GUPTA,80828,Uttar Pradesh,Pratapgarh,1,2017,185179,43.65,ADS
S24,248,"NAGENDRA SINGH "" MUNNA YADAV""",46274,Uttar Pradesh,Pratapgarh,2,2017,185179,24.99,SP
S24,248,ASHOK TRIPATHI,41750,Uttar Pradesh,Pratapgarh,3,2017,185179,22.55,BSP
S24,248,SHIV RAM SHUKLA,3426,Uttar Pradesh,Pratapgarh,4,2017,185179,1.85,IND
